,itemIds,top-10 scores
2552589,"[1324, 517, 312, 1096, 232, 313, 3282, 4078, 2981, 256]","[0.05161502, 0.04547304, 0.044154506, 0.043333817, 0.041691, 0.041590855, 0.040327564, 0.039993104, 0.039945796, 0.039754644]"
2648869,"[1703, 1140, 4141, 1865, 1255, 662, 2828, 2900, 426, 482]","[0.05997359, 0.049959194, 0.049239814, 0.04870311, 0.048550133, 0.047753412, 0.046404053, 0.045618054, 0.045211714, 0.044934552]"
2111071,"[2847, 4315, 1923, 1509, 3920, 1289, 4389, 1865, 2731, 2690]","[0.06311491, 0.05807688, 0.05420408, 0.053571496, 0.04873762, 0.045246743, 0.04513336, 0.044976782, 0.0437865, 0.043470886]"
2464889,"[501, 2252, 2974, 2701, 1692, 2967, 2181, 4490, 4144, 3120]","[0.050492752, 0.046941373, 0.04389896, 0.04384911, 0.041532565, 0.04152246, 0.041102875, 0.03987862, 0.038724303, 0.037805423]"
79267,"[1659, 2780, 3920, 3907, 3826, 3999, 3668, 3451, 3649, 2862]","[0.0441576, 0.042034544, 0.042033117, 0.0411242, 0.04110609, 0.04020116, 0.039600145, 0.038200572, 0.038177878, 0.035734862]"
1546214,"[1102, 1373, 30, 872, 1558, 1441, 1066, 3183, 2045, 2383]","[0.061494965, 0.05754952, 0.052793, 0.046268277, 0.044072177, 0.040837776, 0.040622793, 0.039156567, 0.038981337, 0.038625583]"
2095842,"[1708, 1803, 3168, 165, 4474, 143, 488, 3355, 1307, 843]","[0.05346691, 0.04786089, 0.046692785, 0.045557283, 0.04505004, 0.04325814, 0.042841922, 0.0420698, 0.03960312, 0.039111458]"
1568849,"[3684, 1585, 1394, 3282, 4127, 3333, 30, 425, 3254, 3938]","[0.045011837, 0.044434693, 0.0428947, 0.04255034, 0.041472867, 0.040067922, 0.0386366, 0.038609646, 0.038182102, 0.038146812]"
535688,"[2659, 2897, 1963, 3368, 425, 2228, 1602, 2411, 2356, 2578]","[0.059195507, 0.059084814, 0.055704992, 0.052646432, 0.048981767, 0.046706546, 0.045588586, 0.043006912, 0.04297307, 0.04199372]"
1213722,"[1102, 4392, 2228, 2177, 636, 1123, 2256, 3860, 2016, 4306]","[0.04795135, 0.045350283, 0.04265276, 0.04105377, 0.040998396, 0.04019244, 0.039194264, 0.037981063, 0.037975885, 0.03603883]"
2043072,"[213, 97, 189, 1865, 2900, 2139, 1092, 1220, 1682, 3285]","[0.05618506, 0.050877947, 0.0500389, 0.047227446, 0.046010613, 0.045160722, 0.044863496, 0.04473275, 0.044379935, 0.04046517]"
1349461,"[3151, 2874, 4237, 2578, 2348, 1719, 191, 1428, 1299, 1066]","[0.04845569, 0.048066758, 0.04800337, 0.04740097, 0.04622547, 0.044620354, 0.041915014, 0.04162028, 0.041439448, 0.040931668]"
1786348,"[3513, 1255, 1102, 788, 3138, 1359, 4478, 331, 316, 1542]","[0.07287299, 0.07102638, 0.053606946, 0.05233843, 0.052215103, 0.051576886, 0.050634682, 0.05057107, 0.05040706, 0.050106816]"
2428821,"[3638, 468, 758, 3368, 3782, 3427, 262, 2456, 1861, 232]","[0.04705183, 0.04206195, 0.04090337, 0.039058883, 0.038939524, 0.03507572, 0.034413714, 0.033241194, 0.033130534, 0.033046767]"
581662,"[1610, 2519, 3670, 3090, 3047, 1295, 4127, 638, 798, 3269]","[0.05399819, 0.050560936, 0.04857542, 0.048316356, 0.048126318, 0.047898192, 0.046640534, 0.04418291, 0.043955393, 0.043831386]"
2586655,"[2989, 501, 2617, 143, 1298, 3923, 3638, 3579, 3385, 3624]","[0.06277919, 0.05564166, 0.05367586, 0.05122859, 0.05010714, 0.050023373, 0.04490337, 0.043617994, 0.04224545, 0.041212503]"
1177131,"[3860, 3921, 2372, 720, 3624, 1373, 422, 1518, 829, 3239]","[0.05087834, 0.04578276, 0.045419216, 0.044421334, 0.042609997, 0.042422835, 0.0408889, 0.038871206, 0.037302718, 0.036024977]"
752619,"[256, 1890, 3355, 4219, 4389, 3862, 4393, 4123, 2186, 312]","[0.056134198, 0.04919263, 0.04866929, 0.047864933, 0.047331616, 0.042146888, 0.04200625, 0.04172466, 0.041534852, 0.040777292]"
2386083,"[1104, 4012, 1425, 3320, 483, 4306, 754, 1856, 1080, 3326]","[0.060589354, 0.052984748, 0.051777277, 0.048927862, 0.045978855, 0.04454114, 0.04343855, 0.043341003, 0.042040586, 0.04134498]"
2511717,"[720, 896, 408, 262, 3368, 2882, 2782, 4331, 1633, 443]","[0.051451568, 0.048678137, 0.045856077, 0.044031408, 0.043501742, 0.043245148, 0.042161837, 0.041879516, 0.04159636, 0.040967986]"
345437,"[1102, 2152, 2743, 582, 4306, 1553, 357, 3905, 1435, 4438]","[0.05814345, 0.048314203, 0.046812735, 0.04393404, 0.043309744, 0.04297832, 0.04025915, 0.03988285, 0.039403073, 0.038963273]"
2444528,"[1959, 357, 607, 191, 3513, 1307, 1299, 2153, 223, 1277]","[0.039805792, 0.03953713, 0.036730867, 0.035770327, 0.03421316, 0.0340867, 0.033433836, 0.031804234, 0.031667605, 0.031444088]"
500829,"[290, 2371, 1865, 2727, 1216, 1408, 4072, 2422, 1482, 3326]","[0.066536486, 0.066210754, 0.062361483, 0.053777017, 0.053529035, 0.05212139, 0.049196463, 0.049018715, 0.047859903, 0.045912776]"
1883836,"[3232, 1073, 674, 2430, 1509, 1174, 2938, 3740, 1661, 165]","[0.05149593, 0.048906285, 0.044614695, 0.04437771, 0.043027412, 0.042216, 0.040931877, 0.039595827, 0.039512746, 0.03883591]"
1322332,"[2660, 789, 2580, 2009, 2590, 2866, 3905, 2960, 1066, 2095]","[0.0801121, 0.072863184, 0.06763133, 0.066035934, 0.05781608, 0.05518813, 0.05383439, 0.05361531, 0.051793557, 0.05164125]"
1370831,"[798, 3936, 2001, 599, 3538, 1905, 3650, 299, 3090, 1625]","[0.057777993, 0.051672574, 0.047803674, 0.044801123, 0.043859422, 0.043735728, 0.042631224, 0.042563602, 0.040059026, 0.038294904]"
587937,"[1305, 2660, 3453, 1728, 3686, 2913, 3320, 1744, 1180, 2690]","[0.053046968, 0.05117686, 0.049019635, 0.049005173, 0.048026685, 0.04751093, 0.04441288, 0.042084437, 0.042010635, 0.041111216]"
2204244,"[3650, 1632, 2868, 3617, 670, 2443, 2533, 798, 3725, 3716]","[0.0561256, 0.04874092, 0.045748305, 0.0455426, 0.04522206, 0.042156648, 0.04155053, 0.04035744, 0.03916586, 0.038679257]"
2548197,"[2660, 822, 1144, 4115, 1255, 788, 2009, 143, 3610, 2580]","[0.056564458, 0.0543269, 0.05342906, 0.04538405, 0.044669487, 0.04151962, 0.040513653, 0.040118143, 0.03907131, 0.03804685]"
288127,"[1638, 1867, 846, 1110, 1721, 3017, 3710, 1094, 28, 3668]","[0.07376607, 0.07216339, 0.05460733, 0.050671533, 0.047742, 0.04665822, 0.046476807, 0.045045316, 0.044465136, 0.04300715]"
2059686,"[3742, 432, 2622, 1659, 3573, 4330, 2554, 2329, 535, 3523]","[0.045940273, 0.04346235, 0.041584082, 0.040473774, 0.040037528, 0.039361518, 0.03698011, 0.035494115, 0.03435756, 0.034349173]"
1080282,"[2136, 993, 1289, 1509, 1476, 2441, 331, 3605, 3165, 2518]","[0.05639897, 0.051889356, 0.051189966, 0.049222574, 0.046554577, 0.04193286, 0.04143053, 0.040710602, 0.040111557, 0.039479848]"
2052398,"[1476, 4249, 3192, 1703, 1102, 122, 3433, 2114, 4123, 4411]","[0.061858296, 0.056518674, 0.05109868, 0.047015615, 0.04487349, 0.04421031, 0.043393884, 0.043152418, 0.040914606, 0.040736858]"
1622217,"[1865, 2452, 4402, 2167, 290, 2012, 4454, 2981, 3379, 607]","[0.054003455, 0.053124227, 0.052575357, 0.050875172, 0.047693726, 0.047525246, 0.045354903, 0.044491615, 0.043085273, 0.04226918]"
1583194,"[4135, 17, 3672, 367, 2528, 4197, 4056, 4266, 1856, 2114]","[0.05553053, 0.04356509, 0.04300222, 0.04218088, 0.04019456, 0.038225394, 0.037775554, 0.037699036, 0.037559606, 0.037555423]"
1475516,"[749, 3256, 3521, 3611, 270, 3736, 4282, 8, 1645, 1866]","[0.05162479, 0.048951786, 0.047919847, 0.04570826, 0.044738445, 0.04367262, 0.042483773, 0.04151811, 0.041242056, 0.040494572]"
2604292,"[348, 2521, 4049, 3269, 77, 4098, 1299, 1305, 452, 554]","[0.05590535, 0.048780248, 0.04823767, 0.04771881, 0.04619682, 0.045839667, 0.045461904, 0.04453107, 0.04217116, 0.041707218]"
1496560,"[26, 3684, 3282, 4080, 3348, 97, 2981, 2701, 659, 3232]","[0.05887608, 0.057121284, 0.055422682, 0.052380983, 0.051541522, 0.051008772, 0.04866106, 0.042395413, 0.041630104, 0.040589523]"
805163,"[1810, 1754, 3782, 143, 2408, 2660, 1110, 1902, 1798, 1955]","[0.055253744, 0.05503462, 0.0530785, 0.051856708, 0.050903033, 0.050339613, 0.04928099, 0.048188254, 0.04708509, 0.045084517]"
1555176,"[2727, 4207, 1971, 1373, 1298, 1719, 638, 2532, 3879, 2874]","[0.06084364, 0.05645436, 0.052233387, 0.04778985, 0.047233474, 0.04703213, 0.046041537, 0.044098858, 0.043851208, 0.043481953]"
1691875,"[1307, 1481, 894, 4478, 2209, 809, 3035, 3999, 1046, 2016]","[0.05220397, 0.04868615, 0.047484934, 0.044630203, 0.042743664, 0.040960833, 0.04089302, 0.040537525, 0.039283425, 0.038775202]"
1429738,"[1509, 3078, 2389, 18, 1047, 4249, 3716, 988, 4012, 2622]","[0.052821897, 0.05132434, 0.050559536, 0.048887074, 0.046318784, 0.04516461, 0.044932734, 0.04373217, 0.042411953, 0.04231688]"
2564664,"[3151, 232, 3254, 2132, 367, 4393, 2762, 1741, 3672, 2456]","[0.05256113, 0.050312173, 0.048446015, 0.048088774, 0.047346264, 0.04575648, 0.045554288, 0.042587638, 0.042204384, 0.04134887]"
1688005,"[426, 1482, 3835, 1931, 2051, 985, 2152, 3610, 993, 3962]","[0.044691756, 0.04431614, 0.04423935, 0.040853582, 0.04040054, 0.039577466, 0.03742773, 0.037255857, 0.037176333, 0.036158126]"
1588971,"[3090, 3587, 3078, 1245, 2731, 2200, 2712, 1441, 1470, 2465]","[0.056200568, 0.05039488, 0.050153356, 0.04938955, 0.048296843, 0.04457657, 0.037732165, 0.036762156, 0.035697572, 0.035601396]"
831305,"[2953, 2727, 851, 3017, 3756, 3962, 312, 1073, 4060, 1659]","[0.06679158, 0.05026166, 0.05003166, 0.04779799, 0.045740865, 0.04476263, 0.044214554, 0.04383047, 0.04327883, 0.04321279]"
1794899,"[3538, 4056, 4043, 424, 2861, 2136, 2899, 811, 2057, 3579]","[0.06410745, 0.04442652, 0.043810952, 0.04361187, 0.043083105, 0.042193696, 0.041014053, 0.04098867, 0.039748352, 0.039348755]"
2547937,"[3782, 4056, 4402, 77, 3210, 1703, 2803, 2528, 2375, 3254]","[0.058792736, 0.0484059, 0.04510272, 0.044250455, 0.04405101, 0.043723438, 0.043504465, 0.043343622, 0.04251303, 0.041770358]"
2359448,"[2332, 4060, 494, 4374, 1160, 4405, 4144, 4155, 3743, 1760]","[0.05728195, 0.05035606, 0.04551613, 0.04421585, 0.043315906, 0.042435188, 0.041574657, 0.04156686, 0.041092936, 0.040703982]"
1311255,"[3106, 111, 432, 599, 171, 3182, 488, 3903, 4115, 1542]","[0.053169183, 0.049414385, 0.043750238, 0.04335469, 0.04242615, 0.041957103, 0.041904725, 0.041413374, 0.040653277, 0.04004009]"
2595023,"[425, 3538, 4161, 1582, 2228, 1795, 1011, 3232, 3078, 2899]","[0.044226114, 0.041893326, 0.040601287, 0.040188212, 0.039325524, 0.038562007, 0.037772186, 0.0375352, 0.037066, 0.035090912]"
1627658,"[290, 2493, 2660, 1810, 1399, 1865, 788, 3368, 1963, 381]","[0.07060387, 0.052272197, 0.05161456, 0.048185747, 0.04584732, 0.044011, 0.04245661, 0.042226795, 0.041611005, 0.04140827]"
1821431,"[299, 1804, 425, 2001, 563, 2372, 607, 58, 2112, 2470]","[0.06945683, 0.06553523, 0.064327665, 0.05452998, 0.054439984, 0.05372278, 0.053641662, 0.05310849, 0.05239056, 0.05220661]"
914955,"[2499, 2913, 693, 3835, 1843, 3098, 3138, 1027, 1359, 1890]","[0.06439935, 0.057430938, 0.04968252, 0.04866927, 0.04862039, 0.046056002, 0.046015862, 0.045526825, 0.045238484, 0.044465225]"
881465,"[30, 3610, 2974, 1428, 3587, 3920, 3817, 1708, 4306, 262]","[0.06966025, 0.0539574, 0.044390105, 0.04435123, 0.043457918, 0.043429058, 0.04188472, 0.041376356, 0.041339226, 0.040859215]"
616043,"[2152, 2525, 1264, 2456, 2457, 3086, 166, 1590, 862, 3030]","[0.05297233, 0.04765214, 0.04577144, 0.04568211, 0.045060292, 0.042625673, 0.042354047, 0.041803397, 0.040643826, 0.0389866]"
1847335,"[3905, 3312, 361, 425, 118, 2462, 4249, 459, 1963, 1700]","[0.04339404, 0.040926434, 0.037286904, 0.03632316, 0.03617873, 0.035562042, 0.03514959, 0.034691267, 0.034589145, 0.034437533]"
2113308,"[3427, 97, 4266, 3418, 3875, 1625, 2460, 4306, 1754, 4011]","[0.07115397, 0.05655481, 0.05595073, 0.052800342, 0.04629359, 0.04299846, 0.041321307, 0.0412711, 0.04019397, 0.04003738]"
1695739,"[262, 759, 28, 1514, 908, 2136, 2457, 1803, 3466, 2114]","[0.05235039, 0.051322266, 0.047428627, 0.046465755, 0.0459804, 0.04260342, 0.042553753, 0.042536378, 0.03999487, 0.039860114]"
2458285,"[3920, 1145, 3573, 758, 2012, 3086, 4330, 1804, 985, 197]","[0.044764563, 0.0421068, 0.041909833, 0.04122042, 0.040348712, 0.04031445, 0.039333183, 0.035548277, 0.033836875, 0.033630233]"
2102534,"[4011, 3955, 4267, 2852, 3521, 900, 554, 494, 3814, 4210]","[0.049316563, 0.043021, 0.03978428, 0.038819157, 0.037615906, 0.037130658, 0.036641102, 0.03633451, 0.035939466, 0.03589745]"
1400575,"[1877, 2372, 2043, 1509, 3684, 474, 442, 118, 2862, 2967]","[0.0548063, 0.04854846, 0.046512846, 0.04628544, 0.04530601, 0.04515977, 0.04412502, 0.043503687, 0.04304147, 0.04090901]"
1064977,"[1543, 3151, 26, 1001, 311, 1102, 1692, 3626, 4115, 2505]","[0.060348693, 0.0586885, 0.057118863, 0.04924683, 0.04890829, 0.047968883, 0.047538895, 0.04675724, 0.04507367, 0.043878548]"
1801190,"[1174, 2112, 809, 2422, 152, 1704, 3434, 2594, 3160, 534]","[0.051746238, 0.04526778, 0.04132366, 0.041021995, 0.040477514, 0.039612718, 0.038973674, 0.03833278, 0.037804514, 0.037392944]"
1825242,"[3253, 3923, 3938, 281, 2580, 1867, 290, 571, 676, 1884]","[0.070011415, 0.058549963, 0.055085126, 0.052561805, 0.050309207, 0.048983626, 0.047935486, 0.047210272, 0.04650618, 0.044418704]"
2400129,"[189, 494, 963, 3190, 17, 2775, 2172, 4262, 77, 3030]","[0.051165443, 0.04451495, 0.04208142, 0.04203605, 0.041718546, 0.041546438, 0.041174375, 0.040953044, 0.04046634, 0.04026088]"
1480155,"[4072, 1375, 3593, 1255, 1803, 1963, 2342, 2701, 283, 674]","[0.044600077, 0.043589372, 0.043321036, 0.038961608, 0.03884569, 0.03594424, 0.03563769, 0.034994405, 0.034990128, 0.034646112]"
832702,"[3510, 2953, 4330, 2228, 2350, 181, 432, 1976, 2015, 17]","[0.055360932, 0.050815687, 0.04902345, 0.044197343, 0.043281626, 0.041519098, 0.04132149, 0.040092, 0.039819542, 0.03955835]"
56085,"[2953, 2913, 1255, 3170, 1833, 2804, 486, 2617, 331, 2114]","[0.06361719, 0.061964933, 0.048726644, 0.04820979, 0.045870278, 0.045814652, 0.043203626, 0.04278612, 0.042464346, 0.042165563]"
112974,"[571, 2578, 2137, 3765, 1834, 334, 3086, 4210, 1947, 1073]","[0.053298224, 0.051936164, 0.051915076, 0.051721666, 0.04860034, 0.045702994, 0.045295946, 0.04493392, 0.04281615, 0.042226873]"
2635450,"[2342, 3170, 3021, 2578, 3310, 4402, 2913, 1255, 1094, 3368]","[0.052427936, 0.05087517, 0.045488343, 0.044905595, 0.04369362, 0.042532373, 0.042347506, 0.041860454, 0.039989933, 0.03966012]"
902293,"[2580, 3253, 3364, 2136, 3756, 2161, 345, 2391, 2470, 1969]","[0.04960403, 0.040621124, 0.038204525, 0.03693974, 0.036627624, 0.035661187, 0.033913363, 0.033158746, 0.03220324, 0.03213952]"
2439932,"[516, 1604, 3650, 3890, 668, 2456, 1703, 2949, 3513, 3420]","[0.04405332, 0.03750214, 0.037261393, 0.03622911, 0.035239648, 0.033503447, 0.03307805, 0.033039194, 0.033013634, 0.03232765]"
1410423,"[1289, 4266, 1832, 3326, 831, 693, 3894, 3917, 270, 2780]","[0.044611767, 0.0443685, 0.04164065, 0.041297697, 0.038814746, 0.038709402, 0.03768624, 0.03739396, 0.037116524, 0.03666913]"
1174978,"[248, 3595, 4485, 3920, 1792, 26, 3954, 731, 1821, 2181]","[0.058270194, 0.053249348, 0.049318917, 0.04911602, 0.042701717, 0.04267745, 0.04248333, 0.041414253, 0.04067561, 0.04031945]"
571674,"[165, 1476, 3170, 3626, 331, 723, 1479, 4364, 1218, 2212]","[0.056167442, 0.05305256, 0.051448666, 0.042080726, 0.0415779, 0.040745724, 0.040647656, 0.040143322, 0.03947007, 0.039426476]"
218928,"[3320, 1856, 2899, 575, 312, 4402, 1803, 561, 2922, 789]","[0.060827747, 0.057304244, 0.055268627, 0.054395415, 0.052654512, 0.05003389, 0.049714997, 0.049191672, 0.048143115, 0.046220373]"
1682219,"[3782, 406, 2590, 607, 4214, 2266, 2851, 2338, 931, 3835]","[0.05005726, 0.04464036, 0.044487488, 0.04229557, 0.042153418, 0.041434627, 0.040722318, 0.04046645, 0.03899289, 0.038765498]"
611231,"[3350, 3573, 4432, 1798, 3095, 2457, 443, 1810, 2889, 4056]","[0.04438544, 0.04038996, 0.03888042, 0.038579386, 0.037399694, 0.03621172, 0.033408597, 0.033386506, 0.032463223, 0.032287195]"
1338297,"[2348, 1066, 1102, 1590, 426, 378, 2851, 2172, 2505, 2521]","[0.050512012, 0.049444854, 0.047092877, 0.04116145, 0.04076655, 0.04039237, 0.03882011, 0.038375895, 0.03806061, 0.037933905]"
2094177,"[1359, 3369, 2212, 2803, 551, 4123, 3183, 3648, 1931, 4012]","[0.045350138, 0.04293512, 0.041429732, 0.040832847, 0.04074598, 0.03996557, 0.03949754, 0.039459493, 0.03816787, 0.037908074]"
1371108,"[223, 3798, 1692, 2389, 1615, 2287, 3624, 2132, 3434, 4496]","[0.04463425, 0.042338774, 0.042166516, 0.038071744, 0.03764118, 0.037484042, 0.037473463, 0.037441008, 0.036999244, 0.036658883]"
1717474,"[3798, 4302, 1289, 2890, 534, 2443, 4247, 2162, 3835, 646]","[0.047722016, 0.046479963, 0.044657465, 0.043712996, 0.04061242, 0.040053662, 0.039595235, 0.038986303, 0.03890027, 0.03780009]"
1698898,"[705, 2674, 2012, 2580, 3418, 77, 4043, 3427, 2528, 1140]","[0.038721442, 0.0384792, 0.036576755, 0.035684507, 0.034812555, 0.03361884, 0.032689877, 0.032173533, 0.031873964, 0.031128947]"
2548434,"[1638, 3505, 3670, 1532, 378, 2554, 2594, 2173, 2037, 2319]","[0.058133077, 0.04608578, 0.045970675, 0.043085363, 0.042166755, 0.04135373, 0.04082471, 0.040685147, 0.04035326, 0.038169015]"
2068034,"[191, 789, 3782, 1359, 1336, 1798, 4064, 3078, 2057, 3151]","[0.058947735, 0.043476537, 0.04310334, 0.04204428, 0.04046534, 0.039886467, 0.03951768, 0.03853351, 0.03821653, 0.038053494]"
1927761,"[1666, 4135, 919, 3135, 730, 171, 2435, 2965, 4012, 4155]","[0.05248414, 0.038841803, 0.036105264, 0.035683412, 0.035613418, 0.034825984, 0.034702722, 0.034648303, 0.033409715, 0.032806512]"
1440454,"[4123, 2443, 517, 4256, 1289, 3128, 2104, 3680, 3265, 1495]","[0.06885068, 0.056754403, 0.0519503, 0.051935107, 0.05137402, 0.048514977, 0.047152933, 0.04670594, 0.045533303, 0.043949544]"
17690,"[1080, 4474, 393, 28, 2743, 1974, 3197, 1666, 4284, 4098]","[0.0539101, 0.053500935, 0.049615707, 0.04694001, 0.046121858, 0.045484666, 0.044708725, 0.04470171, 0.04397958, 0.043665096]"
1159018,"[4157, 1100, 312, 3368, 2144, 2366, 2495, 517, 1267, 3825]","[0.046117164, 0.045101237, 0.04323129, 0.042730678, 0.04219492, 0.041980527, 0.041968163, 0.040660195, 0.03988772, 0.03982643]"
197958,"[262, 290, 711, 2182, 3888, 2332, 4369, 3583, 564, 3923]","[0.055595648, 0.04675067, 0.046526637, 0.045597408, 0.04538295, 0.042477887, 0.042086042, 0.040543616, 0.040256504, 0.040219586]"
2613114,"[3917, 1692, 4302, 345, 4496, 1912, 788, 4042, 3672, 3315]","[0.045292206, 0.044832643, 0.041548733, 0.04075908, 0.03842636, 0.038355038, 0.03694156, 0.036909293, 0.03578693, 0.035406485]"
1413686,"[1821, 361, 2622, 2900, 2287, 1931, 524, 872, 3434, 528]","[0.05101543, 0.04962552, 0.04463436, 0.042047184, 0.040666237, 0.04056305, 0.040529776, 0.039062787, 0.03890991, 0.038170088]"
2468106,"[1307, 3515, 442, 1905, 751, 3151, 2181, 191, 30, 3310]","[0.057130586, 0.04369353, 0.04356951, 0.041931864, 0.041556213, 0.039785568, 0.038406063, 0.038047925, 0.037919357, 0.036881953]"
2287458,"[2967, 489, 3610, 1553, 3451, 408, 3282, 3226, 3870, 3626]","[0.05484003, 0.053461112, 0.051840533, 0.042090576, 0.042005688, 0.04175795, 0.04074136, 0.040669106, 0.040647913, 0.040624283]"
221791,"[1728, 4432, 1134, 1307, 3313, 2128, 1267, 3611, 2660, 2953]","[0.06462163, 0.046949558, 0.046178218, 0.045888517, 0.04514919, 0.044506393, 0.042529643, 0.041460544, 0.03971431, 0.03960691]"
149439,"[674, 97, 872, 2803, 554, 2771, 2395, 2944, 359, 564]","[0.06433451, 0.052793663, 0.050007813, 0.049143296, 0.04599672, 0.045464933, 0.045180257, 0.045039613, 0.044080097, 0.041645736]"
226702,"[896, 4227, 3860, 4402, 3223, 2329, 561, 2899, 47, 97]","[0.047678657, 0.047152366, 0.04440901, 0.044394977, 0.04152134, 0.04094745, 0.04088143, 0.04087825, 0.04057913, 0.040294435]"
1497505,"[1656, 474, 1974, 1295, 2660, 2200, 2580, 2171, 676, 3756]","[0.058071326, 0.04803117, 0.046723004, 0.044565283, 0.0442947, 0.043810632, 0.04374536, 0.043552816, 0.042257454, 0.0419141]"
2379138,"[3954, 1682, 4438, 1020, 4389, 3151, 761, 175, 1666, 118]","[0.043272726, 0.043154802, 0.04148797, 0.040716693, 0.040069092, 0.0392046, 0.03879111, 0.038771648, 0.03874592, 0.0378539]"
2401585,"[3017, 1890, 2360, 3523, 1050, 1860, 2186, 3314, 1329, 994]","[0.051105097, 0.05092703, 0.050641652, 0.04866612, 0.04808235, 0.04771598, 0.04538127, 0.044423416, 0.044350684, 0.04294246]"
1954102,"[3714, 1151, 4098, 4488, 2408, 275, 3181, 615, 2848, 3532]","[0.063690655, 0.055934597, 0.05272852, 0.05186566, 0.050312523, 0.05030895, 0.049459063, 0.04874919, 0.045872804, 0.04466674]"
1122104,"[3078, 191, 846, 3371, 1700, 3946, 962, 2913, 2314, 818]","[0.05174355, 0.048668813, 0.045496754, 0.045326754, 0.04286331, 0.040368065, 0.040095277, 0.038671352, 0.038484782, 0.038269248]"
1229674,"[3269, 2743, 2795, 2181, 167, 2149, 3526, 3321, 489, 1096]","[0.05686511, 0.05341169, 0.049750254, 0.04826315, 0.046438824, 0.046015553, 0.045661233, 0.044894334, 0.044866536, 0.0424746]"
2141312,"[1905, 432, 378, 2578, 2866, 442, 3135, 2872, 3078, 2874]","[0.054619357, 0.05438279, 0.047213625, 0.044101823, 0.043622952, 0.043451123, 0.041934274, 0.041137964, 0.040271685, 0.03986456]"
486822,"[2181, 723, 443, 312, 3840, 3684, 1479, 393, 3743, 4144]","[0.0423737, 0.04207125, 0.04185967, 0.038954653, 0.038697228, 0.037681583, 0.037266307, 0.03687879, 0.0365531, 0.036111295]"
79408,"[2590, 3975, 457, 1264, 1282, 2889, 2872, 2595, 2809, 2735]","[0.052961, 0.049028657, 0.04489777, 0.04435399, 0.044313088, 0.043675397, 0.043565255, 0.04234628, 0.042124335, 0.04074001]"
1171290,"[2340, 1202, 313, 28, 571, 4115, 3106, 2804, 971, 4145]","[0.05763444, 0.045662384, 0.045386437, 0.042610034, 0.04218251, 0.042123396, 0.04112747, 0.03989331, 0.039767936, 0.039137926]"
1999143,"[281, 3182, 4135, 3478, 1861, 3975, 3648, 2338, 1744, 2960]","[0.050475862, 0.049868956, 0.04938765, 0.047625232, 0.04690759, 0.042831328, 0.040654838, 0.039377052, 0.039209664, 0.038563315]"
1845418,"[2162, 1905, 1102, 4478, 1618, 4033, 30, 3368, 2866, 2566]","[0.05297991, 0.04941801, 0.045044683, 0.04402187, 0.04308685, 0.042854283, 0.0427799, 0.042058453, 0.039184295, 0.039085202]"
1159471,"[3364, 3966, 3276, 1293, 4386, 191, 3825, 2852, 2314, 3936]","[0.04875537, 0.044269625, 0.043912593, 0.043765258, 0.04136004, 0.041230176, 0.04112403, 0.039882053, 0.039338075, 0.03892777]"
329358,"[4144, 3232, 2001, 1664, 118, 1637, 1744, 953, 4040, 4330]","[0.062240437, 0.055791434, 0.05505386, 0.05390547, 0.05054268, 0.048705615, 0.04806917, 0.04635362, 0.046297073, 0.04545667]"
416074,"[2823, 4262, 2974, 3999, 3379, 889, 3084, 2705, 1816, 1479]","[0.043835133, 0.041126814, 0.04084678, 0.039134506, 0.038359877, 0.03736739, 0.03703338, 0.036798652, 0.035782643, 0.034769986]"
578267,"[4115, 3701, 3840, 4067, 3182, 4364, 811, 2441, 289, 3766]","[0.05308799, 0.052223966, 0.05151837, 0.04787519, 0.047275603, 0.04455948, 0.043799136, 0.04313935, 0.042703778, 0.04143395]"
1723103,"[3253, 175, 3763, 191, 4330, 30, 331, 3058, 3590, 2913]","[0.042539686, 0.041579597, 0.039741714, 0.038926117, 0.038647156, 0.037780173, 0.036675893, 0.036022194, 0.035927556, 0.035805408]"
2385577,"[4402, 1134, 1011, 4214, 582, 4161, 1627, 2173, 2899, 1068]","[0.049540028, 0.04311998, 0.042115748, 0.040140867, 0.039998315, 0.039820526, 0.0379237, 0.037517045, 0.036994006, 0.0355811]"
1901384,"[3593, 1277, 426, 2953, 2009, 48, 1746, 1367, 1329, 636]","[0.052254498, 0.051388457, 0.050602462, 0.04808701, 0.04415246, 0.043406714, 0.04323013, 0.042362936, 0.04207119, 0.04149331]"
1837730,"[798, 1110, 4302, 422, 3972, 571, 1877, 4356, 426, 1754]","[0.086786225, 0.067623176, 0.058892816, 0.05788602, 0.0556407, 0.05493818, 0.051157326, 0.048963226, 0.048171878, 0.046982538]"
399586,"[2949, 3999, 3567, 3207, 4330, 2340, 3716, 295, 3650, 1046]","[0.067611225, 0.054854363, 0.052967228, 0.04955782, 0.04806289, 0.046935033, 0.045382604, 0.044784356, 0.044011064, 0.043713566]"
2455713,"[3510, 1409, 3168, 3232, 829, 3668, 3926, 2186, 2967, 3159]","[0.06220075, 0.059825487, 0.057585094, 0.053535055, 0.05346909, 0.050237622, 0.049395975, 0.04899798, 0.048539486, 0.048148904]"
1949220,"[2057, 2457, 2136, 77, 4157, 1428, 97, 2577, 3817, 4356]","[0.04601998, 0.04319858, 0.043129377, 0.04098455, 0.040919323, 0.040854648, 0.04071675, 0.039951395, 0.039147902, 0.03787923]"
