,userId,itemIds,scores
20,21,"[33615, 6863, 81847, 5218, 166528, 56775, 104, 56174, 1270, 1653, 56152, 1370, 79091, 4701, 2011, 106696, 2353, 6377, 45447, 7293, 91542, 91500, 136020, 103335, 1196, 119145, 96079, 1580, 60069, 356, 62999, 2617, 30793, 76093, 1552, 81834, 54001, 45722, 31685, 260, 95167, 31696, 10, 77561, 79702, 1, 152077, 364, 152081, 1198]","[1.1429015398025513, 1.1277756690979004, 1.123702883720398, 1.1096135377883911, 1.102604866027832, 1.093709111213684, 1.0929630994796753, 1.0895607471466064, 1.0855975151062012, 1.0848109722137451, 1.0768195390701294, 1.073764681816101, 1.0713436603546143, 1.0713273286819458, 1.0712758302688599, 1.0697089433670044, 1.0633444786071777, 1.0568898916244507, 1.056719422340393, 1.055399775505066, 1.052569031715393, 1.051885962486267, 1.0511554479599, 1.0511068105697632, 1.0510952472686768, 1.0510165691375732, 1.0502604246139526, 1.0474177598953247, 1.0421600341796875, 1.0410367250442505, 1.040451169013977, 1.0388096570968628, 1.0373951196670532, 1.035937786102295, 1.035780906677246, 1.0355958938598633, 1.0348538160324097, 1.034671664237976, 1.034010410308838, 1.0326085090637207, 1.0319935083389282, 1.0319865942001343, 1.0311620235443115, 1.0310616493225098, 1.0301780700683594, 1.0298223495483398, 1.0291805267333984, 1.0291250944137573, 1.0288684368133545, 1.0287866592407227]"
21,22,"[7361, 4226, 4973, 8874, 6502, 4878, 4993, 58559, 60069, 48780, 7147, 48516, 7438, 3949, 5618, 48394, 46578, 4979, 5989, 5952, 6874, 33794, 7153, 51255, 6711, 44191, 55820, 48774, 6539, 8961, 5418, 56367, 2858, 49272, 46976, 63082, 30749, 5902, 1206, 318, 68954, 3897, 4995, 2959, 8464, 858, 7254, 3996, 750, 79132]","[1.119307518005371, 1.0980134010314941, 1.0891022682189941, 1.0737956762313843, 1.0672060251235962, 1.0613433122634888, 1.051970362663269, 1.051198959350586, 1.0491629838943481, 1.0415654182434082, 1.041096806526184, 1.0296090841293335, 1.0219160318374634, 1.0161792039871216, 1.0103538036346436, 1.0071779489517212, 1.0063265562057495, 1.0008536577224731, 1.0000454187393188, 0.9989311099052429, 0.9984999895095825, 0.9957897663116455, 0.9953435659408569, 0.9931362271308899, 0.9926269054412842, 0.9899084568023682, 0.989120364189148, 0.9852952361106873, 0.9760217666625977, 0.9749211668968201, 0.9744334816932678, 0.9723199009895325, 0.9721959829330444, 0.96924889087677, 0.9672747254371643, 0.9670518636703491, 0.9633985161781311, 0.9633795022964478, 0.9604435563087463, 0.9600136876106262, 0.9590736031532288, 0.9544762969017029, 0.9533581733703613, 0.9525997042655945, 0.9488218426704407, 0.9480704665184021, 0.946039617061615, 0.9452873468399048, 0.9448316097259521, 0.9425755143165588]"
22,23,"[1199, 750, 1208, 1089, 2076, 1201, 904, 1233, 111, 29, 541, 1094, 908, 1221, 307, 912, 1213, 1193, 1198, 293, 778, 1203, 1222, 923, 903, 608, 1252, 2019, 296, 6016, 1247, 50, 1234, 1206, 5618, 4973, 858, 1304, 1617, 1214, 1090, 1228, 1225, 5952, 1237, 235, 1258, 2858, 1291, 1219]","[1.0956047773361206, 1.090531349182129, 1.0849974155426025, 1.0557090044021606, 1.052314043045044, 1.0469319820404053, 1.037901759147644, 1.0303555727005005, 1.0262678861618042, 1.0260587930679321, 1.0099818706512451, 0.999090850353241, 0.9986373782157898, 0.9970205426216125, 0.9943844079971313, 0.991470456123352, 0.9870956540107727, 0.983871579170227, 0.9807835221290588, 0.9794618487358093, 0.976323127746582, 0.9761616587638855, 0.9740462899208069, 0.9735283255577087, 0.9720041751861572, 0.9703506827354431, 0.9668675065040588, 0.9656540155410767, 0.9644161462783813, 0.9608393311500549, 0.9605365991592407, 0.9605309963226318, 0.9599336981773376, 0.9575439095497131, 0.9555017948150635, 0.9509606957435608, 0.9500471353530884, 0.9474959373474121, 0.9395893812179565, 0.9362220168113708, 0.9362202882766724, 0.9272277355194092, 0.9263816475868225, 0.9232445955276489, 0.9222870469093323, 0.92027348279953, 0.9183908700942993, 0.9172771573066711, 0.9155431985855103, 0.91505366563797]"
23,24,"[1291, 260, 593, 2028, 1036, 318, 1196, 1270, 4963, 6378, 110, 1210, 3147, 63082, 858, 2571, 68358, 1, 7153, 1784, 49272, 1704, 527, 59315, 608, 296, 60069, 4993, 58559, 5816, 1197, 1240, 356, 5989, 8961, 5418, 47099, 457, 1265, 1527, 33794, 6863, 1198, 64957, 91529, 104, 165, 150, 3578, 912]","[1.0986884832382202, 1.0762299299240112, 1.066490888595581, 1.0609480142593384, 1.059561848640442, 1.0525000095367432, 1.0521423816680908, 1.0496232509613037, 1.0403497219085693, 1.0399434566497803, 1.0391552448272705, 1.0361210107803345, 1.0358240604400635, 1.0327867269515991, 1.0323021411895752, 1.0276517868041992, 1.0215998888015747, 1.0053585767745972, 1.0015109777450562, 0.998039722442627, 0.9954482913017273, 0.9934476017951965, 0.9879545569419861, 0.9872356653213501, 0.9860193729400635, 0.9858142137527466, 0.9842727184295654, 0.9835413098335266, 0.9828519821166992, 0.9813756346702576, 0.9717456102371216, 0.971431314945221, 0.9684382081031799, 0.9657774567604065, 0.964968204498291, 0.9608843922615051, 0.9607571363449097, 0.9604716300964355, 0.9593907594680786, 0.9575015902519226, 0.9573780298233032, 0.9566560387611389, 0.9560314416885376, 0.9536420702934265, 0.9525402188301086, 0.9517176151275635, 0.9510512948036194, 0.9496910572052002, 0.9469445943832397, 0.9459587335586548]"
24,25,"[318, 527, 593, 356, 296, 58559, 79132, 2959, 2571, 7153, 260, 110, 91529, 50, 5952, 2028, 59315, 60069, 68954, 1196, 1198, 858, 3578, 1, 2762, 589, 1210, 4993, 4226, 1036, 47, 1704, 68157, 109487, 3147, 6539, 293, 74458, 116797, 608, 4306, 33794, 6377, 122904, 106782, 48780, 1291, 76093, 4886, 2858]","[1.011054515838623, 0.9616445302963257, 0.9561934471130371, 0.9439020156860352, 0.9380146861076355, 0.9308680295944214, 0.9038044214248657, 0.903684675693512, 0.9030308127403259, 0.8994960784912109, 0.8753835558891296, 0.8641594648361206, 0.863114058971405, 0.8610608577728271, 0.8533275723457336, 0.8528159856796265, 0.8334378600120544, 0.8290525674819946, 0.8287025094032288, 0.8258265852928162, 0.8257442712783813, 0.823904812335968, 0.8228855729103088, 0.8084990978240967, 0.8035570383071899, 0.7888679504394531, 0.7872354388237, 0.7851308584213257, 0.7832455635070801, 0.7824045419692993, 0.7739196419715881, 0.7738226652145386, 0.7726663947105408, 0.7711073160171509, 0.764372706413269, 0.7550364136695862, 0.7548410296440125, 0.7459791302680969, 0.7459094524383545, 0.7455779910087585, 0.7337912917137146, 0.729098379611969, 0.7289575934410095, 0.7286468744277954, 0.7165466547012329, 0.7151526808738708, 0.7120295166969299, 0.7077705264091492, 0.7076311111450195, 0.70680832862854]"
25,26,"[356, 150, 590, 110, 47, 165, 380, 592, 457, 296, 349, 589, 153, 10, 480, 208, 593, 344, 316, 300, 292, 318, 231, 288, 367, 588, 595, 377, 34, 329, 434, 364, 454, 161, 527, 185, 32, 339, 50, 225, 597, 39, 500, 253, 474, 317, 410, 19, 648, 293]","[0.9173700213432312, 0.907691240310669, 0.9068402647972107, 0.8879187703132629, 0.8875678777694702, 0.8798746466636658, 0.8789633512496948, 0.8736163377761841, 0.873283326625824, 0.8711194396018982, 0.8704520463943481, 0.8670660257339478, 0.8668709397315979, 0.8606942296028137, 0.856632649898529, 0.8552647233009338, 0.8545663356781006, 0.8457401990890503, 0.8441503643989563, 0.8422806859016418, 0.8413076996803284, 0.8412331342697144, 0.8404034376144409, 0.836473822593689, 0.8278261423110962, 0.8226684331893921, 0.8192780613899231, 0.8176404237747192, 0.8161091208457947, 0.8156543374061584, 0.8103596568107605, 0.8097988367080688, 0.809044599533081, 0.8037315607070923, 0.7948843836784363, 0.7880826592445374, 0.7791522741317749, 0.777529776096344, 0.7773289680480957, 0.7562788128852844, 0.7550965547561646, 0.7549250721931458, 0.7478823065757751, 0.7430402040481567, 0.7327655553817749, 0.7205650210380554, 0.7203474640846252, 0.7145755887031555, 0.7145495414733887, 0.6978980302810669]"
26,27,"[1304, 1022, 2080, 1391, 1035, 1101, 1197, 1210, 551, 3671, 1580, 594, 1196, 2947, 1270, 260, 1097, 3175, 5060, 1387, 1, 60, 2987, 34, 1377, 2355, 317, 2657, 1214, 2406, 1220, 1721, 919, 595, 953, 1028, 1079, 783, 1282, 1036, 588, 1291, 1208, 2054, 1584, 1234, 920, 596, 1073, 1380]","[1.172006607055664, 1.0495213270187378, 1.0247209072113037, 1.0165622234344482, 1.0145481824874878, 1.0142385959625244, 1.007943868637085, 1.007856845855713, 1.0039293766021729, 1.0009269714355469, 1.000545620918274, 0.999531626701355, 0.9986984133720398, 0.9912571310997009, 0.9908237457275391, 0.9875068664550781, 0.9870553016662598, 0.9800586104393005, 0.9787163734436035, 0.9772654175758362, 0.9739388227462769, 0.971895158290863, 0.9673670530319214, 0.9670351147651672, 0.9636496305465698, 0.9628462791442871, 0.9605433344841003, 0.9567461013793945, 0.9550631046295166, 0.9527365565299988, 0.949600875377655, 0.946392834186554, 0.9454424977302551, 0.9448030591011047, 0.9441489577293396, 0.9428468346595764, 0.9425389170646667, 0.9425348043441772, 0.9402483701705933, 0.9399380683898926, 0.9370546936988831, 0.9368977546691895, 0.9363559484481812, 0.9362296462059021, 0.9332389235496521, 0.9307050108909607, 0.930681586265564, 0.9289659857749939, 0.9272772073745728, 0.9272169470787048]"
27,28,"[2288, 431, 50, 1246, 48774, 5902, 2011, 1225, 3527, 6787, 3006, 1263, 922, 1100, 924, 5010, 4011, 778, 1200, 1272, 48516, 1291, 1213, 1617, 44195, 49272, 38061, 36529, 6934, 44665, 41569, 33166, 1293, 1089, 541, 2105, 2329, 48394, 46723, 33493, 46976, 49530, 377, 8665, 40583, 7445, 2641, 1610, 41997, 1198]","[1.2182891368865967, 1.1610404253005981, 1.1325998306274414, 1.1264797449111938, 1.111503005027771, 1.111039638519287, 1.1102666854858398, 1.1039621829986572, 1.1036725044250488, 1.096503496170044, 1.0951275825500488, 1.0918139219284058, 1.0892542600631714, 1.0785582065582275, 1.0730100870132446, 1.072980523109436, 1.069384217262268, 1.0669376850128174, 1.0598779916763306, 1.0573934316635132, 1.0551762580871582, 1.0549230575561523, 1.0510823726654053, 1.0508846044540405, 1.0503013134002686, 1.0486739873886108, 1.048106074333191, 1.0476824045181274, 1.045732021331787, 1.0453108549118042, 1.045218586921692, 1.0437746047973633, 1.043748378753662, 1.0433156490325928, 1.0425374507904053, 1.042398452758789, 1.0387452840805054, 1.037189245223999, 1.0369559526443481, 1.03648042678833, 1.0358439683914185, 1.0355310440063477, 1.0346384048461914, 1.034538745880127, 1.0344178676605225, 1.0317460298538208, 1.031282901763916, 1.031180739402771, 1.029739260673523, 1.0292962789535522]"
28,29,"[1201, 1089, 1221, 858, 1291, 593, 2028, 110, 1213, 50, 527, 296, 912, 2571, 2329, 318, 904, 1196, 111, 1222, 47, 1036, 1193, 1214, 1704, 541, 1219, 1200, 1198, 1263, 2019, 908, 589, 79132, 750, 2762, 2959, 2858, 1207, 457, 1240, 356, 1208, 924, 1617, 3578, 1250, 68157, 608, 48516]","[1.1082082986831665, 1.0977054834365845, 1.0725265741348267, 1.053147554397583, 1.0522180795669556, 1.041367530822754, 1.0398337841033936, 1.0363513231277466, 1.0337162017822266, 1.0294153690338135, 1.027934193611145, 1.025783658027649, 1.0182380676269531, 1.01760995388031, 1.0175243616104126, 0.9973276853561401, 0.9954060316085815, 0.9928313493728638, 0.9917547702789307, 0.989253580570221, 0.9888271689414978, 0.9878057241439819, 0.9791306257247925, 0.9747787714004517, 0.9731462001800537, 0.9674789309501648, 0.9579563140869141, 0.9555360078811646, 0.9504407644271851, 0.9413187503814697, 0.9403089880943298, 0.9397495985031128, 0.9387410879135132, 0.9374420046806335, 0.9360963106155396, 0.9337272644042969, 0.9332593679428101, 0.9321966171264648, 0.9312003254890442, 0.927814245223999, 0.9258471727371216, 0.9253690838813782, 0.923728883266449, 0.923711359500885, 0.9132548570632935, 0.9120438694953918, 0.9101448655128479, 0.908226728439331, 0.9024791717529297, 0.8981543183326721]"
29,30,"[2571, 260, 58559, 318, 7153, 5952, 4993, 79132, 1196, 1198, 356, 91529, 527, 593, 2028, 60069, 296, 68954, 1210, 59315, 1, 110, 1036, 858, 2959, 109487, 3578, 1291, 50, 116797, 589, 33794, 89745, 2762, 122886, 6539, 68157, 122904, 115617, 76093, 1704, 78499, 1270, 3147, 68358, 8961, 112852, 6377, 608, 4226]","[0.9838459491729736, 0.9698185920715332, 0.9659872055053711, 0.949784517288208, 0.9443577527999878, 0.93435138463974, 0.9308567047119141, 0.9271627068519592, 0.9233652353286743, 0.9212355613708496, 0.9105098843574524, 0.9084224104881287, 0.9066960215568542, 0.903538703918457, 0.9022877812385559, 0.9018266201019287, 0.8918865919113159, 0.881169855594635, 0.8808621764183044, 0.8783349394798279, 0.8739937543869019, 0.872629702091217, 0.871840238571167, 0.868638277053833, 0.8664731979370117, 0.8660387396812439, 0.860476553440094, 0.8417092561721802, 0.8334779739379883, 0.8265930414199829, 0.8198602199554443, 0.8092300295829773, 0.8020371794700623, 0.8012378215789795, 0.8007843494415283, 0.797019362449646, 0.7965357303619385, 0.7932244539260864, 0.7928630709648132, 0.7894824147224426, 0.7830026149749756, 0.7824278473854065, 0.781309187412262, 0.7791011333465576, 0.7783915996551514, 0.77646803855896, 0.7761116623878479, 0.7754254937171936, 0.7713564038276672, 0.7685806751251221]"
30,31,"[260, 780, 1210, 648, 1073, 608, 32, 1, 733, 736, 1036, 1393, 1356, 1196, 356, 788, 593, 17, 62, 1198, 1270, 858, 104, 110, 141, 25, 150, 480, 39, 318, 7, 367, 912, 589, 1265, 590, 588, 457, 527, 47, 377, 587, 10, 364, 50, 95, 344, 6, 36, 1246]","[1.1071785688400269, 1.0826420783996582, 1.0496758222579956, 1.048814296722412, 1.0484974384307861, 1.0408968925476074, 1.0359748601913452, 1.0355744361877441, 1.0268452167510986, 0.9789739847183228, 0.9551963806152344, 0.9507837295532227, 0.9479878544807434, 0.9313765168190002, 0.9273049831390381, 0.9206610918045044, 0.9190798401832581, 0.9186407923698425, 0.9153268933296204, 0.914425790309906, 0.9100916981697083, 0.9073392748832703, 0.906025767326355, 0.905182957649231, 0.9049798846244812, 0.9015764594078064, 0.8969442844390869, 0.8960897326469421, 0.8813441395759583, 0.8746400475502014, 0.8725149631500244, 0.8693974614143372, 0.8662927150726318, 0.8609315752983093, 0.8601582646369934, 0.8582295775413513, 0.8563562035560608, 0.8559653162956238, 0.844441294670105, 0.8420889973640442, 0.8409308195114136, 0.8349488377571106, 0.8292561173439026, 0.8279195427894592, 0.8247630000114441, 0.8242633938789368, 0.8235209584236145, 0.8229755759239197, 0.8206072449684143, 0.8180686831474304]"
31,32,"[780, 608, 25, 95, 1, 32, 36, 62, 21, 648, 50, 733, 17, 1356, 141, 736, 7, 260, 708, 593, 110, 376, 318, 135, 1073, 5, 786, 52, 527, 58, 494, 104, 802, 3, 377, 1210, 6, 788, 161, 296, 529, 852, 474, 661, 454, 552, 112, 165, 14, 410]","[1.0770245790481567, 1.0602458715438843, 1.058739185333252, 1.0483405590057373, 1.0394175052642822, 1.0378141403198242, 1.036889910697937, 1.0338484048843384, 1.0320351123809814, 1.0304796695709229, 1.0281065702438354, 1.024993658065796, 1.0223661661148071, 1.0155357122421265, 1.0121108293533325, 1.0105315446853638, 1.0061125755310059, 1.0035661458969116, 1.0031566619873047, 0.9977909326553345, 0.9972840547561646, 0.9969295859336853, 0.9965032339096069, 0.9946009516716003, 0.9934372901916504, 0.9908869862556458, 0.9859052896499634, 0.9768993854522705, 0.9693278074264526, 0.9670805931091309, 0.9657399654388428, 0.9654890894889832, 0.9639410376548767, 0.9629705548286438, 0.9578006863594055, 0.9577211737632751, 0.9558407068252563, 0.9508455395698547, 0.9500722885131836, 0.9482079148292542, 0.9472209811210632, 0.9454090595245361, 0.9406841993331909, 0.9386882185935974, 0.9330322742462158, 0.9329273700714111, 0.9290827512741089, 0.9279645681381226, 0.9274024963378906, 0.9265229105949402]"
32,33,"[2324, 296, 110, 1, 17, 1183, 223, 36, 539, 1358, 50, 1357, 500, 300, 1704, 11, 1721, 1584, 527, 457, 1639, 2396, 25, 150, 2028, 318, 838, 1784, 509, 593, 356, 597, 590, 543, 529, 1293, 265, 367, 21, 224, 800, 608, 161, 1641, 1060, 805, 1210, 2571, 10, 1307]","[1.0699362754821777, 1.0609989166259766, 1.0573698282241821, 1.0463000535964966, 1.0321375131607056, 1.0280365943908691, 1.0275909900665283, 1.0221508741378784, 1.0120532512664795, 1.011063814163208, 1.009227991104126, 1.0080300569534302, 1.004652500152588, 1.0037399530410767, 1.002495288848877, 1.000697135925293, 0.9982666373252869, 0.9968421459197998, 0.9965511560440063, 0.9950457215309143, 0.9947865605354309, 0.9947310090065002, 0.9943485260009766, 0.9923973679542542, 0.9891563653945923, 0.983381450176239, 0.9819344878196716, 0.9818219542503357, 0.9672526717185974, 0.963570237159729, 0.9615590572357178, 0.9592338800430298, 0.9571707248687744, 0.9564473032951355, 0.9526609182357788, 0.9519307613372803, 0.9500550031661987, 0.9488444328308105, 0.9460790157318115, 0.9449977278709412, 0.9442938566207886, 0.9441743493080139, 0.941795289516449, 0.9390467405319214, 0.9358510971069336, 0.9333714246749878, 0.932761013507843, 0.9316015243530273, 0.9295364022254944, 0.9282594323158264]"
33,34,"[5445, 4963, 2571, 5349, 1527, 3578, 4022, 1721, 3996, 3793, 5418, 5952, 4306, 5378, 4886, 1580, 1704, 2959, 3977, 3948, 4995, 6333, 6539, 3623, 1625, 2353, 318, 8636, 2028, 293, 8622, 110, 2762, 3753, 6934, 4993, 4310, 2628, 44191, 1682, 2502, 1198, 163, 7153, 589, 6874, 3717, 6377, 1784, 780]","[1.0554535388946533, 1.0324991941452026, 1.0248217582702637, 1.0209087133407593, 1.0108938217163086, 1.010223150253296, 1.0013041496276855, 0.99924236536026, 0.9799765348434448, 0.9728668928146362, 0.9710385799407959, 0.9709669351577759, 0.9679786562919617, 0.9627182483673096, 0.9606683850288391, 0.9602921605110168, 0.9583204984664917, 0.9576185345649719, 0.9572517275810242, 0.9568221569061279, 0.9518898725509644, 0.9513304233551025, 0.947212815284729, 0.9465516209602356, 0.945549726486206, 0.9441712498664856, 0.9433532953262329, 0.9416323900222778, 0.9404293298721313, 0.9350488781929016, 0.9338268637657166, 0.9324039220809937, 0.9306706786155701, 0.926802396774292, 0.9238212704658508, 0.9207988381385803, 0.9194830060005188, 0.9190922975540161, 0.91444331407547, 0.9132360219955444, 0.9128530025482178, 0.9103525280952454, 0.9093782901763916, 0.9084689021110535, 0.9056680798530579, 0.9051228165626526, 0.9033222198486328, 0.9033109545707703, 0.902282178401947, 0.9012594819068909]"
34,35,"[161, 349, 380, 292, 150, 592, 344, 153, 457, 590, 339, 165, 316, 231, 185, 208, 434, 39, 588, 300, 329, 595, 225, 10, 288, 253, 454, 597, 296, 480, 34, 539, 21, 110, 356, 367, 47, 593, 377, 266, 587, 11, 410, 474, 500, 440, 589, 318, 364, 317]","[0.9173015356063843, 0.9162806272506714, 0.9145521521568298, 0.9128418564796448, 0.9118143916130066, 0.9056763648986816, 0.9005517959594727, 0.8991839289665222, 0.8978183269500732, 0.8958426117897034, 0.8957110047340393, 0.8917267322540283, 0.8907727599143982, 0.8902695775032043, 0.8899976015090942, 0.8880636096000671, 0.8866729736328125, 0.8842183947563171, 0.8813894987106323, 0.8763174414634705, 0.873254120349884, 0.8713515400886536, 0.8703290820121765, 0.8671208024024963, 0.866697371006012, 0.863606333732605, 0.8622556924819946, 0.8606066107749939, 0.8589403629302979, 0.8577226400375366, 0.8572690486907959, 0.8565561771392822, 0.8543340563774109, 0.8479408025741577, 0.847743034362793, 0.8473868370056152, 0.846748948097229, 0.844498336315155, 0.8424668908119202, 0.8398383855819702, 0.8375496864318848, 0.832362711429596, 0.827909529209137, 0.8275731205940247, 0.8260398507118225, 0.8258925080299377, 0.8245817422866821, 0.8197007775306702, 0.8148596286773682, 0.814679741859436]"
35,36,"[1617, 1252, 1372, 903, 1234, 904, 1233, 3897, 1193, 1222, 2406, 1221, 1396, 1625, 858, 3363, 1704, 908, 1276, 1639, 2194, 1197, 1376, 1090, 1304, 2657, 552, 2302, 555, 923, 2692, 4085, 3362, 1375, 2028, 1358, 2023, 2076, 1584, 2019, 4995, 1288, 1089, 1485, 2012, 1213, 1203, 1225, 1721, 1086]","[0.9737522602081299, 0.923143744468689, 0.915682852268219, 0.9092331528663635, 0.9084451198577881, 0.8967851996421814, 0.8954746127128601, 0.8952897191047668, 0.8865053057670593, 0.8813775777816772, 0.8702825307846069, 0.8647132515907288, 0.861325204372406, 0.8598615527153015, 0.8536363244056702, 0.8530181646347046, 0.8523971438407898, 0.8504454493522644, 0.8487074971199036, 0.84595787525177, 0.8417406678199768, 0.8403815627098083, 0.8399888277053833, 0.8362096548080444, 0.83318692445755, 0.8309347033500671, 0.8258512020111084, 0.8257604241371155, 0.8236153721809387, 0.8221738338470459, 0.8214340209960938, 0.8197963237762451, 0.8166606426239014, 0.8158044815063477, 0.8137869238853455, 0.8080247044563293, 0.8075641393661499, 0.8018852472305298, 0.7993309497833252, 0.7928517460823059, 0.7879455089569092, 0.78351229429245, 0.7831283807754517, 0.7801496386528015, 0.7778241038322449, 0.777069628238678, 0.7714748978614807, 0.7703642845153809, 0.7662184238433838, 0.76598060131073]"
