,userId,itemIds,scores
20,21,"[4018, 2353, 33615, 1270, 6377, 56174, 81847, 4701, 2324, 1580, 166528, 5218, 56775, 1552, 1196, 356, 50872, 106696, 136020, 4306, 91500, 2011, 79702, 33794, 6863, 2005, 5459, 56152, 1370, 8528, 45447, 103335, 31685, 3948, 5418, 1, 8360, 3753, 64969, 1210, 1291, 2012, 2571, 2617, 1653, 3578, 64957, 44, 110, 103141]","[1.0986297130584717, 1.0984455347061157, 1.0951822996139526, 1.0896269083023071, 1.084896445274353, 1.0739898681640625, 1.0725436210632324, 1.0694904327392578, 1.068843960762024, 1.067336082458496, 1.0663807392120361, 1.0653482675552368, 1.0650537014007568, 1.062814712524414, 1.0604640245437622, 1.0590388774871826, 1.0565812587738037, 1.0540424585342407, 1.0519062280654907, 1.0494849681854248, 1.0494556427001953, 1.0479419231414795, 1.046565055847168, 1.0441590547561646, 1.0416489839553833, 1.040801763534546, 1.0404689311981201, 1.0393918752670288, 1.037674903869629, 1.0346804857254028, 1.0319031476974487, 1.0309669971466064, 1.0304499864578247, 1.029896855354309, 1.0297578573226929, 1.0289249420166016, 1.0287710428237915, 1.0272213220596313, 1.0266884565353394, 1.0264427661895752, 1.0257197618484497, 1.0257185697555542, 1.0241669416427612, 1.0225001573562622, 1.022428035736084, 1.0220657587051392, 1.0210322141647339, 1.0209438800811768, 1.0198901891708374, 1.0198237895965576]"
21,22,"[4973, 4878, 7361, 4226, 60069, 8874, 7147, 6874, 3949, 5989, 8961, 48394, 4993, 7438, 5952, 46578, 48780, 48774, 58559, 48516, 2959, 6502, 4979, 6539, 3897, 7153, 2858, 1206, 44191, 6711, 33794, 5618, 56367, 4995, 55820, 6377, 5418, 30749, 2329, 6016, 7254, 5902, 68157, 63082, 49272, 4963, 68954, 1732, 4886, 858]","[1.0981342792510986, 1.0973381996154785, 1.0877575874328613, 1.0671108961105347, 1.0496481657028198, 1.0495495796203613, 1.0472822189331055, 1.0264644622802734, 1.020500659942627, 1.0193947553634644, 1.0183929204940796, 1.0113506317138672, 1.010711431503296, 1.0078487396240234, 1.0076583623886108, 1.0044671297073364, 1.0031843185424805, 1.0008257627487183, 0.9969102144241333, 0.9964627027511597, 0.9943362474441528, 0.9940487742424011, 0.9938419461250305, 0.9938165545463562, 0.9874588251113892, 0.9874483942985535, 0.9869785904884338, 0.9854053258895874, 0.9775125980377197, 0.9764882922172546, 0.9759945273399353, 0.9735577702522278, 0.973520815372467, 0.9722160696983337, 0.9715735912322998, 0.9645856022834778, 0.9632761478424072, 0.9627231955528259, 0.9604963064193726, 0.9502996206283569, 0.9500295519828796, 0.9470157027244568, 0.9458684921264648, 0.9455958008766174, 0.9421099424362183, 0.9368696212768555, 0.9316943883895874, 0.9271930456161499, 0.9254991412162781, 0.9249058365821838]"
22,23,"[1199, 1201, 750, 1089, 904, 1208, 6016, 608, 29, 1221, 541, 111, 2076, 50, 293, 912, 1193, 1213, 778, 296, 4973, 858, 908, 1233, 1304, 923, 1206, 2329, 1198, 903, 1219, 1214, 1617, 1222, 1258, 2858, 1203, 5902, 2019, 1080, 1291, 1252, 1196, 2571, 5952, 2692, 3681, 5618, 307, 3000]","[1.0713942050933838, 1.051572561264038, 1.04788339138031, 1.0462177991867065, 1.030545949935913, 1.027273178100586, 1.0143353939056396, 1.013044834136963, 1.0078043937683105, 1.0059971809387207, 1.0046886205673218, 1.0001709461212158, 0.9971548914909363, 0.9944998025894165, 0.9880793690681458, 0.9757077693939209, 0.9702784419059753, 0.9661507606506348, 0.9654635190963745, 0.960329532623291, 0.9590506553649902, 0.9555859565734863, 0.9533568024635315, 0.9523867964744568, 0.9512655138969421, 0.9495600461959839, 0.9494495391845703, 0.9447027444839478, 0.9427728056907654, 0.9410590529441833, 0.9384238123893738, 0.9376913905143738, 0.9374357461929321, 0.9365736246109009, 0.9364396333694458, 0.9364336729049683, 0.9321791529655457, 0.9315379858016968, 0.9313215613365173, 0.9263924360275269, 0.9227504134178162, 0.9191247224807739, 0.9178733825683594, 0.9121963977813721, 0.910683274269104, 0.9089070558547974, 0.905194878578186, 0.9042819738388062, 0.9039047360420227, 0.9026641249656677]"
23,24,"[260, 356, 593, 318, 1291, 110, 1036, 1270, 3147, 1704, 527, 2028, 858, 1210, 2571, 1196, 4963, 63082, 6378, 58559, 60069, 59315, 7153, 68358, 165, 1198, 47099, 47, 4993, 589, 608, 296, 49272, 5989, 3578, 377, 150, 1, 1240, 5418, 5816, 457, 33794, 1682, 6539, 1246, 1136, 1197, 2959, 1265]","[1.098421335220337, 1.0959733724594116, 1.0684866905212402, 1.0629023313522339, 1.0541683435440063, 1.0490261316299438, 1.048145055770874, 1.0468696355819702, 1.028047800064087, 1.018710732460022, 1.0163084268569946, 1.0160768032073975, 1.010477066040039, 1.0094727277755737, 1.007536768913269, 1.0031696557998657, 1.000552773475647, 0.9968674182891846, 0.991651713848114, 0.989137589931488, 0.9890336990356445, 0.9864714741706848, 0.9844927191734314, 0.9829282164573669, 0.9770756959915161, 0.9721994400024414, 0.9714432954788208, 0.9712268114089966, 0.971083402633667, 0.9709950089454651, 0.9677574038505554, 0.96735680103302, 0.9647119641304016, 0.9642492532730103, 0.9631266593933105, 0.9620591402053833, 0.9608655571937561, 0.9560671448707581, 0.948336124420166, 0.9475551843643188, 0.9424814581871033, 0.9415969252586365, 0.9408445358276367, 0.9378465414047241, 0.9361671209335327, 0.935517430305481, 0.934751570224762, 0.9346638321876526, 0.9328042268753052, 0.93221515417099]"
24,25,"[318, 356, 58559, 593, 79132, 527, 2571, 296, 260, 2959, 7153, 4993, 5952, 50, 2028, 110, 1198, 3578, 91529, 59315, 858, 60069, 1196, 1, 68954, 1704, 109487, 589, 1210, 2762, 47, 4226, 6539, 68157, 1036, 122904, 116797, 1291, 1221, 33794, 74458, 293, 3147, 8961, 608, 6377, 1193, 4306, 7361, 2858]","[0.9570029377937317, 0.9295916557312012, 0.9205074310302734, 0.9168933033943176, 0.9139130115509033, 0.8999946713447571, 0.8993656039237976, 0.8932667374610901, 0.8771618604660034, 0.8721891045570374, 0.8689731955528259, 0.8639918565750122, 0.8428030610084534, 0.8285677433013916, 0.828385591506958, 0.8263254761695862, 0.8230434656143188, 0.8144335746765137, 0.8038206696510315, 0.7983576655387878, 0.7891318202018738, 0.7862886786460876, 0.7853127717971802, 0.7799016237258911, 0.7766492366790771, 0.7715888023376465, 0.7670754790306091, 0.7646148204803467, 0.7608446478843689, 0.7515465021133423, 0.7354520559310913, 0.7335918545722961, 0.7294133901596069, 0.7283670902252197, 0.7248021960258484, 0.7210090756416321, 0.7187743782997131, 0.7103981375694275, 0.7066447138786316, 0.698222815990448, 0.6954134702682495, 0.6942120790481567, 0.6932776570320129, 0.692615807056427, 0.6841773986816406, 0.6802160739898682, 0.6783934831619263, 0.6773034930229187, 0.6768402457237244, 0.6753546595573425]"
25,26,"[110, 150, 592, 356, 296, 457, 590, 380, 480, 593, 165, 344, 316, 153, 589, 47, 318, 10, 349, 292, 377, 231, 588, 208, 329, 434, 454, 185, 161, 288, 300, 367, 253, 595, 50, 527, 364, 339, 34, 32, 597, 225, 500, 410, 39, 1, 539, 586, 21, 587]","[0.8862367272377014, 0.8803430795669556, 0.878739058971405, 0.8785852789878845, 0.8747581243515015, 0.8714308142662048, 0.8664921522140503, 0.8640994429588318, 0.861635684967041, 0.8614631295204163, 0.8520469665527344, 0.8462659120559692, 0.8418954610824585, 0.8400540351867676, 0.8392812609672546, 0.8386576175689697, 0.8383007049560547, 0.8325495719909668, 0.8245207667350769, 0.8233979344367981, 0.8227543830871582, 0.8225426077842712, 0.8196221590042114, 0.8176332712173462, 0.8169145584106445, 0.8145691752433777, 0.8132950067520142, 0.8052454590797424, 0.7936879396438599, 0.7920317053794861, 0.7892760038375854, 0.7875497937202454, 0.7862184047698975, 0.783623218536377, 0.7779202461242676, 0.7739061713218689, 0.7657721638679504, 0.7627182006835938, 0.7535168528556824, 0.7473097443580627, 0.7384330034255981, 0.7373724579811096, 0.734072208404541, 0.7194631099700928, 0.7164756059646606, 0.707779586315155, 0.6897664070129395, 0.6852245926856995, 0.6827028393745422, 0.679004967212677]"
26,27,"[1304, 2080, 1580, 1270, 1721, 1035, 594, 1022, 1101, 1210, 1197, 1387, 1097, 2406, 260, 34, 1391, 1, 317, 2947, 1196, 595, 5060, 2355, 1544, 2054, 2657, 60, 588, 2174, 48, 1198, 480, 1214, 551, 1201, 1036, 1291, 1136, 1234, 1220, 3114, 1907, 1028, 2791, 2529, 1282, 1079, 3671, 1073]","[1.0829931497573853, 1.0379058122634888, 1.0250691175460815, 1.0082513093948364, 1.0073033571243286, 1.0051929950714111, 1.0004045963287354, 0.9997678995132446, 0.9971833229064941, 0.9914368987083435, 0.9902149438858032, 0.9882680773735046, 0.9874845147132874, 0.981597900390625, 0.9769258499145508, 0.97498619556427, 0.9705468416213989, 0.9699144959449768, 0.9694244861602783, 0.9666862487792969, 0.9569684863090515, 0.9556127786636353, 0.9553894996643066, 0.955303430557251, 0.9553027749061584, 0.9542809724807739, 0.952864944934845, 0.9518498182296753, 0.9515337944030762, 0.950412929058075, 0.9484447836875916, 0.9444692134857178, 0.9423279762268066, 0.9381892085075378, 0.9369837045669556, 0.9360249638557434, 0.9358946084976196, 0.9352831840515137, 0.9335039258003235, 0.9294219613075256, 0.9293274283409119, 0.9287318587303162, 0.927516520023346, 0.9263983964920044, 0.9244828820228577, 0.9238175749778748, 0.9233541488647461, 0.9225781559944153, 0.9186992645263672, 0.9186205863952637]"
27,28,"[2288, 1246, 48774, 8665, 431, 36529, 2105, 50, 4011, 30749, 778, 1263, 7458, 5010, 3527, 2011, 3006, 38061, 44195, 541, 44665, 48516, 1213, 2353, 46976, 924, 49272, 5903, 2329, 1610, 49530, 4776, 1198, 41569, 5902, 8798, 2020, 33166, 7445, 46723, 527, 1233, 590, 6934, 55820, 733, 48738, 1221, 1193, 1200]","[1.1714744567871094, 1.1469608545303345, 1.1184720993041992, 1.1094008684158325, 1.109298586845398, 1.1088635921478271, 1.1075719594955444, 1.0990869998931885, 1.086168885231018, 1.0811717510223389, 1.0742464065551758, 1.0709857940673828, 1.0582311153411865, 1.057174563407898, 1.0561000108718872, 1.054418921470642, 1.0541048049926758, 1.0538289546966553, 1.053480625152588, 1.0528463125228882, 1.0522034168243408, 1.0507230758666992, 1.048427700996399, 1.0473055839538574, 1.0423678159713745, 1.0422258377075195, 1.0418704748153687, 1.0406957864761353, 1.0401679277420044, 1.0397529602050781, 1.0367847681045532, 1.035245418548584, 1.034718632698059, 1.0329416990280151, 1.031862735748291, 1.0316351652145386, 1.031301736831665, 1.0301878452301025, 1.02991783618927, 1.029591679573059, 1.0292402505874634, 1.0290452241897583, 1.0289967060089111, 1.0280675888061523, 1.028029203414917, 1.02797532081604, 1.026906967163086, 1.0260248184204102, 1.0257773399353027, 1.024877905845642]"
28,29,"[1201, 527, 1221, 1213, 593, 858, 47, 1089, 1291, 1193, 296, 110, 2028, 50, 2571, 1222, 1704, 318, 541, 111, 1036, 750, 2329, 356, 1198, 924, 2019, 1208, 912, 1240, 457, 2858, 79132, 904, 48516, 1263, 1214, 2959, 1207, 2762, 3578, 589, 1196, 58559, 7153, 5995, 1250, 1206, 3949, 48394]","[1.0695264339447021, 1.0571154356002808, 1.0465244054794312, 1.0375319719314575, 1.0249782800674438, 1.0181258916854858, 1.014732837677002, 1.0142344236373901, 0.9989873170852661, 0.9870374798774719, 0.9860741496086121, 0.9841802716255188, 0.98370760679245, 0.9830625057220459, 0.9739267230033875, 0.9735743999481201, 0.9718785881996155, 0.9704800248146057, 0.9673569798469543, 0.9634238481521606, 0.95503830909729, 0.9493241310119629, 0.9487297534942627, 0.9420757293701172, 0.9391338229179382, 0.9374245405197144, 0.9338551759719849, 0.9335128664970398, 0.9322177767753601, 0.9274850487709045, 0.92603999376297, 0.9188646674156189, 0.9180869460105896, 0.9110318422317505, 0.9058451056480408, 0.9050465822219849, 0.9050158262252808, 0.8992882370948792, 0.8982982635498047, 0.894347608089447, 0.8917093873023987, 0.8880655765533447, 0.8879621028900146, 0.8865779638290405, 0.8830208778381348, 0.8810028433799744, 0.8809859156608582, 0.8793452978134155, 0.8782660365104675, 0.8782269954681396]"
29,30,"[260, 2571, 79132, 58559, 7153, 356, 1198, 4993, 318, 5952, 1196, 593, 2028, 527, 91529, 60069, 68954, 2959, 109487, 110, 3578, 296, 1210, 59315, 1036, 1291, 858, 589, 1, 89745, 6539, 1704, 116797, 122904, 50, 115617, 2762, 33794, 68157, 1270, 6377, 8961, 122886, 76093, 4226, 1221, 112852, 3147, 4306, 68358]","[0.9562416672706604, 0.9543132185935974, 0.9417341351509094, 0.9365414977073669, 0.9344875812530518, 0.9331587553024292, 0.9309812188148499, 0.9186416268348694, 0.9180493354797363, 0.9070477485656738, 0.9052851796150208, 0.8897462487220764, 0.888414740562439, 0.8741910457611084, 0.8696733117103577, 0.8675124049186707, 0.8652598261833191, 0.8642585277557373, 0.8635161519050598, 0.8623098731040955, 0.860565185546875, 0.8597782254219055, 0.8573645949363708, 0.8533002734184265, 0.8453493118286133, 0.835052490234375, 0.8333134651184082, 0.8145062327384949, 0.79532390832901, 0.7900593876838684, 0.7860257029533386, 0.7856491208076477, 0.7829548120498657, 0.7821473479270935, 0.7805681228637695, 0.7797309160232544, 0.7781132459640503, 0.7762863039970398, 0.7707877159118652, 0.7650823593139648, 0.7591115236282349, 0.7568814158439636, 0.7499309182167053, 0.7496888637542725, 0.7411136627197266, 0.7382475733757019, 0.7380752563476562, 0.7380018830299377, 0.7346606850624084, 0.7333076596260071]"
30,31,"[780, 1, 260, 32, 1210, 648, 733, 608, 1073, 736, 1356, 17, 1036, 62, 788, 593, 1196, 104, 141, 25, 1393, 110, 7, 356, 1198, 480, 1270, 858, 150, 318, 457, 589, 1265, 377, 588, 95, 36, 527, 39, 367, 590, 380, 10, 912, 165, 50, 802, 344, 592, 296]","[1.0767757892608643, 1.067533016204834, 1.0641032457351685, 1.0259402990341187, 1.025753140449524, 1.012407898902893, 1.0066003799438477, 0.9997425675392151, 0.9936246275901794, 0.9658061265945435, 0.9479221105575562, 0.9196207523345947, 0.9177665114402771, 0.9151208996772766, 0.9134836196899414, 0.9091476798057556, 0.9080740213394165, 0.9048386812210083, 0.9034550786018372, 0.8955531716346741, 0.8943156003952026, 0.8845531940460205, 0.8811033368110657, 0.880055844783783, 0.8764637112617493, 0.8748546242713928, 0.873731255531311, 0.8687252998352051, 0.8685428500175476, 0.8636249899864197, 0.8627485036849976, 0.8596748113632202, 0.854647696018219, 0.8509402871131897, 0.845556914806366, 0.8451229929924011, 0.8369635939598083, 0.833100438117981, 0.8262311220169067, 0.8206225633621216, 0.8177445530891418, 0.8152703642845154, 0.8129310607910156, 0.812716007232666, 0.8123034238815308, 0.8119408488273621, 0.8109433650970459, 0.8086022734642029, 0.8051724433898926, 0.8043325543403625]"
31,32,"[608, 95, 780, 25, 17, 32, 36, 1, 141, 733, 802, 648, 50, 7, 21, 62, 736, 376, 135, 5, 1356, 788, 3, 786, 318, 527, 593, 6, 260, 110, 1073, 708, 474, 356, 104, 52, 296, 112, 357, 587, 852, 165, 454, 58, 47, 592, 10, 39, 497, 553]","[1.0891942977905273, 1.0847630500793457, 1.0807042121887207, 1.0738294124603271, 1.0677212476730347, 1.0636674165725708, 1.056203007698059, 1.0382905006408691, 1.0361343622207642, 1.0311286449432373, 1.0286097526550293, 1.0198793411254883, 1.0180920362472534, 1.0132750272750854, 1.0126529932022095, 1.0022027492523193, 1.0010663270950317, 0.992963969707489, 0.9916616678237915, 0.988577127456665, 0.9875879883766174, 0.9824278950691223, 0.9808202981948853, 0.97745281457901, 0.9769978523254395, 0.9747201800346375, 0.9675781726837158, 0.9666898846626282, 0.9662184119224548, 0.9658186435699463, 0.9648509621620178, 0.9621275663375854, 0.9484637379646301, 0.9426186084747314, 0.9421897530555725, 0.94188392162323, 0.9372190237045288, 0.9342210292816162, 0.9315527081489563, 0.9261553287506104, 0.9256171584129333, 0.9247956275939941, 0.922590970993042, 0.9218146204948425, 0.9203547239303589, 0.9195089340209961, 0.9171101450920105, 0.9147920608520508, 0.9142680764198303, 0.913411557674408]"
32,33,"[296, 17, 1721, 223, 356, 110, 36, 150, 1183, 1704, 2324, 11, 527, 509, 25, 543, 1584, 1358, 838, 1639, 300, 1097, 2396, 50, 1, 597, 318, 1357, 2028, 457, 1617, 1246, 1784, 539, 500, 608, 480, 260, 39, 529, 497, 265, 590, 1210, 440, 593, 1196, 47, 34, 805]","[1.057970404624939, 1.05094313621521, 1.0489921569824219, 1.0389175415039062, 1.031804084777832, 1.0279117822647095, 1.0276564359664917, 1.0202378034591675, 1.0171438455581665, 1.0159400701522827, 1.010395884513855, 1.0095967054367065, 0.9964921474456787, 0.9964560866355896, 0.9935546517372131, 0.9917533993721008, 0.99126797914505, 0.9872792959213257, 0.9865754842758179, 0.9862344264984131, 0.983758270740509, 0.9833092093467712, 0.9795200824737549, 0.9783929586410522, 0.9768790602684021, 0.9766936898231506, 0.9764106273651123, 0.975811243057251, 0.9688665866851807, 0.9670781493186951, 0.9666337966918945, 0.9642267823219299, 0.9591509699821472, 0.9562737941741943, 0.9540457725524902, 0.9491903185844421, 0.9463390111923218, 0.9446905255317688, 0.9430437088012695, 0.9420172572135925, 0.9416397213935852, 0.9386581778526306, 0.9384473562240601, 0.9383901953697205, 0.9372449517250061, 0.9368268847465515, 0.9367737770080566, 0.9352865815162659, 0.93449467420578, 0.933717668056488]"
33,34,"[5445, 2571, 3578, 5349, 5378, 3996, 2959, 1721, 1527, 2028, 5952, 4963, 5418, 1704, 3793, 2762, 318, 3623, 6333, 1198, 3977, 4995, 2353, 4306, 6539, 3948, 4886, 8636, 3753, 356, 110, 2502, 2628, 1196, 2329, 4022, 3147, 6874, 589, 260, 1625, 4993, 8622, 1210, 1580, 6934, 3717, 4310, 5459, 163]","[1.0349202156066895, 1.0302399396896362, 1.0196796655654907, 0.9962388277053833, 0.9898102879524231, 0.9862275123596191, 0.9726594686508179, 0.9635881185531616, 0.9597135186195374, 0.9531720280647278, 0.9518978595733643, 0.9509593844413757, 0.9492652416229248, 0.9486466646194458, 0.9459238648414612, 0.9443877339363098, 0.9439690113067627, 0.9420730471611023, 0.94123375415802, 0.9384116530418396, 0.9373321533203125, 0.9347914457321167, 0.9313693046569824, 0.9303885102272034, 0.9298514723777771, 0.9295751452445984, 0.9256069660186768, 0.9239670634269714, 0.9206451773643494, 0.9205169677734375, 0.919852614402771, 0.9188982844352722, 0.9136571288108826, 0.9106629490852356, 0.9094775915145874, 0.9091892838478088, 0.9060678482055664, 0.905535101890564, 0.9051636457443237, 0.9051238894462585, 0.8997251987457275, 0.8988661170005798, 0.8958420753479004, 0.8939727544784546, 0.8924895524978638, 0.8899165987968445, 0.8809038996696472, 0.8774493336677551, 0.8770899772644043, 0.8764168620109558]"
34,35,"[161, 349, 380, 292, 153, 344, 592, 590, 316, 150, 339, 165, 434, 300, 457, 185, 231, 208, 39, 329, 595, 588, 10, 539, 454, 597, 253, 225, 288, 367, 296, 377, 593, 480, 21, 110, 356, 47, 266, 34, 410, 500, 587, 11, 474, 364, 589, 32, 318, 440]","[0.894995927810669, 0.8944532871246338, 0.8931928873062134, 0.8878213763237, 0.8861713409423828, 0.8845890164375305, 0.8805574178695679, 0.8797268867492676, 0.8758715391159058, 0.8752918243408203, 0.8748556971549988, 0.8689817190170288, 0.8677611947059631, 0.8675219416618347, 0.8657422065734863, 0.8621824383735657, 0.8595115542411804, 0.858837366104126, 0.8560068607330322, 0.8539428114891052, 0.8505381345748901, 0.8500827550888062, 0.8413681983947754, 0.8400645852088928, 0.8397688865661621, 0.8397642970085144, 0.8382632732391357, 0.837370753288269, 0.8357430100440979, 0.8349283933639526, 0.8339383006095886, 0.8283886909484863, 0.8249474763870239, 0.8246198296546936, 0.8232728242874146, 0.823104739189148, 0.8215327858924866, 0.8166576027870178, 0.8161652088165283, 0.815619170665741, 0.8120725750923157, 0.8069116473197937, 0.8057394027709961, 0.7988078594207764, 0.7945307493209839, 0.7943980097770691, 0.7891626954078674, 0.787306547164917, 0.7867910861968994, 0.7846719622612]"
35,36,"[1617, 1625, 1234, 904, 1396, 1372, 2194, 2406, 1252, 1090, 903, 1233, 1704, 908, 1222, 1376, 552, 2692, 2302, 1358, 3363, 1721, 3897, 2023, 1639, 1276, 2542, 1304, 1193, 1485, 1584, 923, 1221, 1089, 163, 543, 1375, 2858, 2019, 2657, 2012, 4085, 3362, 2006, 4995, 858, 608, 2028, 1225, 1208]","[0.9331449866294861, 0.9064923524856567, 0.8939591646194458, 0.8740891814231873, 0.8682422041893005, 0.8589263558387756, 0.8553574085235596, 0.853935956954956, 0.8483292460441589, 0.8482022881507874, 0.8416759371757507, 0.8366729617118835, 0.8345244526863098, 0.8316391110420227, 0.8314211368560791, 0.8287686109542847, 0.8273634314537048, 0.8255254030227661, 0.8229829668998718, 0.8228591680526733, 0.8226935863494873, 0.8189098834991455, 0.8132445812225342, 0.8116082549095154, 0.8098171949386597, 0.8095011711120605, 0.8063179850578308, 0.8052647113800049, 0.7991167306900024, 0.7924525737762451, 0.791389524936676, 0.7875339388847351, 0.7847207188606262, 0.7814773917198181, 0.7796532511711121, 0.7790924310684204, 0.7771980166435242, 0.7767558693885803, 0.7766644358634949, 0.771702229976654, 0.7708026170730591, 0.7672969698905945, 0.763440728187561, 0.7623737454414368, 0.7615426182746887, 0.7594609260559082, 0.7591989636421204, 0.7579919695854187, 0.7574765086174011, 0.7572419047355652]"
