userId,itemIds,scores
20,"[742, 4318, 1092, 8282, 7401, 3940, 2285, 5094, 5402, 1344, 101, 1997, 8542, 7590, 3900, 6155, 1018, 7115, 9550, 4139, 4494, 8232, 4207, 1697, 8534, 1181, 6942, 3032, 7948, 4154, 3184, 341, 1032, 3348, 888, 7964, 9253, 4059, 1113, 5177, 4373, 9461, 7840, 1971, 5090, 4099, 107, 7511, 4458, 2191]","[1.09888756275177, 1.0950371026992798, 1.088478684425354, 1.0856785774230957, 1.0844175815582275, 1.0836408138275146, 1.083446979522705, 1.0768654346466064, 1.0764716863632202, 1.0657050609588623, 1.0576591491699219, 1.0572057962417603, 1.0556269884109497, 1.0554159879684448, 1.0516767501831055, 1.0507317781448364, 1.048890233039856, 1.0472158193588257, 1.0469337701797485, 1.0419775247573853, 1.0401155948638916, 1.0395071506500244, 1.036505103111267, 1.0364952087402344, 1.0361183881759644, 1.0354150533676147, 1.032341480255127, 1.032145380973816, 1.0305964946746826, 1.029901146888733, 1.0290837287902832, 1.0283076763153076, 1.027989149093628, 1.0270785093307495, 1.027045726776123, 1.0261738300323486, 1.0234838724136353, 1.0232934951782227, 1.0232235193252563, 1.0212942361831665, 1.019776701927185, 1.019753098487854, 1.0193495750427246, 1.017723560333252, 1.0173085927963257, 1.0167375802993774, 1.0163869857788086, 1.0161998271942139, 1.0160486698150635, 1.0159335136413574]"
21,"[5759, 4165, 3577, 4087, 8877, 5626, 6370, 8493, 5411, 4857, 4182, 7073, 4621, 7303, 7355, 3349, 2526, 4829, 7315, 5791, 888, 5177, 4184, 4170, 7354, 5630, 5154, 6418, 1028, 8252, 6754, 4458, 8196, 9404, 9352, 5309, 3304, 2436, 4878, 1975, 5094, 2233, 7425, 5695, 4797, 2898, 4154, 4093, 2696, 7634]","[1.106829047203064, 1.1005828380584717, 1.0821292400360107, 1.0725947618484497, 1.067016839981079, 1.0417759418487549, 1.0269503593444824, 1.0262948274612427, 1.023925542831421, 1.0198420286178589, 1.0152853727340698, 1.011725664138794, 1.0070571899414062, 1.0030268430709839, 1.00139319896698, 0.9969956278800964, 0.9966417551040649, 0.9943913221359253, 0.9919116497039795, 0.9911983013153076, 0.9887698888778687, 0.9886560440063477, 0.9870028495788574, 0.9857144355773926, 0.985296368598938, 0.9847662448883057, 0.9795729517936707, 0.9787647128105164, 0.977755069732666, 0.9747821688652039, 0.9741829633712769, 0.9727318286895752, 0.9685811996459961, 0.9673778414726257, 0.9600813388824463, 0.9589127898216248, 0.9576132893562317, 0.9558866024017334, 0.9553161859512329, 0.9551312923431396, 0.9480528235435486, 0.9457505345344543, 0.9426286220550537, 0.9363175630569458, 0.9324532151222229, 0.9287464022636414, 0.9285693764686584, 0.9277411699295044, 0.9275871515274048, 0.9234445691108704]"
22,"[1021, 1023, 943, 670, 1030, 785, 516, 28, 108, 1043, 568, 4878, 49, 1756, 1035, 279, 793, 1016, 686, 282, 4165, 748, 1975, 1020, 784, 1028, 1055, 789, 1705, 1126, 1025, 1381, 804, 1036, 934, 2436, 1044, 1080, 1113, 1074, 3112, 1018, 4621, 4726, 1069, 1714, 1041, 46, 2191, 2563]","[1.061672329902649, 1.0585967302322388, 1.044116497039795, 1.0376415252685547, 1.0318708419799805, 1.0265535116195679, 1.0142930746078491, 1.0066574811935425, 1.0056042671203613, 1.004118800163269, 1.001083493232727, 0.9946520328521729, 0.9903643727302551, 0.9869450330734253, 0.9780710339546204, 0.9749821424484253, 0.9737765192985535, 0.971754789352417, 0.9672045111656189, 0.9636704921722412, 0.95439213514328, 0.9531877040863037, 0.9515123963356018, 0.9442744851112366, 0.9440873861312866, 0.9440529346466064, 0.9431325793266296, 0.9423839449882507, 0.9405083656311035, 0.9385530352592468, 0.9333327412605286, 0.9321233034133911, 0.9317554235458374, 0.93144690990448, 0.9300745129585266, 0.9293258786201477, 0.9285916686058044, 0.9225589036941528, 0.9225552082061768, 0.9101964831352234, 0.9096088409423828, 0.9081355929374695, 0.9069246649742126, 0.9012218713760376, 0.900539755821228, 0.8991406559944153, 0.8990522623062134, 0.895392119884491, 0.895220160484314, 0.894286036491394]"
23,"[247, 341, 303, 557, 107, 898, 1113, 2696, 1092, 2191, 1459, 1714, 748, 1032, 502, 9352, 8877, 8493, 1018, 4154, 0, 5095, 1020, 7136, 5630, 46, 8701, 282, 4182, 2412, 7425, 139, 4857, 3032, 154, 554, 1062, 568, 4458, 888, 1019, 2526, 4184, 438, 8232, 1440, 1068, 7590, 1204, 4749]","[1.1004558801651, 1.0859298706054688, 1.0687066316604614, 1.058704137802124, 1.0432047843933105, 1.0409302711486816, 1.0378596782684326, 1.034942388534546, 1.0232577323913574, 1.0186054706573486, 1.0155673027038574, 1.0116353034973145, 1.008938193321228, 1.0067120790481567, 1.006253719329834, 1.0037617683410645, 1.003588318824768, 0.9992997050285339, 0.9898726940155029, 0.9865471720695496, 0.9860464334487915, 0.9833587408065796, 0.9829111099243164, 0.9789595007896423, 0.9758638143539429, 0.9734468460083008, 0.9728974103927612, 0.9724082350730896, 0.969549298286438, 0.9684183597564697, 0.9681971669197083, 0.9656727910041809, 0.9646904468536377, 0.9628218412399292, 0.9623868465423584, 0.9603312611579895, 0.9600098729133606, 0.9505116939544678, 0.9477078914642334, 0.9469687342643738, 0.9469423890113831, 0.945316731929779, 0.9444435238838196, 0.94198077917099, 0.940155029296875, 0.9347963333129883, 0.9302621483802795, 0.9299332499504089, 0.9296450614929199, 0.9296120405197144]"
24,"[303, 8493, 341, 557, 502, 7043, 2191, 282, 2526, 247, 5630, 4182, 4829, 49, 1020, 1714, 107, 3032, 8536, 8877, 0, 748, 8701, 2898, 1018, 6726, 1032, 1459, 554, 2355, 3577, 46, 2233, 5177, 898, 8339, 7635, 2696, 888, 1113, 5759, 7315, 1043, 6390, 6418, 568, 3635, 2436, 279, 1016]","[0.9666304588317871, 0.9143120646476746, 0.9121789336204529, 0.9116605520248413, 0.9057554006576538, 0.9045332670211792, 0.8960879445075989, 0.8861119151115417, 0.8782377243041992, 0.8769922256469727, 0.8660977482795715, 0.8645246624946594, 0.8394345641136169, 0.8213273882865906, 0.8160395622253418, 0.8151958584785461, 0.8144932389259338, 0.8002856373786926, 0.7976577877998352, 0.7933802604675293, 0.7928584218025208, 0.7908955216407776, 0.7844989895820618, 0.7817034125328064, 0.7809483408927917, 0.7690777778625488, 0.7614660859107971, 0.7576355934143066, 0.75139319896698, 0.7452625632286072, 0.7363614439964294, 0.733995258808136, 0.7289823293685913, 0.7240210771560669, 0.7237017154693604, 0.7146761417388916, 0.7145956158638, 0.7131431698799133, 0.7130615711212158, 0.7029349207878113, 0.6930190920829773, 0.691627562046051, 0.6914021968841553, 0.6894673109054565, 0.6873422861099243, 0.6835330724716187, 0.683002769947052, 0.680749237537384, 0.6772651672363281, 0.6767205595970154]"
25,"[107, 139, 556, 282, 341, 438, 555, 365, 557, 458, 154, 301, 329, 46, 303, 142, 554, 9, 334, 278, 218, 196, 553, 415, 314, 435, 362, 173, 274, 150, 285, 240, 352, 559, 49, 502, 349, 324, 33, 31, 213, 561, 477, 391, 0, 38, 20, 514, 551, 552]","[0.8819277882575989, 0.8771961331367493, 0.8732455372810364, 0.8731444478034973, 0.8726097345352173, 0.8676310181617737, 0.8635056614875793, 0.8604349493980408, 0.8564968109130859, 0.8528190851211548, 0.8485192060470581, 0.8417589664459229, 0.8413566946983337, 0.83927321434021, 0.8379538059234619, 0.8362137079238892, 0.8357690572738647, 0.8284689784049988, 0.8213968276977539, 0.8196754455566406, 0.8173466920852661, 0.8141940236091614, 0.8131020069122314, 0.8112484216690063, 0.8102153539657593, 0.8081074953079224, 0.8065392374992371, 0.8005704283714294, 0.7922759652137756, 0.7915087342262268, 0.7880376577377319, 0.7846092581748962, 0.7836136817932129, 0.7799217700958252, 0.7760423421859741, 0.7728434205055237, 0.7626039385795593, 0.755908191204071, 0.7506183385848999, 0.7484584450721741, 0.7339053750038147, 0.7214810252189636, 0.7166256308555603, 0.7150343656539917, 0.7119683027267456, 0.7104465365409851, 0.6815043091773987, 0.6803577542304993, 0.6785472631454468, 0.6757650971412659]"
26,"[1760, 1126, 1344, 1470, 954, 1019, 897, 884, 1198, 1092, 1032, 247, 951, 2049, 33, 1202, 302, 558, 0, 559, 553, 1113, 1999, 1737, 59, 4224, 47, 1020, 1852, 1315, 1018, 2671, 898, 1036, 2262, 982, 2515, 1023, 1692, 890, 2154, 458, 1062, 800, 1042, 833, 930, 1104, 2387, 1056]","[1.0394104719161987, 1.036973476409912, 1.0295143127441406, 1.0198438167572021, 1.000322937965393, 0.9940302968025208, 0.9938070774078369, 0.9925689697265625, 0.9916640520095825, 0.9847248196601868, 0.9817756414413452, 0.9813467860221863, 0.9787532091140747, 0.9732973575592041, 0.9720861315727234, 0.97113436460495, 0.9677688479423523, 0.9611092805862427, 0.9602469801902771, 0.9596699476242065, 0.9548199772834778, 0.9547442197799683, 0.9543495774269104, 0.9540560841560364, 0.9533291459083557, 0.952718198299408, 0.951310932636261, 0.9459933042526245, 0.9454977512359619, 0.9422891736030579, 0.9405055046081543, 0.9386594891548157, 0.9381400942802429, 0.933030366897583, 0.9301910996437073, 0.9299806356430054, 0.9295022487640381, 0.9276288151741028, 0.9239385724067688, 0.9229894876480103, 0.9222801923751831, 0.921526312828064, 0.9210728406906128, 0.918925940990448, 0.9177262783050537, 0.9151977300643921, 0.9133227467536926, 0.9128590226173401, 0.9116427302360535, 0.9115670919418335]"
27,"[1939, 7354, 1068, 49, 3192, 6271, 1785, 4192, 7315, 3406, 686, 7425, 2990, 6827, 4367, 7455, 5441, 7123, 2569, 805, 1997, 412, 1035, 9404, 5807, 1975, 4798, 1020, 516, 1520, 7084, 651, 1374, 5625, 6326, 5759, 555, 1055, 5797, 670, 1196, 9397, 8196, 1923, 7342, 4499, 5923, 4003, 24, 659]","[1.181606411933899, 1.142295002937317, 1.1264216899871826, 1.0908385515213013, 1.0901703834533691, 1.086020827293396, 1.0847909450531006, 1.0799001455307007, 1.0638748407363892, 1.058410406112671, 1.0557677745819092, 1.053382158279419, 1.0518873929977417, 1.051321268081665, 1.0504919290542603, 1.0498710870742798, 1.0472227334976196, 1.0471010208129883, 1.0455092191696167, 1.045495867729187, 1.0449252128601074, 1.0446418523788452, 1.0440984964370728, 1.0428335666656494, 1.0424413681030273, 1.0399281978607178, 1.038947582244873, 1.035325527191162, 1.0348623991012573, 1.0326476097106934, 1.0319201946258545, 1.0316647291183472, 1.030900001525879, 1.0307680368423462, 1.0281879901885986, 1.0280659198760986, 1.0280487537384033, 1.0274479389190674, 1.0254077911376953, 1.0243017673492432, 1.0239660739898682, 1.0238938331604004, 1.0233066082000732, 1.0228838920593262, 1.022013783454895, 1.0219366550445557, 1.0217841863632202, 1.0217583179473877, 1.0214003324508667, 1.02065110206604]"
28,"[1023, 1043, 943, 502, 1035, 1113, 46, 557, 748, 1459, 2191, 1714, 1044, 107, 49, 282, 898, 1016, 303, 341, 793, 1036, 1020, 108, 670, 516, 1975, 805, 785, 1062, 7043, 3032, 1705, 554, 2436, 1018, 1030, 1029, 438, 1086, 1022, 8493, 2355, 2526, 5630, 247, 7315, 1072, 789, 1041]","[1.0579862594604492, 1.046176552772522, 1.039768934249878, 1.0374939441680908, 1.0333093404769897, 1.0205883979797363, 1.0168156623840332, 1.0144232511520386, 1.0114831924438477, 1.0041896104812622, 1.0026054382324219, 1.0016930103302002, 0.9863873720169067, 0.985489010810852, 0.9817233681678772, 0.9809715747833252, 0.9760594367980957, 0.9746783375740051, 0.9744142293930054, 0.9682972431182861, 0.9565514326095581, 0.9540553092956543, 0.952743649482727, 0.951650857925415, 0.9483504295349121, 0.9477316737174988, 0.9405339956283569, 0.9326507449150085, 0.9315126538276672, 0.9255359172821045, 0.9247567653656006, 0.9210473299026489, 0.9185326099395752, 0.9181075692176819, 0.9175887107849121, 0.9170143008232117, 0.9156174063682556, 0.9096893668174744, 0.9077136516571045, 0.9067221283912659, 0.9039033055305481, 0.8978347778320312, 0.8923945426940918, 0.8922946453094482, 0.8916346430778503, 0.8870322704315186, 0.8859120607376099, 0.8783586621284485, 0.8760674595832825, 0.8735256791114807]"
29,"[247, 2191, 7043, 8493, 5630, 341, 303, 1020, 4182, 4829, 1018, 557, 1714, 502, 2526, 8877, 3032, 8536, 2898, 107, 1032, 6726, 282, 8701, 898, 748, 1113, 0, 554, 1459, 8301, 5177, 49, 7635, 2355, 8339, 888, 7511, 2233, 6418, 5094, 3577, 1092, 6635, 2696, 8330, 3635, 1043, 2436, 4093]","[0.9564757347106934, 0.9529314637184143, 0.9405943751335144, 0.9375619292259216, 0.9327374696731567, 0.9241579174995422, 0.9239015579223633, 0.9214391708374023, 0.9164287447929382, 0.9011262059211731, 0.8926343321800232, 0.8910892009735107, 0.8826553225517273, 0.8795198798179626, 0.8681017756462097, 0.8678365349769592, 0.8668444156646729, 0.8618162274360657, 0.8596250414848328, 0.8570547699928284, 0.8562567234039307, 0.8562179803848267, 0.8529279232025146, 0.850459635257721, 0.8369768261909485, 0.8323372006416321, 0.8265963792800903, 0.8103188872337341, 0.8007785081863403, 0.7861930727958679, 0.7816153168678284, 0.7800250053405762, 0.7788606882095337, 0.7768531441688538, 0.7761942148208618, 0.7746146321296692, 0.7737356424331665, 0.7729703187942505, 0.7706077694892883, 0.757344663143158, 0.7542126178741455, 0.7515799403190613, 0.7474319338798523, 0.7465387582778931, 0.7424994707107544, 0.7409892678260803, 0.73961341381073, 0.7296363711357117, 0.7295960783958435, 0.7292417883872986]"
30,"[688, 247, 0, 1032, 31, 659, 596, 568, 930, 662, 1170, 898, 696, 16, 1018, 61, 101, 557, 131, 24, 107, 1204, 341, 458, 1020, 6, 139, 1092, 438, 303, 748, 554, 553, 92, 1087, 38, 362, 35, 352, 502, 365, 329, 9, 49, 556, 793, 282, 555, 552, 154]","[1.0645085573196411, 1.0640159845352173, 1.0562107563018799, 1.0263676643371582, 1.016910195350647, 1.0039032697677612, 1.00267493724823, 1.0009874105453491, 0.9829274415969849, 0.9709020853042603, 0.941148042678833, 0.9166455864906311, 0.914017379283905, 0.9131160974502563, 0.9129459261894226, 0.9123473167419434, 0.9102656245231628, 0.9047653079032898, 0.901516318321228, 0.9009199142456055, 0.8944466710090637, 0.8933685421943665, 0.886091411113739, 0.8860872387886047, 0.8803809881210327, 0.879698634147644, 0.8771184682846069, 0.8723621964454651, 0.8623894453048706, 0.8601477146148682, 0.8585330843925476, 0.8520119190216064, 0.8517013192176819, 0.850864052772522, 0.8438805937767029, 0.8392439484596252, 0.8390815258026123, 0.8389883637428284, 0.8370726108551025, 0.8298290967941284, 0.819024384021759, 0.8187651038169861, 0.8131604790687561, 0.809546709060669, 0.8094592094421387, 0.8086587190628052, 0.8076648712158203, 0.8070372939109802, 0.8060371279716492, 0.804549515247345]"
31,"[92, 688, 16, 568, 24, 35, 0, 31, 659, 131, 6, 707, 49, 596, 662, 361, 61, 20, 1170, 930, 696, 694, 127, 4, 2, 303, 502, 247, 107, 557, 639, 452, 101, 5, 341, 154, 46, 282, 51, 150, 109, 747, 9, 438, 435, 555, 342, 142, 528, 57]","[1.0964659452438354, 1.0912867784500122, 1.0793317556381226, 1.0708301067352295, 1.0693508386611938, 1.0643062591552734, 1.0631195306777954, 1.0595275163650513, 1.0337930917739868, 1.0318031311035156, 1.0246511697769165, 1.021846055984497, 1.0155171155929565, 1.0142111778259277, 1.01089608669281, 1.007178544998169, 1.003877878189087, 1.0031321048736572, 0.990251362323761, 0.9861117005348206, 0.9859223961830139, 0.9857689142227173, 0.9849427342414856, 0.9809620380401611, 0.9762229323387146, 0.9691677093505859, 0.9690001606941223, 0.9672052264213562, 0.966908872127533, 0.9661142230033875, 0.9647988080978394, 0.9532808065414429, 0.9469971060752869, 0.9452802538871765, 0.9438184499740601, 0.943294107913971, 0.9415343999862671, 0.9367914795875549, 0.9357088208198547, 0.933342695236206, 0.9305830001831055, 0.9291201829910278, 0.9249210357666016, 0.924765944480896, 0.9219778776168823, 0.917142391204834, 0.9166185855865479, 0.9161810874938965, 0.9147025346755981, 0.9146021008491516]"
32,"[282, 16, 211, 107, 1470, 35, 139, 1006, 0, 341, 10, 285, 1399, 502, 518, 1172, 49, 1971, 1459, 485, 24, 438, 1171, 1348, 734, 1068, 1714, 2039, 303, 1517, 555, 1381, 247, 557, 561, 477, 46, 514, 1032, 951, 474, 504, 38, 251, 568, 688, 20, 140, 920, 352]","[1.0651581287384033, 1.0635905265808105, 1.0470552444458008, 1.039414644241333, 1.0311342477798462, 1.0278891324996948, 1.0188851356506348, 1.0183900594711304, 1.0075162649154663, 1.0058867931365967, 1.0039680004119873, 1.0038939714431763, 0.999801516532898, 0.9984390139579773, 0.99772709608078, 0.9972662925720215, 0.9907679557800293, 0.9897988438606262, 0.9895879626274109, 0.9891743659973145, 0.9849569201469421, 0.9828576445579529, 0.9786777496337891, 0.9742960929870605, 0.9739037156105042, 0.9668047428131104, 0.9637511968612671, 0.9632638096809387, 0.9627551436424255, 0.9617027640342712, 0.9579306244850159, 0.9552801847457886, 0.9509332180023193, 0.9506379961967468, 0.9497547745704651, 0.9492496252059937, 0.9484500288963318, 0.9483423829078674, 0.9477872848510742, 0.9467371106147766, 0.9449504613876343, 0.944037914276123, 0.9388543963432312, 0.9386816024780273, 0.9371775984764099, 0.9349951148033142, 0.9313754439353943, 0.9313147068023682, 0.9311217069625854, 0.9308545589447021]"
33,"[3032, 4480, 2191, 3392, 4410, 4154, 4458, 1470, 4427, 3222, 1308, 2526, 5063, 5177, 1714, 3373, 4829, 303, 1459, 2355, 3417, 6260, 3348, 3635, 4093, 3065, 2240, 107, 341, 3184, 4182, 1997, 1020, 1344, 5411, 1018, 1975, 554, 4184, 247, 1032, 557, 2131, 5441, 2696, 3406, 5630, 152, 3148, 6754]","[1.0451016426086426, 1.026647925376892, 1.0175966024398804, 0.997100293636322, 0.9875890612602234, 0.9734641313552856, 0.9732290506362915, 0.9711896777153015, 0.9705116748809814, 0.9640433192253113, 0.9627636075019836, 0.9549865126609802, 0.948379397392273, 0.9479509592056274, 0.946853756904602, 0.9465558528900146, 0.9451506733894348, 0.9449528455734253, 0.9338506460189819, 0.9331675171852112, 0.9311650395393372, 0.9306321740150452, 0.9301913380622864, 0.9247616529464722, 0.9205848574638367, 0.920462429523468, 0.9202946424484253, 0.9193005561828613, 0.9188520312309265, 0.917137861251831, 0.9166610836982727, 0.9153270721435547, 0.9109044075012207, 0.9070364236831665, 0.9034570455551147, 0.9013952612876892, 0.9010108709335327, 0.8988343477249146, 0.8944424390792847, 0.888500452041626, 0.8850672245025635, 0.8825777173042297, 0.8821167945861816, 0.8818380236625671, 0.8812300562858582, 0.8808062672615051, 0.8804392218589783, 0.8769835233688354, 0.8761642575263977, 0.8754110932350159]"
34,"[334, 365, 150, 556, 278, 142, 139, 329, 324, 555, 301, 154, 285, 415, 173, 438, 196, 553, 218, 38, 559, 314, 561, 435, 9, 240, 213, 514, 282, 352, 274, 458, 107, 341, 20, 557, 362, 33, 46, 252, 391, 552, 477, 554, 349, 10, 31, 452, 303, 421]","[0.8903929591178894, 0.8889889121055603, 0.888019859790802, 0.8837396502494812, 0.8829545974731445, 0.8819100856781006, 0.8810042142868042, 0.8807857632637024, 0.8745009899139404, 0.8718510270118713, 0.8704984188079834, 0.8631139993667603, 0.8624957203865051, 0.8622362613677979, 0.8608701229095459, 0.8608115911483765, 0.8565810918807983, 0.8556051254272461, 0.853152871131897, 0.852583646774292, 0.8500530123710632, 0.8493620753288269, 0.8440680503845215, 0.843609631061554, 0.8404097557067871, 0.8399381041526794, 0.8353549838066101, 0.8347413539886475, 0.8343257904052734, 0.8322657942771912, 0.8301428556442261, 0.8300178050994873, 0.8235839009284973, 0.8230976462364197, 0.823020339012146, 0.821624755859375, 0.8211441040039062, 0.8189699649810791, 0.8145005106925964, 0.8113443851470947, 0.8069100975990295, 0.8063697218894958, 0.8017037510871887, 0.79559326171875, 0.79347825050354, 0.7904974818229675, 0.7887721061706543, 0.787234365940094, 0.7869939208030701, 0.7786049842834473]"
35,"[1381, 1389, 1056, 1183, 785, 1207, 1016, 1074, 1872, 1044, 944, 2049, 3304, 1043, 1055, 527, 1126, 1470, 1459, 784, 1172, 1187, 1348, 789, 2288, 1997, 1952, 2857, 748, 1709, 1714, 2166, 943, 1098, 2436, 1186, 1277, 1698, 1399, 1035, 3471, 4184, 279, 568, 1030, 518, 152, 1705, 2262, 804]","[0.9226931929588318, 0.8883969783782959, 0.8751378655433655, 0.8659406304359436, 0.864814817905426, 0.8586638569831848, 0.8524112701416016, 0.8454341888427734, 0.8448789715766907, 0.8373182415962219, 0.8348622918128967, 0.8317397832870483, 0.8278359770774841, 0.8254879713058472, 0.8252520561218262, 0.8212089538574219, 0.8210973143577576, 0.8209238648414612, 0.818610668182373, 0.8177505731582642, 0.8167005181312561, 0.813096821308136, 0.81241774559021, 0.8111523389816284, 0.8098720908164978, 0.8084231019020081, 0.8081223368644714, 0.806649923324585, 0.806210458278656, 0.8031575679779053, 0.7958168983459473, 0.7948405146598816, 0.7946848273277283, 0.7941728830337524, 0.7906085848808289, 0.7874890565872192, 0.7845785021781921, 0.7802035212516785, 0.7753440737724304, 0.772546112537384, 0.7723684310913086, 0.7703906297683716, 0.7701078653335571, 0.7681239247322083, 0.7666148543357849, 0.7644863128662109, 0.7642698287963867, 0.760603666305542, 0.7602689862251282, 0.7527163028717041]"
