userId,itemIds,scores
20,"[1971, 8232, 742, 5402, 1323, 3900, 8282, 6205, 3681, 2285, 3185, 3940, 1315, 5094, 7115, 6414, 4318, 3184, 8756, 4458, 696, 1113, 1344, 6155, 4494, 3032, 4099, 7590, 1597, 341, 101, 1092, 9550, 5177, 1018, 5176, 8534, 6972, 7860, 1181, 1697, 4139, 888, 43, 8227, 6942, 4207, 6418, 0, 7329]","[1.2385543584823608, 1.182525873184204, 1.1778063774108887, 1.1540080308914185, 1.1496808528900146, 1.1487233638763428, 1.1407397985458374, 1.1365793943405151, 1.1229071617126465, 1.1157283782958984, 1.1084526777267456, 1.1080068349838257, 1.1058697700500488, 1.0971064567565918, 1.0839365720748901, 1.0830566883087158, 1.0703213214874268, 1.0657521486282349, 1.0650759935379028, 1.0635955333709717, 1.0627416372299194, 1.0595624446868896, 1.0594127178192139, 1.0587414503097534, 1.057016134262085, 1.0568053722381592, 1.0567896366119385, 1.0561480522155762, 1.0555857419967651, 1.054126501083374, 1.0501604080200195, 1.0460129976272583, 1.044471025466919, 1.043473720550537, 1.0422041416168213, 1.0413154363632202, 1.0399370193481445, 1.039896845817566, 1.0388271808624268, 1.034111738204956, 1.0315414667129517, 1.030030608177185, 1.0297354459762573, 1.0291475057601929, 1.0286707878112793, 1.0285228490829468, 1.0282377004623413, 1.0279470682144165, 1.0272719860076904, 1.0252412557601929]"
21,"[4165, 3577, 5759, 8493, 5626, 5519, 8877, 4878, 1581, 4857, 4087, 7303, 3304, 5309, 888, 6754, 8252, 4182, 7355, 7073, 9352, 4170, 9404, 8026, 4458, 6370, 6418, 7315, 5411, 8196, 2526, 7354, 1479, 5154, 1028, 4621, 5630, 7425, 4093, 3349, 5791, 8283, 5177, 2233, 31, 4797, 2898, 5094, 303, 7043]","[1.1411445140838623, 1.135136604309082, 1.1238800287246704, 1.0902488231658936, 1.085182547569275, 1.0832451581954956, 1.078870177268982, 1.06515371799469, 1.047455072402954, 1.0474358797073364, 1.0407507419586182, 1.0328209400177002, 1.0293512344360352, 1.022702693939209, 1.0200093984603882, 1.0163367986679077, 1.0094579458236694, 1.0083537101745605, 1.0038204193115234, 0.9998512268066406, 0.9987529516220093, 0.9973239898681641, 0.9973151683807373, 0.9958681464195251, 0.9936603307723999, 0.9888208508491516, 0.987954318523407, 0.9849191904067993, 0.9844415783882141, 0.9826647043228149, 0.9809896349906921, 0.9787405729293823, 0.9781405925750732, 0.975187361240387, 0.9727053642272949, 0.9718024134635925, 0.9708680510520935, 0.9695090055465698, 0.9665942788124084, 0.9646164774894714, 0.9639039039611816, 0.9615114331245422, 0.9582595229148865, 0.9575062990188599, 0.956753671169281, 0.9517678618431091, 0.9507755041122437, 0.9491099715232849, 0.9414311647415161, 0.941382884979248]"
22,"[1023, 943, 516, 1021, 568, 1030, 670, 785, 279, 686, 1043, 804, 1055, 793, 1036, 49, 108, 28, 282, 1113, 1069, 1035, 1080, 4726, 934, 1016, 1044, 1020, 1756, 4621, 1705, 46, 4845, 4165, 898, 2519, 1381, 1025, 2563, 4797, 1034, 1488, 554, 2288, 1028, 944, 2166, 1872, 789, 164]","[1.1906145811080933, 1.1008018255233765, 1.0544639825820923, 1.043795108795166, 1.0394412279129028, 1.0344955921173096, 1.0268603563308716, 1.0218614339828491, 1.0166648626327515, 1.0133335590362549, 1.0106898546218872, 1.0073189735412598, 1.0033601522445679, 1.0028200149536133, 1.0019097328186035, 0.9934171438217163, 0.9899548888206482, 0.9837393760681152, 0.9683034420013428, 0.9645514488220215, 0.963023841381073, 0.962323009967804, 0.9566816687583923, 0.9557949304580688, 0.9537680149078369, 0.9518712759017944, 0.9507869482040405, 0.9482449889183044, 0.9455560445785522, 0.9443408846855164, 0.9420583844184875, 0.9395228624343872, 0.9360523223876953, 0.9347041845321655, 0.9335940480232239, 0.9329390525817871, 0.9298608303070068, 0.9279378652572632, 0.9264988899230957, 0.9263427257537842, 0.9231211543083191, 0.9220840334892273, 0.921944797039032, 0.9215497970581055, 0.921525239944458, 0.9203680753707886, 0.9118488430976868, 0.9094277024269104, 0.9071220755577087, 0.9039716720581055]"
23,"[247, 898, 1113, 5095, 1019, 748, 9352, 2696, 8877, 1032, 1092, 557, 1018, 107, 303, 341, 1714, 8232, 8701, 8493, 6726, 1020, 279, 2412, 1062, 7136, 9618, 2191, 154, 659, 568, 1043, 46, 2617, 1459, 1181, 438, 554, 4458, 8536, 1081, 502, 1068, 1016, 7425, 7590, 9659, 282, 5625, 1204]","[1.1682549715042114, 1.1367342472076416, 1.130794644355774, 1.125659704208374, 1.111607313156128, 1.1114531755447388, 1.083847999572754, 1.0711112022399902, 1.0591317415237427, 1.0563820600509644, 1.0457521677017212, 1.0408436059951782, 1.0384536981582642, 1.0376560688018799, 1.0372207164764404, 1.0369560718536377, 1.0358771085739136, 1.0259803533554077, 1.0129791498184204, 1.0103394985198975, 1.0078872442245483, 1.0065617561340332, 1.0052063465118408, 1.003875494003296, 1.0030014514923096, 0.9988963007926941, 0.9982649683952332, 0.99679034948349, 0.9953690767288208, 0.9931676983833313, 0.9872956275939941, 0.9844686985015869, 0.9810938239097595, 0.9788906574249268, 0.9746198058128357, 0.9744094014167786, 0.9737786650657654, 0.972743570804596, 0.9705231785774231, 0.9688342213630676, 0.9679469466209412, 0.9642795324325562, 0.9638338088989258, 0.9619616270065308, 0.9582964181900024, 0.956962525844574, 0.9566288590431213, 0.9555960893630981, 0.9547140598297119, 0.950883686542511]"
24,"[303, 8493, 557, 341, 282, 2191, 2526, 7043, 502, 247, 4182, 3032, 5630, 49, 1020, 8536, 4829, 107, 8701, 1714, 8877, 0, 2898, 554, 46, 1018, 748, 1032, 3577, 2355, 1459, 6726, 2233, 7635, 279, 6390, 3718, 898, 2436, 6976, 888, 8339, 5177, 568, 8343, 5759, 6922, 1113, 2696, 7355]","[0.9930748343467712, 0.9727507829666138, 0.9702950119972229, 0.9682621359825134, 0.9668599367141724, 0.9348776340484619, 0.9336841702461243, 0.932002604007721, 0.9271253347396851, 0.909238338470459, 0.9086544513702393, 0.8984052538871765, 0.8949089646339417, 0.88765549659729, 0.8723795413970947, 0.8670024275779724, 0.8632500767707825, 0.8549990653991699, 0.8512697815895081, 0.848488986492157, 0.8475797772407532, 0.8430025577545166, 0.8292881846427917, 0.8246731758117676, 0.8111050724983215, 0.8092213273048401, 0.8092145919799805, 0.8013620376586914, 0.7977242469787598, 0.7959863543510437, 0.7924394011497498, 0.788332462310791, 0.7749829888343811, 0.7619981169700623, 0.7595166563987732, 0.756300687789917, 0.7485302686691284, 0.7449820041656494, 0.7406079769134521, 0.7354109883308411, 0.7348536252975464, 0.7323071360588074, 0.73052978515625, 0.7214429378509521, 0.71747225522995, 0.7170892953872681, 0.7152393460273743, 0.7144304513931274, 0.7118854522705078, 0.7078824639320374]"
25,"[107, 139, 556, 438, 555, 365, 341, 282, 154, 458, 557, 9, 301, 46, 142, 435, 554, 334, 329, 303, 278, 415, 218, 314, 285, 362, 196, 274, 553, 173, 240, 150, 352, 559, 33, 49, 324, 502, 213, 349, 38, 31, 477, 561, 391, 0, 452, 514, 552, 20]","[0.9266985654830933, 0.9194976687431335, 0.918000340461731, 0.9165395498275757, 0.911447286605835, 0.9110689163208008, 0.9085846543312073, 0.8987188935279846, 0.895887553691864, 0.8945321440696716, 0.8907109498977661, 0.8905742168426514, 0.8879002332687378, 0.885873019695282, 0.8821312189102173, 0.8812116384506226, 0.8758893013000488, 0.8734948635101318, 0.8701274394989014, 0.8691763281822205, 0.8620710968971252, 0.8606141805648804, 0.85951167345047, 0.8577250242233276, 0.8560422658920288, 0.8552750945091248, 0.8486858010292053, 0.8448637127876282, 0.8446049690246582, 0.8372282981872559, 0.8302815556526184, 0.8280421495437622, 0.8242136836051941, 0.8101515769958496, 0.8046001195907593, 0.796795129776001, 0.7936031818389893, 0.790812611579895, 0.7843296527862549, 0.77634197473526, 0.7523859739303589, 0.745708703994751, 0.7436591386795044, 0.7333675622940063, 0.71880704164505, 0.7041650414466858, 0.7030256986618042, 0.6931776404380798, 0.6915507316589355, 0.6910780668258667]"
26,"[1126, 954, 951, 1760, 0, 302, 1344, 1019, 1470, 2049, 1198, 2381, 4224, 1062, 1315, 2387, 33, 1202, 59, 1999, 843, 1692, 2515, 1846, 884, 1597, 1737, 1023, 1032, 2671, 559, 691, 247, 897, 688, 516, 1348, 1087, 1092, 2154, 1780, 1852, 1042, 2712, 1207, 2283, 1113, 1081, 1018, 553]","[1.1672844886779785, 1.0880342721939087, 1.0378532409667969, 1.0340373516082764, 1.0300354957580566, 1.0231497287750244, 1.0200459957122803, 1.016943097114563, 1.0141336917877197, 1.0104411840438843, 0.996096670627594, 0.9953130483627319, 0.9942018985748291, 0.989459753036499, 0.9887874126434326, 0.9877279996871948, 0.9866499304771423, 0.9842250347137451, 0.9820303320884705, 0.978054404258728, 0.9767506718635559, 0.9725419282913208, 0.970183253288269, 0.9664325714111328, 0.9631202816963196, 0.9624279141426086, 0.9618911743164062, 0.9616326689720154, 0.9613171815872192, 0.9607088565826416, 0.9583675265312195, 0.9581330418586731, 0.9565526843070984, 0.9530314803123474, 0.9528884887695312, 0.9457686543464661, 0.9453006982803345, 0.9441428780555725, 0.9440003037452698, 0.9427698254585266, 0.9419857859611511, 0.9417306184768677, 0.9413237571716309, 0.9412045478820801, 0.9376053810119629, 0.9375923275947571, 0.9371219277381897, 0.9350492358207703, 0.9331293702125549, 0.932969331741333]"
27,"[1939, 3392, 1025, 9404, 3192, 1785, 2990, 1068, 7354, 49, 2288, 1697, 1016, 1043, 6756, 803, 1389, 686, 1598, 6271, 1706, 3406, 5695, 1115, 4410, 7315, 1975, 8382, 4798, 412, 4192, 4797, 1074, 1055, 729, 4367, 3605, 1471, 1113, 748, 2569, 7425, 1094, 3517, 383, 1072, 1923, 1035, 555, 1931]","[1.3321198225021362, 1.235092282295227, 1.2332655191421509, 1.211264729499817, 1.202601432800293, 1.1917469501495361, 1.165799617767334, 1.1615841388702393, 1.15067720413208, 1.1454169750213623, 1.136783480644226, 1.126699686050415, 1.122554898262024, 1.122428297996521, 1.1168409585952759, 1.1075353622436523, 1.0969897508621216, 1.091215968132019, 1.088382601737976, 1.0868061780929565, 1.0846863985061646, 1.082856297492981, 1.081383228302002, 1.0789986848831177, 1.078676700592041, 1.0784066915512085, 1.0737886428833008, 1.0706337690353394, 1.0699663162231445, 1.0662188529968262, 1.065639615058899, 1.0643192529678345, 1.0624130964279175, 1.0623348951339722, 1.0619280338287354, 1.0578535795211792, 1.0552043914794922, 1.0546512603759766, 1.0534889698028564, 1.0534274578094482, 1.0532705783843994, 1.053105354309082, 1.0530076026916504, 1.0479551553726196, 1.0465744733810425, 1.0465714931488037, 1.0445871353149414, 1.0441029071807861, 1.0425986051559448, 1.0423964262008667]"
28,"[1035, 1043, 502, 1023, 1705, 46, 108, 107, 557, 49, 748, 943, 7043, 1044, 282, 793, 303, 1016, 1113, 1086, 438, 1714, 1459, 516, 341, 670, 805, 1030, 2191, 7315, 4863, 898, 8493, 8232, 3112, 1072, 1094, 1085, 8301, 555, 1975, 789, 139, 2436, 1074, 7303, 7354, 2233, 1062, 1029]","[1.0695621967315674, 1.0681291818618774, 1.0618228912353516, 1.0562721490859985, 1.0336458683013916, 1.031996488571167, 1.026728630065918, 1.0221679210662842, 1.0215907096862793, 1.0198320150375366, 1.0169700384140015, 1.009685754776001, 1.0061862468719482, 0.9966961741447449, 0.9951743483543396, 0.9900011420249939, 0.9881780743598938, 0.9809975624084473, 0.9796334505081177, 0.9762577414512634, 0.9744675159454346, 0.9736294150352478, 0.9731005430221558, 0.964145302772522, 0.9636442065238953, 0.960625171661377, 0.9595596194267273, 0.956956148147583, 0.9447224140167236, 0.943119466304779, 0.9377459287643433, 0.9361367225646973, 0.9224330186843872, 0.9192095398902893, 0.9175664186477661, 0.9154897332191467, 0.914186954498291, 0.9137275218963623, 0.911186695098877, 0.9082804322242737, 0.9030894637107849, 0.901957631111145, 0.8994081616401672, 0.8973842263221741, 0.8954721689224243, 0.8952538371086121, 0.8950298428535461, 0.8947543501853943, 0.8906712532043457, 0.8896681666374207]"
29,"[247, 1020, 2191, 5630, 1018, 7043, 4182, 341, 8536, 8493, 303, 6726, 4829, 8877, 2898, 1032, 1714, 557, 8701, 107, 2526, 898, 282, 3032, 502, 1113, 7511, 8301, 748, 554, 8330, 7635, 8339, 0, 888, 1092, 2355, 2233, 49, 6976, 5177, 2617, 7157, 2412, 1459, 6635, 2436, 5810, 3635, 8328]","[1.0050081014633179, 0.9833797216415405, 0.9693156480789185, 0.9674356579780579, 0.9585897326469421, 0.9541289806365967, 0.9494950175285339, 0.9436336755752563, 0.9405230283737183, 0.9376254677772522, 0.9370001554489136, 0.9272603988647461, 0.9240353107452393, 0.9230172634124756, 0.9174151420593262, 0.9147420525550842, 0.914068877696991, 0.9028748273849487, 0.8992957472801208, 0.8946938514709473, 0.8909830451011658, 0.8854991793632507, 0.882875919342041, 0.8783961534500122, 0.8765482306480408, 0.8750119805335999, 0.8586464524269104, 0.8556163311004639, 0.8483918905258179, 0.840774655342102, 0.839276909828186, 0.8333305716514587, 0.8323836922645569, 0.830496609210968, 0.8296965956687927, 0.8235266804695129, 0.8136619925498962, 0.8133119940757751, 0.805082380771637, 0.8023269176483154, 0.7931419610977173, 0.7890629768371582, 0.7831611037254333, 0.7817097902297974, 0.7809367775917053, 0.7794492840766907, 0.7735856175422668, 0.7685360908508301, 0.7672508955001831, 0.764869213104248]"
30,"[247, 1032, 688, 0, 596, 659, 1204, 898, 930, 662, 568, 31, 61, 1170, 1018, 16, 1087, 696, 1092, 24, 131, 6, 793, 101, 1020, 35, 38, 362, 692, 748, 1202, 365, 92, 1113, 1068, 553, 9, 707, 557, 552, 458, 139, 747, 107, 154, 1019, 4, 438, 329, 352]","[1.0907708406448364, 1.0894756317138672, 1.0577932596206665, 1.039113998413086, 1.0353045463562012, 1.023817777633667, 0.9895372986793518, 0.988839864730835, 0.9839631915092468, 0.9801742434501648, 0.9769107699394226, 0.9756114482879639, 0.9695841073989868, 0.9652254581451416, 0.9634333848953247, 0.9588617086410522, 0.9264488220214844, 0.9243085384368896, 0.9200795888900757, 0.9195217490196228, 0.9154921174049377, 0.9153843522071838, 0.9112430810928345, 0.9066439270973206, 0.9034576416015625, 0.890066385269165, 0.87404465675354, 0.8586122989654541, 0.8541374802589417, 0.8521512150764465, 0.852003276348114, 0.8516957759857178, 0.8490055799484253, 0.8460705280303955, 0.8385433554649353, 0.8357871174812317, 0.8332118988037109, 0.832103431224823, 0.824827253818512, 0.8228657245635986, 0.8211583495140076, 0.8197904825210571, 0.8179264664649963, 0.8104813098907471, 0.8096005916595459, 0.8020784258842468, 0.8005224466323853, 0.7978302240371704, 0.796547532081604, 0.7959546446800232]"
31,"[688, 16, 92, 568, 127, 35, 24, 131, 0, 1170, 49, 596, 707, 659, 247, 930, 20, 361, 696, 662, 6, 61, 51, 639, 694, 31, 28, 4, 342, 557, 504, 502, 2, 57, 1032, 747, 638, 303, 40, 604, 452, 107, 46, 5, 282, 581, 9, 435, 142, 258]","[1.1164854764938354, 1.0990171432495117, 1.0954585075378418, 1.0893714427947998, 1.0843498706817627, 1.0658094882965088, 1.0563584566116333, 1.0504908561706543, 1.0416150093078613, 1.0383144617080688, 1.0377423763275146, 1.0278520584106445, 1.0217581987380981, 1.0171360969543457, 1.0120248794555664, 1.0091958045959473, 1.0066053867340088, 0.9969372749328613, 0.9913934469223022, 0.9910291433334351, 0.9880829453468323, 0.9845014214515686, 0.9842045903205872, 0.9777325987815857, 0.9763182997703552, 0.970637321472168, 0.9699480533599854, 0.9667119383811951, 0.9621676802635193, 0.962091863155365, 0.9588422775268555, 0.9584009647369385, 0.9553664922714233, 0.9542936682701111, 0.9534849524497986, 0.9523971080780029, 0.9482681751251221, 0.9454715251922607, 0.9446888566017151, 0.9430423974990845, 0.9403231739997864, 0.9403145909309387, 0.9402418732643127, 0.9378178119659424, 0.9365084767341614, 0.9363201260566711, 0.9353010654449463, 0.9348875284194946, 0.9343189597129822, 0.9343047142028809]"
32,"[282, 2039, 211, 16, 1459, 107, 1470, 1068, 561, 139, 35, 477, 341, 285, 1348, 24, 1172, 46, 1006, 10, 303, 502, 1381, 734, 485, 1517, 1374, 49, 438, 552, 1971, 951, 342, 1171, 1399, 920, 0, 568, 458, 1714, 705, 557, 504, 474, 140, 251, 1271, 352, 20, 1400]","[1.0671640634536743, 1.064619541168213, 1.0635000467300415, 1.0536071062088013, 1.0399551391601562, 1.0396987199783325, 1.0393263101577759, 1.0386744737625122, 1.0370080471038818, 1.031895637512207, 1.0307176113128662, 1.0276858806610107, 1.0230796337127686, 1.0224714279174805, 1.0124255418777466, 1.0059725046157837, 1.0040322542190552, 1.0024423599243164, 1.0018928050994873, 0.999681830406189, 0.9977685809135437, 0.9971626400947571, 0.9970813393592834, 0.9938677549362183, 0.990080714225769, 0.9861147403717041, 0.9829182624816895, 0.978065013885498, 0.971471905708313, 0.9678310751914978, 0.9675084352493286, 0.966118574142456, 0.9641732573509216, 0.9634463787078857, 0.9633212685585022, 0.9622988104820251, 0.9621943831443787, 0.9551200866699219, 0.9542547464370728, 0.9516981840133667, 0.9515713453292847, 0.9507666230201721, 0.9501007795333862, 0.9472275376319885, 0.9465956091880798, 0.9464781284332275, 0.9462062120437622, 0.9445796608924866, 0.9411202073097229, 0.9382708668708801]"
33,"[3032, 4480, 2191, 3184, 1459, 4410, 1470, 3373, 3065, 4458, 303, 1997, 5063, 3392, 3348, 4427, 2526, 2240, 4829, 4184, 3222, 6254, 3417, 5441, 6260, 1344, 341, 5177, 2355, 1020, 3066, 4154, 1389, 1308, 1714, 5411, 5084, 3635, 152, 107, 2311, 1018, 2696, 4093, 1975, 1032, 6754, 3639, 2296, 554]","[1.0768593549728394, 1.0647577047348022, 1.0511053800582886, 1.0297398567199707, 1.0264742374420166, 1.0101176500320435, 1.002431035041809, 0.9961411952972412, 0.9872961640357971, 0.9866107702255249, 0.986251950263977, 0.9828004240989685, 0.9818924069404602, 0.981097936630249, 0.9770548939704895, 0.9763340950012207, 0.9726462364196777, 0.970274031162262, 0.9695891737937927, 0.9650297164916992, 0.9620457887649536, 0.9607779383659363, 0.9603155255317688, 0.9557050466537476, 0.953579843044281, 0.9497411847114563, 0.94757479429245, 0.9422674775123596, 0.9413834810256958, 0.9375908374786377, 0.9354450106620789, 0.9350113868713379, 0.9310428500175476, 0.9309083819389343, 0.9285573363304138, 0.9244254231452942, 0.9195520281791687, 0.919328510761261, 0.9185628294944763, 0.9169672727584839, 0.9144499897956848, 0.913919985294342, 0.91380774974823, 0.9136151671409607, 0.9132311344146729, 0.9095856547355652, 0.9063518047332764, 0.9020257592201233, 0.8969021439552307, 0.8965473175048828]"
34,"[150, 324, 334, 329, 142, 365, 301, 278, 285, 556, 38, 154, 555, 415, 438, 139, 218, 173, 314, 196, 514, 213, 9, 252, 553, 240, 20, 362, 10, 352, 559, 561, 282, 107, 391, 435, 274, 452, 557, 33, 552, 46, 421, 458, 341, 485, 223, 551, 554, 335]","[0.9532459378242493, 0.9354285001754761, 0.9347913265228271, 0.9322707056999207, 0.9312742352485657, 0.9286064505577087, 0.9270261526107788, 0.9264477491378784, 0.9206543564796448, 0.9093928933143616, 0.9091005921363831, 0.9085622429847717, 0.9075976610183716, 0.9024447798728943, 0.9024189710617065, 0.9020243287086487, 0.8961069583892822, 0.8936172127723694, 0.8883067965507507, 0.8863301873207092, 0.8801103830337524, 0.8792661428451538, 0.8660690784454346, 0.8650102615356445, 0.8638387322425842, 0.8635741472244263, 0.860465943813324, 0.8597879409790039, 0.8590089082717896, 0.8584810495376587, 0.8572891354560852, 0.8557378053665161, 0.8542147278785706, 0.847923219203949, 0.8477097749710083, 0.8468188047409058, 0.8456504344940186, 0.8439741730690002, 0.8424001336097717, 0.8390359878540039, 0.8348439335823059, 0.8346442580223083, 0.8339101672172546, 0.8336641788482666, 0.8328361511230469, 0.8297398686408997, 0.8276187777519226, 0.8133707046508789, 0.8129445314407349, 0.8107665181159973]"
35,"[1389, 1381, 2262, 1183, 2288, 785, 1056, 530, 1872, 527, 1207, 2049, 1044, 789, 1074, 3304, 1055, 944, 1187, 2166, 1172, 1459, 1470, 518, 1952, 2856, 1098, 943, 3471, 279, 1692, 2857, 3278, 1277, 1399, 1698, 1997, 784, 862, 4833, 504, 152, 1110, 4184, 1043, 1016, 948, 940, 804, 4499]","[0.9730829000473022, 0.965185284614563, 0.9539909958839417, 0.9317437410354614, 0.9238115549087524, 0.9101896286010742, 0.9058372378349304, 0.8990577459335327, 0.8966628313064575, 0.8961359858512878, 0.8947170972824097, 0.8938970565795898, 0.88490229845047, 0.8818254470825195, 0.8797071576118469, 0.8694298267364502, 0.8685938119888306, 0.8681549429893494, 0.8616586923599243, 0.8599031567573547, 0.8597193956375122, 0.8581302165985107, 0.857836902141571, 0.8539323210716248, 0.8471997380256653, 0.8459322452545166, 0.8446195125579834, 0.8408682346343994, 0.8396016955375671, 0.8381980061531067, 0.8275526762008667, 0.8273624181747437, 0.8232364654541016, 0.8231383562088013, 0.8214422464370728, 0.8205260038375854, 0.8156334161758423, 0.8131399750709534, 0.8065573573112488, 0.8016992211341858, 0.8003576397895813, 0.7972602248191833, 0.7931063771247864, 0.7911951541900635, 0.7910648584365845, 0.790027916431427, 0.788977324962616, 0.7838478088378906, 0.768161952495575, 0.7656799554824829]"
