,top-100 itemIds,top-100 scores
68,"[1580, 7153, 780, 231, 2987, 377, 595, 45722, 51662, 3751, 2617, 32587, 2797, 19, 32, 2329, 1246, 30793, 457, 7147, 4370, 34048, 1101, 6502, 3175, 733, 4979, 45447, 1391, 520, 37729, 3624, 1148, 5464, 5377, 4571, 3911, 3988, 1080, 778, 2529, 5956, 7090, 1690, 1079, 1907, 30707, 1288, 1259, 1921, 31658, 44665, 4874, 145, 745, 1911, 8376, 5903, 38038, 673, 750, 1748, 6947, 3745, 4446, 912, 6541, 40819, 1997, 173, 111, 2105, 329, 784, 1639, 3968, 1356, 1022, 3827, 1247, 44199, 4848, 5673, 1274, 3499, 1566, 4232, 5388, 53322, 1374, 30812, 2723, 661, 34319, 6807, 1225, 5902, 7173, 3967, 1882]","[3.0493598, 2.9824662, 2.8507123, 2.802947, 2.7585988, 2.7194996, 2.6828966, 2.6790397, 2.6788843, 2.6479597, 2.6119645, 2.5629961, 2.5414994, 2.5350423, 2.5276463, 2.511524, 2.480321, 2.4719176, 2.467085, 2.4662907, 2.4117484, 2.4099083, 2.3723438, 2.3384051, 2.325561, 2.313091, 2.3082054, 2.3068988, 2.2909718, 2.2830398, 2.280633, 2.2794743, 2.2457302, 2.2423916, 2.23912, 2.2273674, 2.2168403, 2.2135885, 2.1968455, 2.1772182, 2.173842, 2.156432, 2.140789, 2.0938196, 2.0905344, 2.0646393, 2.0568542, 2.0563924, 2.0460274, 2.0430136, 2.0153916, 2.0107465, 1.9957738, 1.9947169, 1.977547, 1.9688046, 1.9568986, 1.9550648, 1.9549599, 1.9536133, 1.9408135, 1.9397407, 1.93848, 1.935865, 1.9260311, 1.9226371, 1.9202449, 1.9088129, 1.9065518, 1.8972609, 1.8940045, 1.8689234, 1.8673141, 1.8594368, 1.8549719, 1.8442174, 1.8350711, 1.8340703, 1.8256496, 1.8250278, 1.8173542, 1.7985319, 1.7865521, 1.7862607, 1.7859986, 1.7848535, 1.7793114, 1.7781019, 1.7760502, 1.7713429, 1.7709154, 1.767465, 1.7658527, 1.7607328, 1.7494773, 1.7490376, 1.7380713, 1.7350936, 1.7341164, 1.7308304]"
69,"[1198, 110, 2028, 3578, 2959, 480, 2858, 858, 527, 1270, 1210, 4993, 1291, 1240, 1036, 47, 1704, 457, 1214, 1200, 2329, 150, 5952, 1527, 608, 1213, 7153, 780, 3996, 1197, 5349, 1221, 1089, 4306, 1, 4226, 32, 1222, 2115, 1136, 2716, 377, 3147, 648, 592, 5445, 1961, 1682, 1917, 6539, 1784, 7361, 364, 4995, 380, 2683, 10, 2916, 1097, 1208, 1206, 1265, 293, 4011, 588, 1923, 2502, 590, 367, 1617, 2706, 1732, 165, 5378, 1584, 344, 1625, 1246, 1387, 1968, 2997, 1653, 1517, 6377, 778, 2700, 733, 316, 2918, 2011, 3623, 2987, 4886, 3527, 4878, 3052, 2012, 750, 33794, 2396]","[5.4639926, 5.357734, 5.3383694, 5.301267, 5.2347584, 5.2322702, 5.230968, 5.1814184, 5.1567564, 5.1183558, 5.1012664, 5.0909295, 5.087516, 5.084654, 5.0829773, 5.055175, 4.98597, 4.963339, 4.954695, 4.916391, 4.910144, 4.8729954, 4.869572, 4.855582, 4.8545914, 4.827811, 4.803543, 4.797967, 4.797402, 4.7877483, 4.7705054, 4.7687917, 4.7670207, 4.759183, 4.748014, 4.7235312, 4.7146254, 4.7102337, 4.702898, 4.6911325, 4.688741, 4.672129, 4.6434584, 4.6137705, 4.6089478, 4.5870714, 4.5845814, 4.577062, 4.566791, 4.5556245, 4.552787, 4.5493183, 4.538122, 4.52785, 4.5270767, 4.526986, 4.522389, 4.500882, 4.4989357, 4.4948926, 4.492176, 4.491089, 4.467369, 4.466569, 4.4647226, 4.4540334, 4.4457192, 4.4315424, 4.4290814, 4.426665, 4.4262056, 4.422097, 4.390541, 4.375105, 4.3666973, 4.365896, 4.3514166, 4.3429585, 4.3399773, 4.335218, 4.315875, 4.297066, 4.291563, 4.290941, 4.2745166, 4.26783, 4.2674065, 4.25541, 4.245207, 4.235101, 4.2266235, 4.221514, 4.2145047, 4.2121205, 4.209053, 4.201043, 4.1996403, 4.1995983, 4.19618, 4.195047]"
70,"[912, 2571, 1197, 1198, 904, 2959, 593, 750, 2028, 50, 1206, 260, 1196, 1221, 296, 1247, 1225, 4973, 1207, 608, 2762, 1276, 2324, 1258, 541, 1252, 1089, 903, 111, 1136, 2997, 1617, 1213, 356, 1208, 2396, 924, 1265, 1721, 1203, 1214, 1234, 4226, 778, 1307, 2692, 1219, 908, 4993, 1, 910, 1080, 913, 2329, 1230, 4027, 923, 1222, 1961, 2628, 1246, 3897, 110, 1784, 1580, 480, 47, 2716, 1387, 3996, 3949, 6016, 2908, 1233, 1201, 1097, 2599, 3578, 4878, 2683, 5952, 1923, 1610, 7153, 1278, 1641, 2712, 1358, 1204, 1093, 235, 1625, 457, 4034, 1199, 1148, 3751, 3481, 1028, 589]","[5.0226574, 5.007802, 4.992955, 4.976392, 4.974478, 4.932938, 4.9121785, 4.9101605, 4.8645606, 4.856935, 4.8555107, 4.848015, 4.800001, 4.794172, 4.769528, 4.7031813, 4.6864595, 4.680758, 4.6783767, 4.6741962, 4.579949, 4.5723853, 4.569609, 4.567387, 4.533212, 4.52529, 4.5164404, 4.51564, 4.5153546, 4.4981008, 4.486379, 4.471873, 4.4532976, 4.4474173, 4.446391, 4.4457183, 4.445174, 4.438021, 4.426911, 4.418495, 4.3926673, 4.361725, 4.361527, 4.331127, 4.3309064, 4.3079343, 4.2917547, 4.285762, 4.279845, 4.2549953, 4.2502804, 4.2486296, 4.2190037, 4.218052, 4.1898346, 4.17682, 4.172132, 4.1720543, 4.168071, 4.1580505, 4.13539, 4.1303763, 4.127797, 4.1171985, 4.1068172, 4.102877, 4.080425, 4.046567, 4.0451407, 4.026348, 4.0209184, 4.0129175, 4.0076375, 4.003988, 3.999423, 3.9976988, 3.9951234, 3.9903975, 3.9800768, 3.969807, 3.9635277, 3.9435718, 3.9321685, 3.9302084, 3.9278014, 3.9177809, 3.8976808, 3.890053, 3.888272, 3.8876514, 3.8853025, 3.8825498, 3.8750553, 3.8686752, 3.8513415, 3.84506, 3.8352659, 3.832449, 3.8272476, 3.8252218]"
71,"[141, 786, 95, 32, 653, 5, 494, 661, 112, 25, 762, 104, 376, 784, 3, 628, 805, 480, 110, 743, 832, 135, 65, 719, 356, 849, 318, 593, 36, 637, 457, 737, 296, 6, 79, 377, 12, 1393, 708, 9, 724, 1196, 380, 52, 150, 50, 765, 587, 785, 364, 592, 140, 329, 590, 34, 1198, 1367, 367, 1391, 527, 588, 500, 783, 597, 2, 10, 673, 880, 1580, 47, 14, 799, 21, 19, 58, 344, 1270, 316, 1405, 539, 748, 671, 253, 368, 586, 761, 153, 339, 223, 474, 551, 39, 48, 594, 442, 185, 595, 466, 836, 553]","[8.228102, 7.982239, 7.9475026, 7.9277515, 7.7372856, 7.6131124, 7.5952864, 7.53014, 7.3722463, 7.368882, 7.306083, 7.2311087, 7.169615, 7.152854, 7.1337123, 7.0665426, 7.061631, 7.044381, 6.9688835, 6.9652004, 6.945779, 6.9414196, 6.9159837, 6.898219, 6.8520555, 6.8226805, 6.820703, 6.8152494, 6.7960424, 6.71723, 6.7143855, 6.652957, 6.641395, 6.612443, 6.5922236, 6.570928, 6.567814, 6.5373163, 6.517086, 6.501834, 6.4849234, 6.469452, 6.4680567, 6.4652543, 6.41035, 6.406254, 6.400159, 6.385941, 6.382691, 6.3657928, 6.3559003, 6.319254, 6.316261, 6.31123, 6.304941, 6.241409, 6.2362823, 6.210527, 6.202343, 6.2014647, 6.192605, 6.1901865, 6.163123, 6.157175, 6.1448565, 6.11173, 6.1025047, 6.0867763, 6.0616503, 6.0391836, 6.0289135, 6.0104904, 5.980339, 5.973748, 5.967398, 5.967287, 5.9571114, 5.9523077, 5.9446583, 5.9357643, 5.914215, 5.8920903, 5.8869357, 5.886396, 5.885543, 5.884721, 5.8847165, 5.8816595, 5.8672624, 5.830434, 5.811877, 5.776909, 5.776502, 5.76706, 5.7260566, 5.7121563, 5.708989, 5.7025394, 5.689145, 5.6789193]"
72,"[480, 1196, 608, 2028, 1, 150, 293, 2959, 1036, 1291, 592, 377, 2762, 1214, 380, 1704, 1580, 3578, 364, 111, 1240, 778, 10, 1213, 367, 588, 2628, 1200, 733, 4993, 1721, 1258, 1197, 541, 500, 34, 16, 316, 1097, 1089, 736, 253, 231, 208, 7153, 6, 25, 597, 153, 3147, 5952, 1073, 1246, 595, 587, 1265, 1527, 329, 288, 292, 454, 1356, 223, 185, 1610, 924, 1206, 788, 1208, 1222, 161, 586, 357, 1201, 1917, 434, 1259, 1391, 1784, 39, 349, 1961, 141, 539, 551, 2115, 4226, 2, 1625, 58559, 163, 36, 339, 410, 1136, 3793, 555, 1225, 1393, 1370]","[6.779342, 6.732852, 6.6839256, 6.5735884, 6.40478, 6.3553314, 6.212098, 6.1739326, 6.099981, 6.063073, 6.036908, 6.017658, 5.893285, 5.851092, 5.8504744, 5.8087597, 5.771042, 5.7284584, 5.721819, 5.680359, 5.669861, 5.6673036, 5.659678, 5.6517096, 5.6478934, 5.6384945, 5.6333976, 5.5732393, 5.564891, 5.5148787, 5.503888, 5.5032034, 5.4893565, 5.4417343, 5.408315, 5.408114, 5.3924456, 5.3805656, 5.360322, 5.3352447, 5.328498, 5.2743716, 5.2696767, 5.2662516, 5.2643886, 5.2610283, 5.2532487, 5.253134, 5.2429104, 5.204486, 5.2028723, 5.202597, 5.1748695, 5.174213, 5.1716585, 5.1673064, 5.153737, 5.100417, 5.098988, 5.0931416, 5.0873785, 5.084689, 5.075615, 5.05409, 5.0469913, 5.0239773, 5.0214825, 4.994496, 4.984029, 4.9733076, 4.9685335, 4.9531107, 4.9525876, 4.9402175, 4.9366198, 4.934084, 4.931779, 4.9238086, 4.885045, 4.87045, 4.869712, 4.863054, 4.8471794, 4.843549, 4.832534, 4.8319025, 4.825907, 4.820767, 4.820688, 4.8108125, 4.7958107, 4.792893, 4.7887754, 4.788675, 4.7650313, 4.759204, 4.753952, 4.733144, 4.7278485, 4.7117095]"
73,"[69844, 50872, 81834, 31685, 6539, 54001, 60069, 8368, 81845, 95167, 81847, 40815, 96079, 80549, 88163, 4896, 7153, 88125, 5218, 76093, 73017, 116797, 5816, 64957, 4886, 106918, 74789, 33794, 6942, 97913, 88405, 106696, 97938, 80463, 122882, 51662, 5989, 5952, 79702, 81564, 122886, 134130, 102903, 77561, 30793, 44191, 33615, 63859, 49286, 37729, 112552, 112175, 4993, 7293, 33679, 111759, 45447, 122918, 84152, 94959, 5418, 115149, 157296, 89864, 69406, 76251, 53121, 7317, 48516, 56174, 4963, 104841, 45517, 63082, 53322, 8644, 46976, 8636, 33004, 166461, 84944, 78209, 27706, 88810, 71264, 54286, 7361, 106487, 86911, 111659, 45672, 102123, 129354, 104374, 63131, 61132, 96610, 117529, 81229, 2959]","[5.263108, 5.102344, 5.063594, 5.0426636, 5.0389957, 4.9998193, 4.9196367, 4.8944, 4.853902, 4.847696, 4.8215976, 4.788221, 4.774408, 4.7419357, 4.732524, 4.670847, 4.6674232, 4.666638, 4.660429, 4.658608, 4.640265, 4.590788, 4.5755076, 4.573929, 4.558652, 4.5571957, 4.5550766, 4.5388923, 4.5384517, 4.519525, 4.511565, 4.504093, 4.494925, 4.489585, 4.4717956, 4.4508696, 4.4384017, 4.431774, 4.4233437, 4.4137526, 4.408436, 4.3986826, 4.3546834, 4.3447137, 4.3368325, 4.3305597, 4.3285937, 4.3218126, 4.3200693, 4.3171887, 4.3150196, 4.3089795, 4.30411, 4.292476, 4.26253, 4.2467294, 4.2409625, 4.239292, 4.2352657, 4.218978, 4.2039795, 4.193325, 4.191374, 4.174792, 4.155718, 4.146976, 4.1355643, 4.1334934, 4.1257405, 4.1203356, 4.1126738, 4.1086054, 4.108098, 4.099826, 4.087883, 4.085305, 4.065814, 4.0599375, 4.0567865, 4.0555463, 4.0501175, 4.0459056, 4.044681, 4.037771, 4.031869, 4.0300636, 4.027201, 4.0268035, 4.0258765, 4.017843, 4.0170517, 4.015676, 4.0147796, 4.012945, 4.0061865, 3.9920826, 3.9845164, 3.9822888, 3.9751544, 3.950408]"
74,"[904, 750, 2076, 44555, 1199, 8638, 5902, 1260, 913, 4027, 5971, 1207, 1172, 1089, 5617, 1281, 2959, 1237, 912, 6807, 1203, 8949, 4641, 1276, 3910, 7099, 7361, 1219, 4235, 953, 1244, 5618, 908, 4914, 5878, 4848, 2324, 7371, 2997, 8228, 27803, 954, 778, 5291, 1213, 7396, 3967, 541, 2571, 4437, 1258, 3730, 3681, 922, 4144, 1248, 2686, 3683, 55442, 307, 2329, 3362, 8507, 2186, 6350, 909, 3462, 3897, 7147, 1233, 27741, 1080, 6953, 6773, 1228, 6874, 2318, 48780, 7013, 714, 924, 1222, 1225, 910, 1354, 930, 6987, 6620, 3741, 5673, 5669, 1201, 8645, 2019, 3556, 1211, 1466, 55247, 31410, 27846]","[4.7414026, 4.599489, 4.2596335, 4.18087, 4.043662, 4.0209002, 3.9429994, 3.938479, 3.9206228, 3.8680055, 3.857325, 3.8351684, 3.8127975, 3.8119297, 3.7917092, 3.7087665, 3.6761189, 3.6704607, 3.6642952, 3.6577883, 3.642588, 3.6335206, 3.622815, 3.6162572, 3.6035552, 3.6024375, 3.5978909, 3.5844862, 3.5807953, 3.5795207, 3.5386076, 3.535688, 3.5297995, 3.4884348, 3.4811525, 3.4684243, 3.4669766, 3.4577246, 3.4548907, 3.4533222, 3.4400043, 3.4203146, 3.3735738, 3.3630283, 3.3493075, 3.348311, 3.3394926, 3.335212, 3.3346415, 3.3345327, 3.3323197, 3.2912588, 3.2902164, 3.284343, 3.2766607, 3.2752361, 3.274994, 3.2616563, 3.2597885, 3.2464018, 3.2427592, 3.2375898, 3.2374625, 3.2263317, 3.2216196, 3.2142558, 3.2116609, 3.1954932, 3.1901832, 3.1890752, 3.1763864, 3.1682107, 3.1560693, 3.1538627, 3.1453028, 3.1346617, 3.1313977, 3.1307569, 3.1293726, 3.1284008, 3.1189418, 3.118108, 3.1178179, 3.1144462, 3.1132712, 3.1112814, 3.1020555, 3.0914073, 3.0806284, 3.0766315, 3.0637057, 3.0593643, 3.0417507, 3.040619, 3.039788, 3.0331721, 3.0313468, 3.0294785, 3.027595, 3.0220416]"
75,"[1198, 260, 2858, 2028, 2762, 858, 296, 1213, 3578, 110, 1210, 2959, 318, 1222, 1089, 593, 480, 1221, 1270, 527, 50, 1258, 1208, 2329, 1527, 356, 608, 457, 1580, 3996, 1193, 1136, 1704, 3527, 2716, 1617, 1197, 5349, 2916, 3793, 1206, 4226, 750, 1387, 780, 1625, 32, 150, 3147, 1097, 2997, 1732, 1961, 648, 1682, 4011, 1784, 293, 2918, 1917, 1968, 778, 377, 1101, 1923, 5378, 2797, 2194, 2502, 1584, 2987, 7361, 1265, 1, 1201, 2985, 111, 2000, 1259, 380, 4027, 4878, 4995, 1080, 2791, 2683, 2353, 1517, 923, 2011, 1246, 6539, 2012, 10, 2700, 2706, 2396, 1391, 1676, 2542]","[5.5088525, 5.4369364, 5.3937397, 5.3324175, 5.2896767, 5.229684, 5.229377, 5.200696, 5.1667914, 5.1364202, 5.133106, 5.130308, 5.1147175, 5.085927, 5.0638914, 5.0566683, 5.006174, 5.0043793, 4.955151, 4.9500256, 4.9448733, 4.8848286, 4.8692684, 4.8544216, 4.8456135, 4.8421736, 4.8358693, 4.830336, 4.802427, 4.783773, 4.775992, 4.757622, 4.7535706, 4.7345123, 4.6713653, 4.665244, 4.6647935, 4.631174, 4.6289034, 4.620516, 4.6174064, 4.582739, 4.5794764, 4.575425, 4.5567966, 4.5406666, 4.5249867, 4.4955893, 4.490361, 4.4690933, 4.463752, 4.4602823, 4.446414, 4.4418364, 4.438703, 4.4365764, 4.430175, 4.4271255, 4.425557, 4.4025383, 4.3676605, 4.367475, 4.355941, 4.343083, 4.3309636, 4.330691, 4.3301716, 4.326994, 4.323575, 4.313632, 4.311403, 4.3062086, 4.302598, 4.2723193, 4.2701406, 4.26486, 4.2605853, 4.256055, 4.250678, 4.2475624, 4.24439, 4.2385445, 4.233514, 4.2263813, 4.222247, 4.2170954, 4.2115335, 4.188143, 4.187761, 4.18079, 4.1728497, 4.1524353, 4.14152, 4.1361017, 4.135324, 4.131635, 4.131153, 4.1196513, 4.112129, 4.1033745]"
76,"[4993, 4226, 527, 2329, 48516, 4306, 1198, 33794, 7438, 7361, 2028, 50, 5989, 4995, 3578, 110, 44191, 1704, 5418, 589, 4973, 3147, 48394, 3949, 1036, 1291, 4886, 60069, 48780, 5349, 293, 4011, 1210, 32587, 4963, 3996, 1721, 1193, 8874, 4022, 6365, 54286, 150, 5618, 49272, 68954, 1270, 4896, 5378, 780, 7147, 1240, 59315, 1222, 364, 48774, 1527, 1580, 3793, 8636, 1206, 5816, 32, 2628, 8665, 6016, 8368, 4027, 6333, 63082, 1200, 4262, 1265, 70286, 91529, 45722, 6711, 1197, 457, 74458, 46578, 1961, 367, 5010, 49530, 1246, 231, 2706, 6502, 2324, 2115, 51255, 648, 48385, 8464, 8644, 2716, 72998, 377, 3535]","[5.2174234, 4.8935394, 4.879313, 4.8693037, 4.747655, 4.711272, 4.7105446, 4.695316, 4.6882076, 4.6800623, 4.6738796, 4.673755, 4.653922, 4.636535, 4.6286173, 4.580648, 4.5767035, 4.5573025, 4.51815, 4.4874673, 4.443505, 4.439577, 4.4222836, 4.4213686, 4.4142766, 4.409556, 4.3868384, 4.3610067, 4.3496747, 4.344651, 4.332551, 4.3297596, 4.321413, 4.3026524, 4.297545, 4.2927914, 4.2824173, 4.2778277, 4.2448378, 4.2355466, 4.2268476, 4.216799, 4.2141733, 4.199467, 4.188224, 4.172748, 4.171175, 4.1693363, 4.1094437, 4.1090956, 4.100597, 4.0976267, 4.0919867, 4.086198, 4.0848618, 4.061388, 4.059943, 4.0580854, 4.030266, 4.0189743, 4.017853, 4.007659, 3.9879668, 3.9873931, 3.9491363, 3.944281, 3.9360046, 3.9295447, 3.9230032, 3.9202375, 3.9159021, 3.9111462, 3.9035928, 3.902031, 3.887552, 3.8813314, 3.8803124, 3.8711932, 3.8611565, 3.8554955, 3.843947, 3.8313112, 3.827402, 3.818457, 3.7996886, 3.786018, 3.7780435, 3.7692888, 3.7585454, 3.755947, 3.754973, 3.7539062, 3.7232428, 3.722969, 3.7195563, 3.7058575, 3.7040632, 3.6922753, 3.6876087, 3.6874566]"
77,"[318, 2959, 527, 296, 356, 260, 2329, 4306, 593, 60069, 110, 6377, 2028, 48516, 2762, 1704, 44191, 589, 4995, 5445, 47, 50, 2858, 858, 6874, 68954, 3147, 1291, 4886, 59315, 4022, 1036, 150, 364, 4011, 4963, 4896, 8368, 68157, 1193, 91529, 480, 1, 3793, 48394, 3949, 1270, 5618, 49272, 1089, 74458, 48780, 1240, 1682, 1721, 1580, 293, 1221, 6365, 457, 8874, 1527, 1732, 608, 63082, 99114, 50872, 5816, 1258, 6333, 1213, 70286, 588, 1200, 40815, 1214, 32587, 33493, 1136, 2628, 1197, 72998, 7147, 48774, 89745, 6934, 780, 8665, 32, 68358, 45722, 231, 6016, 1246, 367, 2324, 778, 116797, 344, 1265]","[6.987012, 6.948659, 6.711978, 6.7047696, 6.689335, 6.509123, 6.4968386, 6.486739, 6.466504, 6.391698, 6.3635693, 6.354497, 6.348172, 6.3218884, 6.3073654, 6.306403, 6.288822, 6.286623, 6.2850475, 6.216027, 6.2108955, 6.2050743, 6.1912656, 6.132328, 6.1149206, 6.1130695, 6.111372, 6.056246, 6.0394807, 5.987028, 5.915295, 5.8964267, 5.8874807, 5.8401003, 5.831553, 5.81903, 5.808442, 5.8012953, 5.8003283, 5.79875, 5.7597294, 5.756143, 5.740675, 5.673931, 5.6710057, 5.6543827, 5.6250963, 5.605858, 5.6043034, 5.5955696, 5.5705614, 5.564968, 5.5609236, 5.5576987, 5.5486193, 5.5437403, 5.5209575, 5.4990764, 5.4732585, 5.4689198, 5.462453, 5.4622498, 5.4483604, 5.4216995, 5.419462, 5.4181194, 5.4143133, 5.409815, 5.389948, 5.374543, 5.3523474, 5.334808, 5.3345046, 5.3337603, 5.327818, 5.325139, 5.323114, 5.3208246, 5.29858, 5.2981453, 5.2960033, 5.2784486, 5.276045, 5.275061, 5.273593, 5.2589874, 5.2544293, 5.2408786, 5.226984, 5.2253838, 5.216213, 5.213275, 5.1979103, 5.188415, 5.179838, 5.1771383, 5.174362, 5.1595273, 5.1578193, 5.141042]"
78,"[110, 1210, 1196, 47, 733, 457, 10, 1, 2028, 592, 364, 1580, 1527, 3578, 316, 2628, 367, 231, 527, 736, 1214, 150, 208, 50, 3793, 293, 329, 2115, 588, 2762, 1676, 1917, 153, 858, 2916, 1356, 1391, 185, 1544, 1073, 442, 2985, 500, 2011, 4993, 653, 253, 104, 2959, 788, 5952, 1721, 1097, 786, 1573, 1213, 434, 6, 3527, 2, 2167, 586, 2640, 19, 1704, 44, 3147, 288, 2012, 292, 7153, 173, 1221, 2353, 70, 3753, 1610, 595, 5445, 34, 5349, 1377, 2716, 33794, 2617, 6539, 163, 223, 784, 2858, 520, 2273, 2006, 1265, 16, 349, 2002, 2700, 158, 1374]","[5.629251, 5.5668635, 5.4755087, 5.18419, 5.1394815, 5.1261644, 5.088886, 5.07133, 5.0483847, 5.042444, 4.9907846, 4.9703817, 4.9138975, 4.8898506, 4.8824463, 4.8816996, 4.8672624, 4.859352, 4.8589973, 4.804097, 4.8031583, 4.7902164, 4.7878523, 4.7662325, 4.7141175, 4.713402, 4.7048554, 4.6890206, 4.6877127, 4.6785593, 4.6632986, 4.6609836, 4.648581, 4.6404386, 4.633653, 4.6288257, 4.5681634, 4.5285296, 4.5182056, 4.4980593, 4.4863396, 4.4670806, 4.464918, 4.449415, 4.430657, 4.4226513, 4.410401, 4.4101877, 4.4032145, 4.398816, 4.3962755, 4.3943954, 4.389354, 4.375505, 4.3643737, 4.360087, 4.3569155, 4.3153534, 4.28984, 4.276882, 4.2765484, 4.2729354, 4.2643404, 4.2569857, 4.256912, 4.2552786, 4.2512856, 4.228138, 4.218288, 4.211975, 4.2063875, 4.200531, 4.189956, 4.1781096, 4.1759396, 4.1671376, 4.1656437, 4.158536, 4.1562424, 4.1488485, 4.141923, 4.132678, 4.1032076, 4.098076, 4.091647, 4.08747, 4.075713, 4.0725594, 4.068288, 4.06636, 4.0655437, 4.060711, 4.0549126, 4.0471497, 4.0332756, 4.0308723, 4.027039, 4.0265665, 4.0264955, 4.020318]"
79,"[1214, 1198, 608, 593, 2858, 480, 457, 1213, 110, 1617, 296, 2628, 1610, 1304, 541, 1270, 1375, 1090, 924, 2762, 50, 1097, 318, 5060, 1259, 1193, 1208, 527, 1258, 2194, 1036, 1222, 2396, 1233, 1376, 1234, 1674, 780, 1089, 1225, 2366, 903, 1356, 3703, 1183, 2641, 912, 1909, 592, 32, 2115, 2288, 1101, 356, 1206, 1276, 1278, 1704, 1358, 1219, 1272, 648, 969, 1625, 908, 750, 2716, 25, 111, 2797, 1396, 1372, 1784, 923, 1641, 904, 590, 3527, 2023, 1394, 1201, 2959, 1653, 1371, 2302, 3471, 1, 1252, 150, 2985, 1968, 47, 2289, 1391, 1584, 235, 1597, 1199, 2640, 380]","[5.5134244, 5.361265, 5.348067, 5.2713904, 5.229966, 5.1756735, 5.169754, 5.153118, 5.144988, 5.128877, 5.1183457, 5.101905, 5.0786266, 5.0629478, 5.0547047, 5.0504107, 5.02873, 4.985963, 4.96556, 4.9416304, 4.9384203, 4.909519, 4.895027, 4.8938036, 4.892239, 4.8872304, 4.873835, 4.8669095, 4.8510475, 4.8055134, 4.8037534, 4.803689, 4.776546, 4.7753563, 4.739288, 4.738029, 4.720021, 4.714906, 4.7088995, 4.706505, 4.706071, 4.6956472, 4.6929617, 4.6732926, 4.669881, 4.6666417, 4.659709, 4.648091, 4.6168346, 4.6059723, 4.600848, 4.595677, 4.5842805, 4.5733204, 4.5679135, 4.5610766, 4.5513573, 4.549642, 4.5481234, 4.516141, 4.509986, 4.498422, 4.4977818, 4.489536, 4.482277, 4.481127, 4.4704657, 4.468523, 4.468397, 4.4683733, 4.468297, 4.468194, 4.4655313, 4.4628882, 4.460306, 4.45712, 4.4528623, 4.452274, 4.4486623, 4.4433575, 4.4392557, 4.436702, 4.435683, 4.434271, 4.4278708, 4.3959103, 4.39498, 4.392235, 4.3890057, 4.3841043, 4.3837023, 4.379913, 4.3797207, 4.3791614, 4.3782463, 4.3610473, 4.3564405, 4.3500414, 4.3450875, 4.336346]"
80,"[7153, 5952, 4993, 32587, 51255, 54286, 44665, 99114, 89745, 33493, 68358, 8874, 91529, 79132, 5010, 2329, 5445, 111759, 48780, 3578, 64614, 60069, 109487, 57669, 38061, 4262, 134130, 55820, 68157, 5378, 4011, 68237, 7143, 47, 88129, 356, 260, 5903, 6365, 79702, 8961, 7254, 51540, 1291, 45499, 98809, 5956, 122904, 2762, 1732, 122886, 68954, 31696, 293, 4306, 122882, 1196, 48385, 7361, 4022, 36529, 3949, 6333, 106782, 6377, 1036, 1089, 59615, 45722, 1198, 34405, 8636, 6537, 589, 1240, 5816, 40815, 69481, 2028, 1213, 107406, 73017, 96610, 80463, 1704, 54997, 8464, 7147, 778, 6378, 4369, 115713, 47099, 2858, 54503, 53996, 166528, 69122, 46976, 1682]","[4.426289, 4.402216, 4.3188934, 4.299373, 4.276226, 4.1871123, 4.163871, 4.084071, 4.062065, 4.030956, 4.015812, 4.014049, 4.009158, 4.0088243, 4.007073, 3.9981072, 3.9862423, 3.9817736, 3.9607177, 3.9472508, 3.9329925, 3.932581, 3.9176679, 3.916012, 3.9104443, 3.9034212, 3.8969622, 3.8883479, 3.8846176, 3.8832283, 3.8759823, 3.85422, 3.8225024, 3.82236, 3.8199162, 3.8126783, 3.8109515, 3.8059106, 3.803649, 3.7954688, 3.7739348, 3.769124, 3.7678323, 3.7622612, 3.7594755, 3.758395, 3.7521067, 3.7496295, 3.7445645, 3.7432542, 3.7341814, 3.7139888, 3.7079577, 3.7002912, 3.6924553, 3.6873944, 3.6687455, 3.6650794, 3.6623971, 3.6481087, 3.6342273, 3.6242526, 3.6213918, 3.6189122, 3.6146648, 3.6141806, 3.5933702, 3.5892467, 3.5871358, 3.5864391, 3.5830204, 3.581156, 3.5763083, 3.5721407, 3.5589948, 3.55658, 3.5512676, 3.5454278, 3.5429425, 3.5345035, 3.5236907, 3.519715, 3.5134635, 3.5092485, 3.5067792, 3.487967, 3.4804554, 3.4706905, 3.467504, 3.459907, 3.457757, 3.4528747, 3.449762, 3.4429092, 3.4426057, 3.441649, 3.4335334, 3.431474, 3.4261768, 3.4246314]"
