,itemIds
134,"[110, 296, 318, 150, 593, 356, 480, 380, 457, 590, 592, 589, 527, 292, 47, 165, 588, 344, 377, 364, 32, 780, 316, 10, 153, 50, 161, 434, 329, 367, 253, 597, 648, 1, 349, 208, 454, 595, 231, 34, 736, 2571, 339, 539, 185, 260, 300, 587, 500, 288, 410, 25, 95, 225, 350, 62, 1196, 141, 266, 553, 21, 733, 39, 440, 2028, 6, 357, 586, 474, 160, 1210, 1198, 11, 435, 608, 2858, 509, 442, 315, 293, 1073, 36, 368, 317, 432, 282, 858, 163, 19, 17, 7, 2959, 186, 786, 158, 1580, 508, 252, 168, 236]"
135,"[296, 356, 480, 593, 318, 110, 260, 2571, 47, 589, 780, 1, 527, 457, 50, 648, 1196, 1210, 32, 377, 590, 597, 588, 592, 150, 1198, 608, 364, 2858, 2028, 380, 1197, 1580, 367, 1270, 6, 858, 1073, 344, 500, 736, 2762, 1240, 587, 165, 10, 2115, 223, 2628, 2683, 2959, 1214, 595, 3578, 153, 293, 1036, 586, 1101, 1097, 34, 231, 733, 316, 1923, 1221, 1265, 1291, 1610, 1968, 1213, 551, 1193, 1136, 1617, 329, 1721, 208, 1200, 539, 541, 1704, 2174, 2396, 1089, 924, 2716, 185, 1784, 3793, 357, 1584, 1206, 594, 158, 2916, 104, 111, 16, 39]"
136,"[296, 110, 590, 380, 480, 592, 150, 457, 593, 318, 356, 292, 589, 165, 377, 161, 329, 153, 349, 316, 344, 588, 527, 47, 10, 434, 597, 32, 780, 454, 253, 648, 300, 367, 539, 736, 364, 50, 185, 350, 34, 208, 587, 339, 141, 95, 25, 595, 1, 21, 231, 62, 288, 553, 410, 500, 474, 225, 266, 440, 6, 11, 357, 733, 260, 39, 160, 435, 36, 2571, 368, 509, 432, 315, 236, 282, 7, 252, 1196, 17, 442, 586, 1073, 186, 151, 168, 552, 163, 608, 317, 158, 2028, 1210, 786, 508, 376, 224, 112, 497, 5]"
137,"[356, 318, 296, 593, 2571, 480, 260, 110, 527, 47, 1, 589, 50, 780, 1196, 1198, 2858, 1210, 2028, 364, 2959, 858, 588, 457, 150, 32, 648, 1580, 1270, 608, 2762, 3578, 377, 1197, 592, 597, 367, 590, 380, 4993, 293, 2628, 1036, 344, 7153, 500, 1240, 1721, 4306, 1214, 1291, 595, 1193, 1073, 165, 1221, 5952, 1704, 4226, 1265, 2683, 231, 736, 10, 1213, 1136, 2115, 586, 223, 587, 3793, 34, 1089, 1682, 6377, 6, 1097, 541, 1200, 1923, 4973, 1968, 153, 208, 2329, 924, 7361, 2716, 316, 1206, 778, 733, 6539, 111, 1101, 1527, 104, 551, 1258, 3996]"
138,"[356, 296, 260, 593, 2571, 318, 480, 1, 1210, 110, 47, 1196, 2858, 1198, 1197, 780, 50, 1580, 2028, 1270, 608, 527, 589, 858, 2762, 648, 2959, 2683, 32, 1240, 588, 1923, 3578, 1968, 2115, 597, 2628, 1265, 457, 1073, 364, 1214, 1097, 377, 1221, 1213, 1721, 1136, 1036, 1291, 223, 1617, 293, 367, 1193, 150, 1704, 592, 1101, 6, 541, 1206, 590, 4306, 924, 1682, 2716, 1089, 2174, 4226, 1610, 3793, 500, 4993, 1200, 778, 2997, 736, 380, 551, 1387, 5952, 2918, 912, 1208, 1784, 1517, 587, 2355, 7153, 2396, 586, 2987, 1079, 1584, 595, 344, 111, 104, 2916]"
139,"[7153, 79132, 4993, 2959, 58559, 5952, 6539, 2571, 6377, 4306, 6874, 8961, 68954, 60069, 4226, 5989, 33794, 7438, 4886, 44191, 109487, 89745, 4973, 4995, 59315, 3578, 7361, 4896, 68157, 318, 91529, 99114, 4963, 48516, 260, 72998, 356, 116797, 2762, 48780, 5418, 4878, 112852, 122904, 858, 1198, 2858, 74458, 48394, 8368, 50872, 1704, 2329, 1270, 5445, 69122, 80463, 1721, 5816, 134130, 33493, 45722, 81845, 3793, 91500, 54286, 3949, 1732, 2028, 5618, 4022, 3147, 1682, 70286, 46578, 106782, 8874, 63082, 71535, 5218, 40815, 49272, 1196, 8636, 109374, 69844, 35836, 51662, 54001, 32587, 1210, 56367, 55820, 47099, 593, 6934, 1580, 3948, 8360, 122886]"
14,"[296, 110, 318, 593, 150, 480, 356, 380, 590, 457, 592, 589, 527, 47, 588, 292, 165, 344, 377, 32, 780, 364, 316, 10, 153, 50, 161, 329, 597, 367, 648, 434, 1, 253, 349, 208, 454, 595, 34, 736, 231, 2571, 539, 339, 260, 185, 587, 300, 500, 288, 25, 410, 95, 62, 1196, 141, 350, 225, 266, 553, 21, 733, 6, 440, 39, 2028, 357, 474, 586, 1210, 160, 11, 1198, 608, 435, 2858, 1073, 509, 442, 36, 368, 293, 315, 317, 432, 282, 163, 17, 858, 7, 19, 1580, 158, 786, 508, 186, 252, 2959, 236, 168]"
140,"[260, 2571, 2683, 1270, 1968, 1923, 1210, 356, 1197, 296, 2115, 2858, 593, 1580, 480, 1196, 1198, 1240, 608, 1097, 1265, 1617, 1, 318, 2762, 1079, 1136, 2628, 2028, 858, 1214, 919, 1101, 780, 1221, 47, 2355, 2716, 2918, 1387, 1206, 541, 1213, 924, 50, 1721, 1036, 2174, 1610, 3578, 2959, 648, 2997, 2987, 1291, 2529, 1073, 110, 1653, 589, 2985, 2916, 1517, 1682, 223, 1278, 1208, 2000, 2396, 1784, 3793, 1200, 1089, 1704, 1193, 2797, 778, 527, 1732, 1954, 1307, 1584, 1230, 1641, 2791, 597, 904, 4306, 923, 912, 4226, 551, 903, 293, 1527, 32, 3175, 3471, 588, 4027]"
141,"[2571, 318, 2959, 7153, 4993, 356, 5952, 79132, 58559, 593, 260, 4306, 6377, 6539, 527, 296, 3578, 1198, 2858, 4226, 858, 2762, 2028, 8961, 1196, 47, 6874, 1, 7361, 4973, 110, 2329, 4995, 1270, 5989, 1210, 50, 364, 1704, 589, 1721, 480, 1580, 33794, 4886, 60069, 3793, 4963, 68954, 7438, 780, 44191, 4878, 293, 1291, 1036, 1682, 48516, 5445, 5418, 1193, 3147, 1197, 3949, 4896, 4022, 608, 150, 2628, 1221, 5349, 588, 68157, 1136, 1265, 59315, 32, 1732, 1089, 1213, 3996, 1240, 1527, 8368, 1214, 48780, 5618, 48394, 91529, 2716, 778, 54286, 109487, 2683, 5816, 2706, 33493, 457, 367, 3114]"
142,"[296, 110, 318, 150, 593, 356, 480, 380, 457, 590, 592, 589, 527, 47, 292, 165, 588, 344, 377, 364, 32, 780, 316, 10, 153, 50, 161, 434, 329, 367, 597, 253, 648, 1, 349, 208, 454, 595, 34, 231, 736, 2571, 339, 260, 539, 185, 300, 500, 587, 288, 410, 25, 95, 225, 1196, 62, 350, 141, 266, 553, 733, 21, 39, 440, 2028, 6, 357, 586, 474, 160, 1210, 1198, 11, 435, 608, 2858, 509, 442, 293, 1073, 315, 36, 317, 368, 282, 858, 432, 19, 163, 17, 7, 2959, 1580, 158, 786, 186, 508, 252, 168, 236]"
143,"[7153, 2959, 4993, 5952, 2571, 6539, 79132, 58559, 6377, 4306, 6874, 4226, 8961, 5989, 68954, 318, 356, 4973, 60069, 4886, 3578, 260, 33794, 4995, 7438, 44191, 2762, 1198, 7361, 858, 2858, 4963, 1270, 4896, 109487, 1721, 59315, 48516, 4878, 1704, 89745, 5418, 2028, 68157, 48780, 3793, 99114, 1682, 1196, 72998, 593, 1732, 2329, 91529, 5445, 1210, 8368, 1580, 48394, 112852, 116797, 3949, 5816, 4022, 3147, 74458, 50872, 5618, 80463, 33493, 527, 46578, 45722, 1, 122904, 1291, 69122, 296, 35836, 8874, 81845, 5349, 134130, 54286, 3948, 1136, 8636, 5218, 3114, 1265, 63082, 1036, 1221, 8360, 91500, 7147, 6942, 1197, 47, 6365]"
144,"[318, 356, 296, 593, 110, 527, 480, 2571, 589, 47, 150, 260, 364, 457, 50, 1, 780, 588, 380, 592, 32, 1196, 590, 377, 2959, 344, 2028, 648, 367, 165, 1198, 2858, 1210, 595, 231, 858, 10, 597, 4993, 500, 3578, 208, 34, 7153, 1580, 293, 2762, 608, 153, 316, 736, 292, 1270, 253, 587, 586, 5952, 1197, 4306, 1036, 329, 2329, 1193, 185, 1291, 1073, 539, 1704, 339, 2628, 4226, 733, 1721, 6377, 434, 288, 161, 1214, 19, 454, 1240, 6, 7361, 410, 1221, 3793, 223, 39, 1213, 58559, 349, 4973, 6539, 1089, 1682, 62, 1200, 788, 317, 1265]"
145,"[110, 296, 318, 356, 150, 593, 480, 380, 457, 527, 590, 589, 592, 47, 588, 165, 292, 344, 364, 377, 780, 32, 50, 10, 316, 153, 367, 1, 434, 161, 253, 208, 648, 2571, 329, 597, 231, 595, 34, 454, 349, 260, 736, 339, 185, 500, 539, 587, 300, 288, 410, 1196, 25, 225, 95, 62, 2028, 350, 141, 266, 733, 553, 39, 1198, 586, 1210, 21, 2858, 440, 6, 357, 160, 293, 608, 2959, 474, 858, 442, 1073, 435, 11, 317, 509, 19, 315, 1580, 163, 36, 3578, 368, 282, 432, 786, 158, 17, 508, 7, 186, 2762, 168]"
146,"[2571, 356, 318, 260, 593, 296, 2959, 1198, 2858, 480, 1, 1210, 1196, 1270, 2028, 858, 47, 527, 1580, 2762, 3578, 50, 110, 1197, 4993, 780, 589, 7153, 4306, 608, 5952, 1721, 4226, 2683, 1704, 2628, 1265, 364, 1240, 1291, 1036, 1221, 1136, 6377, 3793, 1214, 6539, 588, 1682, 293, 648, 1923, 1213, 32, 1193, 4973, 2115, 1968, 2716, 1089, 7361, 1097, 1073, 541, 457, 778, 1206, 150, 377, 367, 1732, 597, 1200, 1527, 924, 4963, 6874, 2329, 223, 3114, 4995, 58559, 2918, 4886, 104, 2706, 2355, 500, 2997, 3996, 2174, 5349, 5989, 4878, 8961, 4022, 592, 3147, 1258, 1517]"
147,"[296, 110, 480, 593, 318, 356, 590, 457, 150, 592, 589, 380, 527, 47, 588, 780, 377, 32, 50, 597, 648, 1, 165, 344, 364, 260, 367, 10, 2571, 153, 316, 292, 736, 329, 587, 595, 34, 500, 231, 1196, 161, 208, 539, 253, 349, 6, 185, 454, 1210, 2028, 434, 339, 733, 608, 141, 300, 1198, 25, 2858, 1073, 62, 288, 95, 357, 586, 39, 553, 440, 21, 410, 1580, 858, 474, 266, 293, 11, 1197, 350, 223, 435, 2959, 368, 442, 1270, 2762, 158, 3578, 509, 163, 160, 36, 7, 19, 317, 17, 551, 508, 1036, 1356, 1214]"
148,"[79132, 7153, 4993, 58559, 2959, 5952, 2571, 6539, 6377, 4306, 8961, 68954, 318, 60069, 6874, 4226, 109487, 356, 5989, 33794, 3578, 4973, 4995, 91529, 7361, 68157, 44191, 7438, 59315, 89745, 4886, 260, 116797, 99114, 48516, 74458, 858, 1198, 2762, 2858, 2329, 72998, 4896, 112852, 4963, 122904, 4878, 48780, 593, 2028, 1704, 527, 8368, 5418, 48394, 1721, 5445, 1270, 134130, 1196, 80463, 50872, 54286, 3949, 69122, 81845, 3793, 91500, 106782, 296, 5618, 3147, 1682, 70286, 76093, 63082, 1210, 33493, 4022, 1, 5816, 49272, 122886, 92259, 1580, 40815, 69844, 45722, 47, 109374, 47099, 1732, 8874, 1291, 152081, 54001, 5349, 112556, 46578, 8636]"
149,"[296, 356, 318, 593, 110, 480, 527, 589, 47, 2571, 260, 150, 457, 780, 1, 50, 588, 592, 590, 364, 32, 380, 377, 648, 1196, 597, 367, 1210, 2028, 344, 1198, 2858, 165, 10, 608, 595, 858, 500, 1580, 2959, 736, 231, 153, 587, 34, 316, 1197, 1270, 2762, 208, 3578, 1073, 293, 6, 586, 329, 733, 1036, 2628, 292, 539, 223, 253, 185, 1240, 1214, 4993, 1193, 1291, 7153, 1721, 161, 1221, 1704, 339, 2683, 4306, 39, 1213, 357, 288, 2115, 19, 1265, 551, 62, 349, 454, 5952, 158, 1200, 3793, 4226, 1136, 141, 1089, 434, 1097, 25, 553]"
15,"[7153, 2959, 4993, 2571, 79132, 5952, 58559, 318, 356, 6539, 6377, 4306, 260, 8961, 4226, 3578, 6874, 593, 1198, 858, 5989, 2858, 527, 68954, 4973, 7361, 4995, 2762, 60069, 33794, 296, 2329, 2028, 1196, 4886, 7438, 44191, 1270, 1704, 1721, 48516, 47, 1, 4963, 4878, 1210, 68157, 109487, 3793, 59315, 5445, 50, 1580, 91529, 4896, 5418, 364, 110, 1682, 3949, 99114, 3147, 589, 89745, 1291, 48780, 8368, 293, 74458, 48394, 480, 1036, 4022, 116797, 54286, 5349, 72998, 1193, 5618, 780, 1732, 1221, 33493, 5816, 1136, 2628, 1197, 1265, 50872, 8874, 63082, 608, 3996, 112852, 1089, 8636, 6365, 122904, 1527, 8360]"
150,"[296, 110, 480, 318, 593, 356, 590, 150, 457, 380, 592, 589, 527, 47, 588, 377, 165, 780, 32, 344, 292, 597, 50, 648, 153, 364, 10, 316, 329, 1, 367, 161, 736, 349, 260, 34, 595, 253, 587, 2571, 434, 208, 231, 454, 539, 500, 185, 300, 339, 25, 141, 6, 1196, 95, 62, 288, 733, 410, 21, 553, 350, 440, 266, 2028, 39, 357, 474, 1210, 608, 586, 1073, 11, 1198, 2858, 225, 435, 160, 36, 368, 509, 442, 7, 1580, 17, 293, 858, 163, 432, 223, 158, 282, 317, 1197, 19, 508, 252, 236, 786, 315, 2959]"
151,"[296, 480, 356, 593, 110, 318, 590, 457, 589, 592, 780, 47, 597, 377, 648, 380, 1, 260, 150, 32, 588, 50, 527, 6, 2571, 367, 736, 1196, 364, 165, 587, 344, 153, 1210, 10, 1073, 608, 329, 316, 500, 1197, 1198, 2028, 1580, 595, 733, 34, 539, 223, 2858, 141, 231, 185, 586, 357, 1270, 858, 62, 21, 161, 551, 440, 208, 553, 292, 349, 11, 1240, 95, 1101, 39, 235, 1610, 1214, 2115, 474, 253, 25, 293, 2683, 2628, 2762, 158, 1097, 300, 1356, 7, 594, 1617, 339, 435, 454, 288, 1036, 3578, 2396, 368, 1213, 163, 1193]"
152,"[2571, 7153, 2959, 4993, 318, 356, 79132, 5952, 58559, 6539, 4306, 260, 6377, 593, 3578, 527, 4226, 296, 2858, 1198, 858, 8961, 2762, 6874, 2028, 1196, 4973, 7361, 5989, 4995, 1, 47, 2329, 1270, 1210, 33794, 1704, 60069, 1721, 50, 68954, 110, 4886, 364, 1580, 7438, 480, 589, 44191, 3793, 4878, 4963, 48516, 1682, 5445, 1291, 293, 1036, 780, 5418, 68157, 3949, 1193, 3147, 4896, 59315, 109487, 1197, 1221, 4022, 5349, 2628, 608, 91529, 48780, 1136, 1265, 1732, 48394, 8368, 588, 150, 99114, 1089, 5618, 1213, 3996, 54286, 74458, 89745, 1527, 1240, 778, 32, 1214, 116797, 2324, 5816, 2716, 2706]"
153,"[7153, 2959, 4993, 2571, 5952, 79132, 58559, 6539, 4306, 6377, 318, 4226, 356, 6874, 8961, 260, 3578, 5989, 4973, 68954, 60069, 33794, 4886, 4995, 858, 1198, 7361, 2762, 2858, 44191, 7438, 1270, 4963, 2028, 593, 1721, 1704, 4896, 4878, 48516, 1196, 109487, 59315, 5418, 2329, 68157, 3793, 89745, 527, 48780, 1210, 1682, 5445, 99114, 91529, 1580, 296, 1732, 8368, 3949, 1, 3147, 72998, 48394, 4022, 116797, 5816, 5618, 74458, 1291, 47, 33493, 112852, 1036, 5349, 50872, 54286, 1136, 80463, 50, 8874, 45722, 46578, 1265, 1221, 1197, 293, 63082, 122904, 3114, 69122, 1193, 7147, 35836, 8636, 81845, 3948, 134130, 2628, 8360]"
154,"[79132, 7153, 4993, 58559, 2959, 5952, 6539, 2571, 6377, 4306, 68954, 8961, 60069, 6874, 109487, 4226, 318, 5989, 33794, 356, 4973, 91529, 89745, 44191, 4995, 4886, 59315, 3578, 7438, 68157, 7361, 116797, 99114, 260, 48516, 74458, 72998, 858, 2762, 112852, 122904, 1198, 2858, 4896, 48780, 2329, 4963, 4878, 48394, 5418, 8368, 1704, 80463, 1721, 2028, 134130, 69122, 81845, 1270, 593, 5445, 50872, 3949, 54286, 91500, 3793, 527, 106782, 1196, 70286, 5618, 1682, 3147, 63082, 76093, 33493, 5816, 109374, 69844, 4022, 45722, 122886, 1210, 49272, 1732, 40815, 8874, 1580, 47099, 296, 46578, 92259, 152081, 112556, 1, 71535, 54001, 8636, 5218, 55820]"
155,"[356, 318, 296, 593, 2571, 480, 260, 110, 527, 47, 1, 589, 50, 780, 1196, 2959, 1198, 2858, 2028, 1210, 364, 150, 858, 588, 457, 32, 1580, 3578, 648, 2762, 1270, 608, 4993, 377, 1197, 7153, 592, 367, 597, 380, 590, 4306, 293, 344, 5952, 1036, 2628, 1721, 500, 595, 1291, 1704, 1193, 4226, 1240, 165, 1214, 231, 1073, 1221, 10, 3793, 2683, 6377, 1265, 736, 1213, 586, 34, 1136, 1682, 587, 2329, 223, 1089, 2115, 7361, 4973, 208, 6539, 1200, 153, 541, 2716, 6, 1923, 1097, 316, 733, 104, 1527, 1206, 1968, 778, 3996, 924, 58559, 4995, 111, 1258]"
156,"[296, 480, 356, 593, 260, 1617, 1197, 1, 648, 1210, 597, 6, 2115, 1968, 110, 780, 608, 2571, 318, 47, 2683, 1923, 1101, 1097, 1610, 1270, 50, 1580, 1073, 1196, 1079, 589, 223, 590, 457, 377, 1240, 1198, 32, 2396, 2858, 1214, 588, 2028, 2628, 592, 903, 1265, 1387, 527, 1641, 551, 1278, 2174, 919, 858, 2599, 235, 3471, 587, 924, 1213, 2529, 367, 736, 1221, 1136, 1307, 1252, 1954, 1234, 1584, 541, 1304, 2302, 2762, 2997, 380, 1784, 2797, 2916, 1393, 1517, 500, 1206, 364, 1127, 2987, 904, 1208, 908, 1036, 2985, 594, 1288, 708, 1358, 1377, 1220, 2000]"
157,"[356, 318, 2571, 593, 296, 260, 2959, 527, 480, 110, 1, 47, 1198, 2858, 1196, 2028, 50, 1210, 4993, 858, 589, 7153, 3578, 780, 2762, 1270, 1580, 364, 5952, 4306, 588, 608, 4226, 1197, 150, 1721, 6377, 32, 1704, 293, 457, 648, 6539, 1036, 1291, 2628, 1193, 3793, 4973, 1221, 377, 367, 7361, 1240, 1265, 1682, 2329, 1214, 58559, 2683, 1136, 1213, 597, 592, 1089, 500, 4995, 595, 344, 1073, 6874, 2716, 380, 8961, 2115, 79132, 231, 1200, 1923, 541, 590, 1527, 4963, 778, 5989, 586, 4886, 3996, 1206, 165, 1097, 104, 223, 4878, 1968, 5349, 3147, 10, 1732, 924]"
158,"[2571, 260, 356, 2959, 1270, 318, 1210, 2858, 1198, 593, 1580, 858, 296, 2762, 1196, 2028, 1197, 1, 2683, 3578, 4306, 1923, 480, 608, 1265, 4226, 4993, 1721, 5952, 1968, 1136, 1240, 7153, 2628, 47, 50, 1704, 1221, 2115, 1682, 1291, 3793, 6539, 527, 1213, 1214, 780, 1732, 1036, 2716, 6377, 1097, 4973, 1206, 541, 778, 2918, 110, 589, 1193, 2355, 1089, 924, 293, 3114, 2997, 4963, 7361, 1617, 1200, 6874, 4886, 1527, 2706, 2174, 1073, 648, 364, 1208, 1517, 2987, 1653, 4027, 1079, 2502, 5418, 32, 588, 223, 750, 1387, 4995, 4878, 1222, 1101, 919, 104, 4022, 5989, 1961]"
159,"[7153, 2571, 2959, 4993, 5952, 79132, 318, 58559, 356, 6539, 6377, 4306, 260, 4226, 3578, 8961, 593, 6874, 1198, 2858, 858, 2762, 4973, 5989, 527, 7361, 4995, 296, 2028, 1196, 60069, 33794, 68954, 1270, 4886, 2329, 1721, 1704, 7438, 1, 1210, 44191, 47, 4963, 1580, 4878, 3793, 48516, 50, 1682, 5418, 4896, 5445, 68157, 364, 110, 59315, 1291, 3949, 109487, 3147, 589, 480, 1036, 293, 4022, 91529, 48780, 1193, 1732, 8368, 5349, 99114, 1197, 48394, 1221, 89745, 780, 1136, 2628, 5618, 1265, 608, 5816, 74458, 54286, 72998, 116797, 33493, 1089, 1213, 3996, 3114, 1527, 778, 8874, 1240, 8636, 2716, 2706]"
16,"[318, 356, 2571, 593, 296, 260, 2959, 527, 480, 110, 47, 1, 2858, 1198, 4993, 7153, 1196, 2028, 858, 589, 50, 1210, 3578, 2762, 780, 364, 5952, 4306, 1270, 1580, 4226, 6377, 588, 150, 608, 1721, 6539, 1197, 32, 293, 1704, 1036, 457, 1291, 648, 4973, 58559, 2628, 7361, 1193, 2329, 3793, 1221, 367, 1682, 1240, 377, 1265, 1214, 1136, 4995, 1213, 79132, 6874, 1089, 8961, 2683, 592, 500, 595, 344, 597, 5989, 231, 541, 380, 4963, 1200, 2716, 778, 1527, 4878, 1073, 4886, 3996, 590, 2115, 5445, 3147, 586, 5349, 165, 1206, 1923, 1732, 924, 33794, 10, 104, 4022]"
160,"[296, 480, 356, 593, 318, 110, 260, 2571, 47, 780, 1, 589, 648, 50, 1210, 457, 1196, 527, 597, 32, 377, 1197, 590, 608, 1198, 1580, 2858, 6, 592, 588, 2028, 1270, 2115, 364, 1073, 150, 367, 1240, 380, 2683, 858, 223, 1101, 2628, 1214, 1097, 2762, 1923, 1968, 736, 587, 1610, 500, 1617, 344, 10, 1265, 3578, 551, 1221, 1036, 165, 1213, 293, 1136, 2959, 586, 2396, 2174, 733, 595, 153, 1291, 34, 1193, 541, 1584, 316, 2916, 1784, 1200, 924, 1721, 231, 2716, 594, 1206, 1089, 1387, 329, 1704, 2987, 1393, 158, 1391, 1517, 539, 3793, 357, 2997]"
161,"[356, 2571, 318, 260, 296, 593, 480, 1, 1210, 1198, 2858, 1196, 2959, 47, 110, 527, 2028, 1270, 50, 858, 1580, 780, 589, 2762, 1197, 608, 3578, 2683, 364, 4993, 648, 1721, 2628, 588, 4306, 1240, 32, 1265, 7153, 1036, 1291, 4226, 5952, 1221, 1214, 1704, 1136, 1923, 293, 457, 2115, 1213, 1193, 1968, 597, 3793, 377, 150, 1682, 1073, 1097, 367, 6377, 2716, 541, 1089, 4973, 1206, 6539, 223, 778, 1200, 924, 500, 592, 7361, 1527, 590, 1732, 1101, 1617, 2174, 2918, 2997, 104, 586, 595, 344, 380, 2355, 3114, 2329, 2706, 1610, 6, 1784, 1258, 912, 111, 4963]"
162,"[296, 110, 480, 318, 150, 590, 593, 380, 356, 457, 592, 589, 527, 292, 165, 588, 47, 377, 344, 32, 153, 316, 161, 780, 329, 10, 597, 364, 349, 434, 50, 648, 367, 253, 454, 1, 736, 208, 34, 595, 539, 300, 231, 339, 185, 587, 500, 25, 260, 2571, 288, 350, 95, 410, 141, 62, 266, 225, 21, 553, 440, 6, 733, 1196, 474, 39, 357, 11, 160, 435, 586, 509, 2028, 36, 368, 1210, 282, 315, 1073, 608, 442, 432, 17, 7, 1198, 2858, 252, 317, 236, 163, 293, 186, 168, 158, 786, 508, 19, 858, 151, 1580]"
163,"[356, 318, 2571, 296, 593, 260, 480, 110, 527, 1, 47, 2959, 1196, 1198, 2858, 1210, 50, 2028, 589, 780, 858, 1580, 1270, 2762, 3578, 364, 608, 1197, 588, 4993, 648, 32, 457, 7153, 150, 4306, 1721, 2628, 5952, 377, 1036, 1240, 1291, 4226, 2683, 293, 1704, 1221, 1265, 1214, 367, 597, 1193, 1073, 592, 3793, 1136, 1213, 6377, 1682, 2115, 1923, 500, 590, 1089, 380, 1097, 1968, 344, 4973, 2716, 223, 595, 6539, 541, 1200, 7361, 1206, 586, 778, 2329, 736, 231, 924, 1527, 104, 165, 10, 587, 6, 1101, 3996, 1258, 34, 111, 4995, 2706, 1617, 2174, 1732]"
164,"[318, 356, 296, 593, 2571, 110, 527, 480, 260, 47, 589, 1, 50, 150, 780, 364, 2959, 1196, 457, 588, 1198, 2028, 2858, 32, 1210, 858, 4993, 648, 592, 3578, 7153, 377, 380, 367, 2762, 590, 1580, 344, 1270, 608, 165, 595, 597, 293, 231, 4306, 5952, 500, 10, 1197, 1036, 34, 1721, 4226, 208, 1291, 1193, 1704, 736, 6377, 2628, 2329, 586, 153, 587, 1073, 1214, 1240, 316, 1221, 3793, 7361, 6539, 4973, 1213, 1265, 1682, 58559, 1089, 1136, 733, 223, 2683, 253, 1200, 6, 292, 19, 4995, 329, 185, 104, 3996, 79132, 2115, 541, 539, 1527, 2716, 8961]"
165,"[2571, 356, 318, 260, 593, 296, 2959, 2858, 1198, 527, 480, 1196, 1, 4993, 2028, 858, 47, 1210, 7153, 110, 3578, 2762, 1270, 50, 4306, 5952, 1580, 589, 780, 4226, 364, 6377, 1197, 1721, 608, 6539, 1704, 1036, 1291, 2628, 4973, 293, 588, 3793, 1221, 1265, 1240, 1193, 1682, 32, 7361, 2683, 1136, 648, 1214, 58559, 150, 1213, 2329, 6874, 457, 4995, 1089, 2716, 1923, 367, 8961, 377, 541, 2115, 5989, 4963, 778, 4886, 1527, 1200, 1732, 1968, 1206, 4878, 597, 1073, 1097, 500, 5349, 79132, 3147, 3996, 924, 5445, 2706, 4022, 5418, 595, 104, 3114, 592, 344, 33794, 586]"
166,"[318, 2571, 356, 593, 2959, 296, 260, 527, 7153, 4993, 110, 47, 5952, 1198, 2858, 480, 1, 1196, 3578, 589, 858, 2028, 4306, 50, 364, 2762, 6377, 1210, 780, 58559, 6539, 4226, 79132, 1270, 150, 1580, 2329, 588, 7361, 1704, 1721, 293, 4973, 32, 8961, 4995, 1036, 608, 457, 1291, 6874, 3793, 1197, 5989, 1193, 648, 2628, 367, 1682, 1221, 377, 4963, 595, 344, 33794, 1240, 4878, 4886, 1136, 5445, 231, 1214, 1265, 500, 1213, 1089, 592, 3147, 5349, 7438, 3996, 380, 1527, 5418, 3949, 165, 44191, 4022, 48516, 2683, 597, 60069, 586, 1200, 2716, 778, 541, 10, 590, 34]"
167,"[318, 2571, 356, 593, 296, 260, 2959, 527, 4993, 7153, 110, 47, 480, 1198, 2858, 1, 1196, 2028, 858, 3578, 589, 50, 1210, 5952, 2762, 4306, 780, 364, 1270, 1580, 6377, 4226, 6539, 1721, 150, 1704, 588, 1197, 608, 293, 32, 58559, 1036, 1291, 7361, 4973, 2329, 3793, 457, 2628, 648, 1193, 1221, 1682, 1240, 4995, 79132, 367, 6874, 8961, 1265, 1136, 377, 1214, 2683, 1213, 5989, 4963, 1089, 500, 344, 595, 4886, 592, 2716, 1527, 4878, 597, 5445, 231, 3147, 5349, 1200, 541, 3996, 778, 2115, 380, 586, 4022, 33794, 5418, 1073, 1923, 1732, 165, 1206, 590, 104, 7438]"
168,"[356, 296, 593, 2571, 318, 480, 260, 110, 1, 47, 1210, 780, 1196, 2858, 1198, 527, 50, 589, 2028, 608, 1270, 1580, 858, 1197, 648, 2762, 2959, 32, 588, 457, 597, 364, 2683, 1240, 3578, 2628, 377, 1214, 1265, 2115, 1073, 1923, 1968, 1036, 1221, 1097, 150, 1721, 367, 1291, 592, 1136, 1213, 293, 590, 223, 1193, 1617, 6, 541, 1704, 500, 1101, 924, 4306, 1206, 1089, 380, 4993, 4226, 1200, 1682, 3793, 736, 1610, 2716, 344, 778, 587, 595, 586, 7153, 2174, 551, 2997, 5952, 1784, 912, 1208, 1387, 111, 10, 165, 2918, 1527, 2396, 1517, 4973, 231, 2987]"
169,"[2571, 356, 318, 260, 593, 296, 2959, 1198, 2858, 1196, 480, 1, 1210, 527, 1270, 47, 2028, 858, 3578, 2762, 110, 4993, 1580, 7153, 50, 589, 780, 4306, 5952, 1197, 608, 4226, 1721, 364, 6377, 1704, 2628, 2683, 1036, 6539, 1240, 1291, 1265, 3793, 588, 293, 1136, 1221, 1682, 1214, 648, 32, 1193, 4973, 1923, 1213, 2115, 7361, 2716, 150, 457, 1968, 1089, 6874, 367, 377, 4963, 541, 1527, 2329, 4995, 1097, 1200, 1206, 778, 1073, 597, 58559, 1732, 4886, 5989, 500, 8961, 924, 5349, 2706, 4022, 3114, 4878, 3147, 3996, 2918, 104, 223, 5445, 586, 5418, 2355, 595, 592]"
