,userId,itemId,rating
97418,2417643,3730,1
97508,2466494,2800,5
97696,2391563,457,2
97733,792880,1073,3
97764,2240990,1364,4
97783,2240820,1120,1
97832,595191,8,1
97957,2620000,1144,5
97965,1170248,2992,3
98024,2084039,846,3
98056,282088,1719,3
98077,2537554,1180,5
98139,1343840,44,4
98196,1379021,1901,2
98276,1409467,3106,2
98329,1115499,4306,4
98375,1636912,3917,2
98455,951642,1865,5
98467,1119073,2457,5
98478,2566718,3638,5
98505,1134057,1543,3
98624,450851,2372,5
98653,1715196,3106,4
98689,2114113,2465,5
98698,2110090,482,5
98711,588352,1913,3
98715,2623012,1406,3
98830,137259,985,3
98861,209550,638,5
98920,119173,2680,5
98952,638035,4432,4
98959,552028,2360,4
98960,372158,1833,4
98972,1074388,468,4
99048,2617842,312,3
99083,107306,607,3
99149,680845,1741,4
99243,840531,1102,2
99268,282840,705,3
99282,2050546,1314,4
99319,1254764,3333,3
99388,1065056,3106,4
99430,609357,1495,5
99660,1571514,2200,3
99674,2051943,1905,4
99845,944421,2960,3
100054,2555,2874,4
100165,945086,3756,4
100250,1220414,1798,4
100292,2225609,30,3
100361,2425951,1180,4
100399,762249,4492,5
100442,2486083,1865,4
100713,2250000,3608,4
100719,399586,3684,4
100733,1402395,311,3
100754,1443949,2612,5
100855,1317106,4432,4
100901,1170756,1843,3
101157,1219871,2734,3
101203,1492307,152,4
101456,1517612,1073,4
101598,231441,2782,5
101701,1060430,1096,3
101709,1991854,2342,2
101802,2273632,4109,5
101817,903639,2660,4
101863,1513433,468,5
102137,1585379,3567,1
102183,1547794,3680,5
102203,691622,1905,3
102225,944720,3106,3
102438,83942,985,3
102470,1561219,4271,3
102520,2420807,2861,4
102696,906040,473,5
102728,591151,2252,3
102868,595191,1236,2
102899,828455,851,4
103025,180305,1542,5
103052,1793189,1425,4
103116,758619,571,5
103226,1329443,1470,3
103388,2185795,4420,4
103535,71978,2040,5
103559,207583,571,5
103575,1750636,2200,3
103801,872067,2342,4
103850,2603477,2009,4
103906,1217403,571,3
103928,2268948,2782,5
103936,1179872,2920,3
104025,910402,457,2
104104,1564271,2532,4
104109,1073587,257,5
104125,2316419,2314,3
104159,880148,1542,4
104206,918385,1561,3
104220,1629218,3347,2
104296,2444979,1110,5
104325,915182,789,4
104406,1548557,3135,4
104426,674259,3624,4
104502,1951270,3320,5
104519,872377,2953,3
104741,607357,3626,3
104878,2003709,334,4
104938,1585214,3860,4
104953,721741,2161,1
104972,1273771,2380,5
105083,983372,4135,4
105496,2190414,494,5
105713,1552990,1810,4
105786,2211345,2848,5
105811,2512489,1905,4
105888,556534,985,4
105890,2221740,571,3
105935,2295316,1174,4
105984,1569341,241,3
105999,2408719,1307,4
106027,212982,348,2
106188,1367679,2372,4
106250,464989,2495,2
106279,2211373,1865,1
106308,35193,1602,3
106318,2565103,4306,4
106445,1350370,1470,3
106549,2172380,829,1
106594,663985,963,3
106625,2517616,3538,3
106713,620989,963,3
106764,132432,3427,2
106815,2443925,571,5
106914,1276695,788,4
106934,939804,2009,3
106957,2288360,3638,1
106985,932568,3860,2
106997,2629271,3506,4
107115,2190944,482,3
107169,1289869,406,2
107190,2138889,2899,4
107202,1866104,311,4
107212,929968,1255,5
107264,2333888,2128,4
107289,569889,3106,3
107293,948232,3648,5
107330,777583,3864,4
107359,1211063,2122,5
107425,734698,2660,4
107515,1024311,3254,3
107526,2163539,3046,5
107569,2341171,2465,3
107585,1318095,4266,2
107660,2535798,2874,2
107725,841592,1502,4
107784,2116097,2391,5
107821,2449108,3444,5
107849,2430170,2755,3
107980,2549345,2953,4
108198,879484,285,3
108234,632791,3418,4
108250,1268328,275,4
108338,1438921,2348,4
108350,2568102,3385,4
108416,866079,4402,3
108424,1716826,175,4
108513,1329468,1180,4
108588,250017,2430,4
108590,2094685,4306,5
108731,2011580,1719,3
108770,1894913,3999,5
108830,459791,311,5
108857,1959245,831,3
108954,1598894,3290,4
108981,2276279,3276,5
109038,1192745,1754,5
109064,1867401,1068,3
109210,1873783,962,4
109246,1507219,312,5
109286,1493528,1905,4
109310,18956,3864,3
109346,162368,1220,4
109363,444365,1843,2
109453,2444528,3446,4
109570,861215,1202,5
109783,2603477,2178,4
109928,2024029,4149,3
109991,1505977,4392,4
110055,474659,471,3
110082,420660,2452,4
110146,500720,571,5
110164,1091337,3046,5
110233,2422843,3371,4
110261,2568069,3567,2
110277,2115225,2152,1
110284,2341951,1202,5
110299,1979002,3408,2
110318,641435,1046,4
110376,1543179,2452,4
110390,900976,3894,3
110418,217882,3427,3
110762,1064738,3925,4
110901,299178,1865,1
110916,389439,1814,4
110962,1540527,3161,4
110998,2116097,1521,4
111002,1538492,3282,4
111168,1515558,1571,4
111197,603135,406,3
111216,665054,241,5
111241,282088,3371,4
111248,1796787,1080,3
111310,795975,1770,5
111345,838482,197,4
111406,599859,3684,2
111629,2225609,2452,4
111666,2331574,4123,5
111742,2559488,3864,2
111751,2221922,3403,5
111847,1605837,3333,4
111932,1532247,1518,5
111958,2065016,3624,2
112034,1679190,2462,4
112552,667722,3938,4
112572,2338292,3573,2
112584,2643457,1130,3
112641,1718274,4432,3
113090,1633768,1289,3
113152,1591024,241,4
113240,239010,3371,5
113315,323466,3138,5
113513,1245539,2874,3
113517,354459,30,4
113520,591774,907,5
113587,892535,3905,4
113600,618428,3825,3
113669,2347777,1102,3
113899,1408105,680,4
114034,1450447,3879,3
114081,1485628,652,3
114161,2050704,1425,3
114462,1643908,3925,4
114628,631426,2009,1
114738,838542,2862,4
114751,2326050,3282,4
114873,1827010,2866,4
115015,973691,111,3
115046,981057,2862,5
115138,2415207,2192,3
115299,2006484,1542,2
115326,349664,2037,3
115333,275678,1180,3
115508,888228,2862,4
115864,593826,4330,3
115883,2491948,1766,4
115904,901996,1905,3
116087,835240,330,3
116182,1191317,4141,4
116236,1553106,2372,4
116312,2533168,3962,5
116400,1164290,788,4
116458,1060430,2178,3
116472,1658126,3962,4
117055,1304600,4306,4
117056,1824471,3960,5
117091,1692215,1650,3
117304,204710,758,4
117332,1592729,571,5
117347,165906,1145,4
117378,641594,1542,4
117514,1177634,2594,4
117515,1512938,1905,3
117559,377763,963,5
117561,247166,358,3
117692,2640087,1905,4
117705,2190846,2782,5
117706,220227,4159,4
117720,31109,1571,5
117748,1543132,4123,1
117995,1107220,3446,5
118008,1469369,1314,5
118041,1076179,2590,3
118136,1091337,4356,4
118528,1407133,3148,3
118537,1874396,1974,4
118596,2277788,4123,3
118824,2229776,4123,4
118845,2261374,4345,5
118851,1118576,273,4
118907,2060193,3864,4
119189,1551848,3610,5
119231,2287475,3282,2
119233,832702,2470,4
119306,1703462,1865,5
119413,1080380,4135,3
119421,2439933,4043,3
119501,2114113,2800,3
119820,1401544,223,4
120013,1278630,2743,4
120044,885808,30,4
120056,707103,3713,3
120380,1699239,1854,3
120384,214262,2122,5
120529,1978322,1975,1
120532,322590,818,5
120544,2562458,2290,4
120575,1305628,357,3
120578,2065759,1542,4
120662,618428,4210,4
120696,1609614,1798,5
121014,2413316,4207,5
121297,812567,191,5
121304,1284113,2152,4
121348,784163,4393,4
121402,1367679,482,4
121504,997632,696,5
121677,2486083,191,5
121703,872921,299,4
121746,1327295,1202,5
121886,1192371,3938,3
121936,484934,3017,4
121969,2368032,1754,5
122080,2206773,4356,3
122184,427193,1905,5
122271,863198,1043,4
122367,788,1470,4
122454,442954,3256,2
122477,2085042,4364,4
122496,1756743,746,2
122602,1224502,2782,5
122612,1664385,1428,4
122706,346584,3433,3
122758,1214509,122,2
122760,1292275,3917,4
122869,2369759,197,3
122936,2393262,334,3
122986,1877935,431,4
123083,425106,962,4
123176,2533433,3938,4
123241,2180879,3624,5
123352,2418731,1466,3
123354,2510352,758,4
123411,2185076,1307,2
123574,2363788,3962,4
123631,912621,3364,5
123649,2525351,1962,3
123671,609357,3444,5
123681,1158676,1428,3
123702,1589143,3860,3
123745,1960600,3085,5
123894,2300095,3960,2
123937,1780157,2470,5
123951,416044,3624,4
123977,782930,2423,4
124021,1853555,329,5
124096,1291774,831,3
124103,212982,2874,4
124293,154448,4135,5
124355,505441,571,5
124361,680845,3730,5
124413,1185115,2456,5
124457,380488,1865,3
124586,998072,1220,4
124659,861675,2340,4
124678,1367231,2045,4
124697,2076801,4266,1
124785,2392967,3864,4
124835,600691,4256,3
124891,1347931,1962,1
124913,1237067,2342,4
125074,2309876,2452,5
125347,941221,3860,4
125379,1400170,331,4
125442,95803,3538,4
125489,639137,3962,5
125546,2252470,241,4
125789,929661,482,4
125859,1769791,1399,3
125918,1184912,1700,3
126036,2296149,3197,2
126045,2106707,118,4
126085,70754,3106,4
126122,1230434,4355,3
126355,1507988,457,4
126397,2073811,175,2
126437,1632583,1803,3
126449,1593784,4135,4
126485,1963678,3079,5
126535,2232883,723,4
126551,403032,4302,4
126708,897734,3758,4
126866,1410893,2009,4
126941,1917947,1744,3
127053,760448,1470,2
127122,2210044,3315,4
127155,778806,3085,5
127189,2220177,2782,5
127197,393831,897,1
127350,1186735,2376,3
127480,918597,181,4
127503,1534564,2200,3
127544,998128,2372,3
127580,1412668,406,2
127613,1675475,1798,4
127678,2343172,175,4
127686,2278512,3648,5
127720,1034628,3320,3
127741,145155,1470,4
127762,1979238,2122,2
127902,688856,4432,4
127914,523800,3282,5
128021,538059,2762,1
128034,2458793,1220,3
128084,1129824,1367,4
128123,1447766,1110,4
128163,591774,2112,3
128173,2573039,607,4
128263,540648,551,3
128280,745449,1509,4
128439,691228,1428,4
128469,87892,1542,5
128618,1625368,1174,4
128637,1443193,3418,3
128736,956121,2905,2
129061,1933210,3446,4
129090,18309,1073,4
129163,879728,2734,4
129202,1379021,118,4
129211,2366446,708,4
129288,1511156,3538,4
129302,2142056,1202,4
129326,660449,1495,5
129385,2126370,2813,4
129503,127210,2171,5
129517,1257649,3817,4
129547,1335093,3817,5
129560,136264,2452,5
129585,2034745,3106,4
129737,85382,4302,5
129749,1946638,2913,4
129762,216451,2617,3
129787,256458,3198,3
130005,2257512,1703,5
130144,1550132,705,3
130153,2380265,1754,4
130210,2331272,2782,4
130490,1241643,4306,3
130728,2251317,360,2
131064,797788,3917,2
131086,1319581,483,3
131088,1607886,3624,5
131331,2208597,1590,4
131339,1095420,2342,4
131372,1730794,2779,4
131383,2523048,4356,2
131594,2566408,3610,3
131748,925978,1032,4
131759,1234646,607,4
131765,1229195,3938,3
131792,391984,483,4
131898,1161668,4135,4
131913,2363270,2690,3
131945,395772,1073,5
132008,705595,2290,5
132049,1360755,3890,1
132134,946277,3446,4
132243,2010432,299,4
132397,2540246,1255,5
132403,190089,1542,5
132492,63467,3371,4
132568,1235209,3371,3
132707,607879,3265,4
132778,1638983,607,3
132811,881956,3640,3
132965,1094998,2152,3
132966,1949881,4389,4
132975,1084527,3285,3
133020,2645179,2578,3
133029,771161,2617,5
133064,940907,2391,1
133227,1709317,3290,5
133400,1830894,2448,4
133421,1332383,3079,4
133439,822304,1962,3
133440,2580531,2462,3
133444,1064738,2874,4
133482,575411,1759,1
133486,1068252,1455,4
133739,2176506,2452,5
133774,433110,4262,3
133782,2221922,2913,4
133793,1181022,3290,3
133844,575411,1267,3
133859,1115499,2580,4
133880,2584323,3265,4
134040,2205119,1905,5
134125,1699917,1561,3
134161,2217155,3938,3
134208,788,3256,3
134492,995602,2612,2
134496,1977851,313,5
134527,1591092,631,5
134563,673529,2122,5
134606,633671,3151,5
134623,1169699,1746,4
134729,1806641,1625,5
134780,1419335,143,5
134816,871927,774,5
135038,1825682,197,3
135071,2628417,3509,5
135091,602903,3333,3
135344,1630448,3106,3
135662,1119978,2862,3
135679,318186,1220,4
135692,1384674,2348,4
135840,1959764,4345,1
135964,282088,2181,1
135979,90306,1905,5
136028,309611,4123,2
136076,1016448,3938,5
136102,2632988,4387,4
136138,831964,4256,5
136189,1671921,1799,5
136327,322058,348,4
136367,1327846,178,4
136769,1844846,1599,1
136849,871927,4227,5
136853,1316405,2195,3
137172,1723233,2040,5
137195,567239,3082,5
137228,1377639,1589,4
137328,1673086,167,5
137334,2099247,143,4
137513,2147213,2905,1
137557,310689,4472,5
137711,1674600,2235,3
137771,1056408,708,5
137776,1716156,3730,3
137957,1738234,4138,3
138044,1624770,4432,4
138161,351833,3320,4
138276,1456775,199,5
138300,2146451,897,5
138416,2130617,443,5
138453,113749,3962,4
138532,2343172,3593,4
138540,574532,273,5
138586,2274310,1428,4
138588,1222730,3611,4
138597,2189992,2395,5
138678,2386557,4123,5
138746,1414173,1110,5
138841,2423752,2779,3
138874,1313457,4266,4
138889,2225912,1770,4
138904,1546631,2372,4
138917,2521127,4216,4
138932,794819,2779,4
139066,2568102,1324,4
139158,1750102,4269,4
139369,1092717,3446,5
139532,2128989,3824,4
139607,2455458,954,4
139643,565741,3433,4
139675,2635998,483,3
139748,1041207,1972,3
139804,607879,459,2
139978,2425951,1798,3
140013,1302847,2112,4
140065,1315483,2851,5
140074,61218,2391,5
140093,925978,3825,2
140143,770693,3151,4
140186,1408105,1615,1
140457,677398,4345,4
140543,2275438,4159,4
140576,1075615,1719,3
140605,2135683,3444,5
140657,705595,3003,5
140707,1659792,3207,3
140737,1537165,28,5
140834,13061,2290,4
140862,686842,26,5
140918,2234623,516,3
141026,232257,2452,1
141155,1573483,900,3
141229,128300,731,3
141279,1621519,2452,5
141330,595191,270,5
141443,1584836,3925,3
141477,1003091,1307,4
141505,1962981,2391,4
141539,1195889,3071,5
141577,952834,3860,3
141801,1579936,1962,4
141844,872377,3282,3
141910,752278,1307,2
141981,1003949,257,3
142028,1105134,4364,3
142224,2164898,3962,5
142346,2109583,1615,4
142463,1436697,2188,3
142562,2266829,2391,4
142592,910793,4266,4
142950,1118472,4472,3
143103,1727234,2574,2
143197,920045,1770,5
143293,2355924,2386,1
143295,1253685,2470,5
143459,373838,937,3
143481,603528,2122,3
143503,2390100,1843,3
143517,1224340,1046,4
143539,2637997,3938,2
143566,479571,3106,4
143990,734015,4356,3
143997,2594000,30,3
144085,2111073,3427,2
144279,948230,1646,3
144709,2510836,2580,4
144741,1507988,4266,3
144906,1657798,1518,3
144965,2411998,4479,3
145205,323466,3650,4
145206,2225969,563,4
145323,2309420,900,5
145678,309611,708,4
145771,1041928,241,4
145798,1971829,1470,4
145828,2316281,886,4
145892,1579936,4380,5
145965,1848432,3610,5
146084,1268887,1073,5
146289,2084036,1744,5
146305,680811,191,4
146315,1347749,1466,2
146372,478733,1832,3
146400,1405691,1073,4
146404,154368,1220,4
146677,1691434,175,5
146770,1303012,223,5
146829,2362750,1905,5
146843,945175,1470,1
146971,2166355,1766,5
146973,1512957,2153,3
146974,2122896,3290,4
146981,2231840,457,4
147133,324643,2152,3
147171,2426544,3864,5
147212,1442803,2212,4
147213,1014994,1307,5
147307,1372715,2192,5
147383,2093947,2813,4
147437,931439,4386,5
147483,1580097,2422,4
147552,242938,1220,5
147787,542062,1307,3
147805,1214219,4216,2
148054,1002533,2462,4
148061,574814,3151,4
148135,2548723,3364,5
148195,890241,985,4
148220,1556773,2164,2
148243,903980,3825,4
148367,1294472,571,5
148460,1660605,758,5
148606,1192912,1962,4
148619,1576349,3216,3
148633,1283535,2400,3
148634,1674600,1066,4
148877,407854,2372,4
149022,107734,4043,4
149024,489333,1890,4
149059,595994,3466,3
149182,2211345,1220,3
149354,2449269,3925,5
149385,1307425,4227,3
149433,2081977,2578,3
149775,1540396,1470,4
149894,1986583,1220,5
149904,1420568,3936,3
149948,1254764,3290,5
150011,2344516,1962,5
150014,858454,1561,3
150037,2485599,344,3
150044,1304402,2782,5
150124,1641506,3938,5
150356,1168634,550,2
150446,2345036,3624,5
150451,1224054,4266,4
150567,1691434,312,5
150958,1221435,468,2
151034,600691,4266,3
151042,1636068,1955,3
151099,106086,1406,4
151103,1351304,4345,3
151116,1025792,2152,4
151152,642866,443,3
151348,252851,4432,3
151451,2273147,3875,4
151637,1253737,3505,5
151703,2618896,2848,4
151738,493966,4432,3
151872,1818641,1625,5
151887,1887519,1145,4
151937,1325728,1754,4
151978,2288360,1252,1
152135,1280640,2465,4
152160,1895456,2862,5
152171,622081,3168,5
152228,11997,1220,4
152314,921074,1865,4
152402,1587268,1180,4
152433,673529,3079,4
152530,896510,2200,3
152754,1768901,2862,4
152778,1825757,4147,4
153047,893452,4056,2
153066,1295574,1650,4
153097,950698,2372,4
153112,798865,2675,3
153154,1129824,2452,5
153162,1480343,919,2
153169,1594671,1035,4
153201,902995,191,5
153205,237970,3624,2
153215,1648314,886,5
153216,61599,3326,1
153236,87492,1542,5
153271,924393,2178,4
153366,1384674,2112,3
153410,1479331,2456,4
153421,1284788,607,2
153459,2270708,3085,1
153480,1612756,4080,4
153568,1138344,2122,5
153654,2468502,2809,5
153665,1168585,2252,5
153752,944781,886,4
153992,1782008,1521,3
154027,1049399,607,3
154305,2040916,3624,3
154353,1051462,937,4
154380,1464439,3689,2
154392,2591912,2862,4
154471,2349448,3962,5
154511,1460846,989,5
154658,2628623,4255,4
154842,2092473,4266,5
154904,2387809,3418,2
154935,955172,1843,4
155047,1189743,1610,5
155093,240779,1466,3
155095,1455503,3254,3
155109,1282664,3583,4
155144,1119073,758,4
155165,2214601,788,5
155321,1056896,2178,2
155324,2642001,3151,3
155347,1014554,393,3
155492,806487,1905,3
155571,2285614,3368,5
155657,1101518,1145,2
155922,2326050,482,4
156206,1664655,708,3
156441,108444,1521,4
156576,1121303,1509,4
156775,580746,2391,4
156831,319025,191,4
157056,864494,3756,3
157187,1218934,2452,5
157300,1011307,2153,4
157425,1217630,1046,3
157735,1326124,1905,4
157738,1991481,4432,5
157813,2369862,290,5
157901,2529854,3684,3
157953,1481441,3085,2
158077,1560533,2782,4
158103,2442534,3579,3
158213,1274340,3605,5
158297,2074369,733,3
158470,601028,4387,3
158532,942100,2803,5
158701,873684,175,4
158802,1895456,4472,5
158963,573210,3410,3
159098,1352950,3670,3
159113,2367035,4306,4
159116,2192113,2200,4
159174,1394441,2095,5
159402,2394671,1905,5
159532,1586002,1148,4
159688,1505500,1703,4
159723,249411,571,3
159768,648952,886,4
159790,548288,3825,3
159840,1548179,896,3
159936,188962,442,4
160025,1406528,457,3
160215,831375,3385,2
160249,2412580,1180,5
160306,2183027,290,4
160404,1515173,331,4
160426,2415600,1754,3
160591,454512,2699,3
160611,2333888,2460,4
160843,2133427,457,3
160998,362587,2699,4
161059,408563,494,4
161180,1830474,1481,2
161627,2083002,457,4
161713,2441843,4080,3
161750,994563,840,5
161772,651524,3713,4
161877,4451,3962,4
161891,336715,3538,4
161942,1212850,615,3
161950,2284248,275,5
162014,334270,2152,3
162044,1000303,4056,3
162111,2188338,4159,4
162144,1479946,4330,3
162151,1946884,746,5
162241,1448623,191,4
162284,1688484,1865,4
162323,1278328,758,4
162374,2522457,290,3
162420,1003230,1032,2
162489,1516054,2580,4
162571,220530,2136,3
162960,2124002,3079,4
162999,1952639,3290,4
163059,2131244,3151,4
163116,347018,607,4
163120,1025324,937,5
163188,2389533,483,3
163258,593240,2953,5
163264,2378976,3825,5
163328,479821,851,5
163553,416884,2800,4
163692,953322,1110,3
163737,1484800,720,4
163739,598009,1521,3
164126,1118576,4306,4
164292,1049096,3824,3
164346,2339033,2862,5
164351,154852,2290,5
164413,78299,4141,3
164490,1194124,798,2
164491,87701,312,5
164507,2345991,3138,3
164524,2409704,353,4
164781,2493338,1918,4
164887,2445775,1719,3
164921,2122898,1110,4
165059,396802,348,1
165441,801321,4123,2
165722,1540493,2152,4
165816,922498,1144,3
165824,1035057,3290,4
165855,1650181,4056,3
165908,1496523,2112,4
166035,879728,2391,4
166052,1482579,798,2
166084,1073434,3106,4
166177,1004396,2470,3
166295,798597,2660,3
166304,1736928,330,3
166714,254975,843,3
166738,1556777,1307,4
166756,1419819,77,2
166836,105104,2173,4
167174,2113562,1637,3
167204,730058,2372,5
167296,291735,483,4
167347,1232773,2372,4
167449,950698,1975,3
167475,320312,482,5
167541,868741,3782,2
167563,1391095,3925,3
167647,997632,3538,5
167857,777219,3523,1
167873,1319688,607,2
168053,201427,4356,5
168152,414258,3106,4
168258,142946,3197,3
168295,706665,1918,5
168370,699166,4432,5
168409,2491878,1590,4
168476,1094052,1744,3
168512,1713804,2734,3
168517,1115107,4266,5
168690,1386416,2135,5
168708,1101354,1364,3
168729,2094669,1810,4
168842,278575,1542,4
169053,459883,3538,2
169149,563572,3079,4
169165,1292703,4256,5
169178,1673281,2372,3
169184,1051612,692,4
169290,785997,1138,4
169539,2141630,3161,3
169682,1768579,758,2
169778,953533,1590,5
169817,602275,1060,2
169828,802802,2153,3
169832,1320209,3368,3
169916,1215591,3418,4
169977,1216876,3521,4
170069,2446516,758,5
170157,71978,329,5
170204,169670,1359,5
170214,1664497,3198,4
170250,2296149,457,4
170281,351833,1110,4
170343,2387597,3489,5
170458,970536,4472,5
170535,1379764,1102,5
170541,548873,2675,2
170701,193438,2051,4
170825,2463244,3756,4
170968,2416843,2640,4
171000,668716,2913,5
171165,873624,2342,5
171306,1239202,3207,4
171378,650702,3917,3
171383,2452503,3451,3
171461,1013357,1100,4
171545,881026,3920,4
171679,399586,3364,3
171983,651316,329,5
172037,2088567,1220,5
172220,759774,4266,3
172352,2115824,850,3
172358,1858808,432,2
172445,2381639,2430,5
172467,1092028,711,4
172525,867527,483,4
172535,62054,2953,3
172577,2360881,2209,4
172580,2092323,191,4
172639,352116,2580,3
172719,2468149,528,1
172958,1878572,2422,3
172999,1979459,2800,4
